geocodigoFundar,geonombreFundar,anio,pib_per_capita,cambio_relativo
BEL,Bélgica,1891,5412.0,1.29516539440204
BEL,Bélgica,1892,5486.0,1.32654792196777
BEL,Bélgica,1893,5507.0,1.33545377438507
BEL,Bélgica,1894,5528.0,1.34435962680237
BEL,Bélgica,1895,5598.0,1.37404580152672
BEL,Bélgica,1896,5660.0,1.40033927056828
BEL,Bélgica,1897,5716.0,1.42408821034775
BEL,Bélgica,1898,5762.0,1.44359626802375
BEL,Bélgica,1899,5828.0,1.4715860899067
BEL,Bélgica,1900,5947.0,1.52205258693808
BEL,Bélgica,1901,5928.0,1.51399491094148
BEL,Bélgica,1902,5960.0,1.5275657336726
BEL,Bélgica,1903,6013.0,1.55004240882103
BEL,Bélgica,1904,6091.0,1.58312128922816
BEL,Bélgica,1905,6188.0,1.62425784563189
BEL,Bélgica,1906,6244.0,1.64800678541137
BEL,Bélgica,1907,6268.0,1.65818490245971
BEL,Bélgica,1908,6269.0,1.65860899067006
BEL,Bélgica,1909,6330.0,1.68447837150127
BEL,Bélgica,1910,6478.0,1.74724342663274
BEL,Bélgica,1911,6612.0,1.80407124681934
BEL,Bélgica,1912,6704.0,1.84308736217133
BEL,Bélgica,1913,6727.0,1.85284139100933
BEL,Bélgica,1914,6253.0,1.6518235793045
BEL,Bélgica,1915,6150.0,1.60814249363868
BEL,Bélgica,1916,6503.0,1.75784563189143
BEL,Bélgica,1917,5609.0,1.37871077184054
BEL,Bélgica,1918,4560.0,0.933842239185751
BEL,Bélgica,1919,5402.0,1.29092451229856
BEL,Bélgica,1920,6315.0,1.67811704834606
BEL,Bélgica,1921,6465.0,1.74173027989822
BEL,Bélgica,1922,7034.0,1.98303647158609
BEL,Bélgica,1923,7226.0,2.06446140797286
BEL,Bélgica,1924,7393.0,2.13528413910093
BEL,Bélgica,1925,7438.0,2.15436810856658
BEL,Bélgica,1926,7626.0,2.23409669211196
BEL,Bélgica,1927,7847.0,2.32782018659881
BEL,Bélgica,1928,8191.0,2.47370653095844
BEL,Bélgica,1929,8056.0,2.41645462256149
BEL,Bélgica,1930,7936.0,2.36556403731976
BEL,Bélgica,1931,7747.0,2.28541136556404
BEL,Bélgica,1932,7343.0,2.11407972858355
BEL,Bélgica,1933,7461.0,2.16412213740458
BEL,Bélgica,1934,7371.0,2.12595419847328
BEL,Bélgica,1935,7801.0,2.30831212892282
BEL,Bélgica,1936,7831.0,2.32103477523325
BEL,Bélgica,1937,7908.0,2.35368956743003
BEL,Bélgica,1938,7702.0,2.26632739609839
BEL,Bélgica,1939,8209.0,2.4813401187447
BEL,Bélgica,1940,7272.0,2.08396946564885
BEL,Bélgica,1941,6947.0,1.94614079728584
BEL,Bélgica,1942,6371.0,1.70186598812553
BEL,Bélgica,1943,6228.0,1.6412213740458
BEL,Bélgica,1944,6554.0,1.77947413061917
BEL,Bélgica,1945,6907.0,1.92917726887193
BEL,Bélgica,1946,7291.0,2.09202714164546
BEL,Bélgica,1947,7651.0,2.24469889737065
BEL,Bélgica,1948,8008.0,2.3960983884648
BEL,Bélgica,1949,8278.0,2.51060220525869
BEL,Bélgica,1950,8706.0,2.69211195928753
BEL,Bélgica,1951,9161.0,2.88507209499576
BEL,Bélgica,1952,9035.0,2.83163698049194
BEL,Bélgica,1953,9274.0,2.93299406276506
BEL,Bélgica,1954,9610.0,3.0754877014419
BEL,Bélgica,1955,10010.0,3.245122985581
BEL,Bélgica,1956,10237.0,3.34139100932994
BEL,Bélgica,1957,10353.0,3.39058524173028
BEL,Bélgica,1958,10268.0,3.35453774385072
BEL,Bélgica,1959,10533.0,3.46692111959288
BEL,Bélgica,1960,11081.0,3.69932145886344
BEL,Bélgica,1961,11561.0,3.90288379983036
BEL,Bélgica,1962,12087.0,4.12595419847328
BEL,Bélgica,1963,12532.0,4.31467345207803
BEL,Bélgica,1964,13295.0,4.63825275657337
BEL,Bélgica,1965,13643.0,4.78583545377438
BEL,Bélgica,1966,13989.0,4.93256997455471
BEL,Bélgica,1967,14461.0,5.13273960983885
BEL,Bélgica,1968,15009.0,5.36513994910942
BEL,Bélgica,1969,15969.0,5.77226463104326
BEL,Bélgica,1970,16914.0,6.17302798982188
BEL,Bélgica,1971,17486.0,6.4156064461408
BEL,Bélgica,1972,18336.0,6.77608142493639
BEL,Bélgica,1973,19399.0,7.22688719253605
BEL,Bélgica,1974,20153.0,7.54664970313825
BEL,Bélgica,1975,19831.0,7.41009329940628
BEL,Bélgica,1976,20916.0,7.87022900763359
BEL,Bélgica,1977,21025.0,7.91645462256149
BEL,Bélgica,1978,21605.0,8.16242578456319
BEL,Bélgica,1979,22094.0,8.36980491942324
BEL,Bélgica,1980,23060.0,8.77947413061917
BEL,Bélgica,1981,22760.0,8.65224766751484
BEL,Bélgica,1982,23071.0,8.78413910093299
BEL,Bélgica,1983,23071.0,8.78413910093299
BEL,Bélgica,1984,23644.0,9.02714164546226
BEL,Bélgica,1985,23873.0,9.12425784563189
BEL,Bélgica,1986,24221.0,9.27184054283291
BEL,Bélgica,1987,24772.0,9.50551314673452
BEL,Bélgica,1988,25905.0,9.98600508905852
BEL,Bélgica,1989,26690.0,10.3189143341815
BEL,Bélgica,1990,27412.0,10.6251060220526
BEL,Bélgica,1991,27848.3041644736,10.8101374743315
BEL,Bélgica,1992,28199.5737762424,10.959106775336
BEL,Bélgica,1993,27857.2494401235,10.8139310602729
BEL,Bélgica,1994,28706.5005739567,11.174088453756
BEL,Bélgica,1995,29370.0870816957,11.455507668234
BEL,Bélgica,1996,29820.2994882708,11.6464374420147
BEL,Bélgica,1997,30894.2827975895,12.1019011016071
BEL,Bélgica,1998,31480.7434485821,12.3506121495259
BEL,Bélgica,1999,32571.6744997198,12.8132631466157
BEL,Bélgica,2000,33719.7698385542,13.3001568441706
BEL,Bélgica,2001,33923.3420447507,13.386489416773
BEL,Bélgica,2002,34419.6937518547,13.5969863239418
BEL,Bélgica,2003,34588.4760210267,13.6685648944134
BEL,Bélgica,2004,35740.3524626094,14.1570621130659
BEL,Bélgica,2005,36338.3831150495,14.4106798621923
BEL,Bélgica,2006,37051.9022458534,14.7132749134238
BEL,Bélgica,2007,38082.8733357485,15.1504975978577
BEL,Bélgica,2008,38117.3484155223,15.1651180727406
BEL,Bélgica,2009,36998.6492622988,14.6906909509325
BEL,Bélgica,2010,37739.3274928982,15.0048038561909
BEL,Bélgica,2011,38130.0,15.1704834605598
BEL,Bélgica,2012,38173.2339164272,15.1888184548037
BEL,Bélgica,2013,38169.8301651538,15.1873749640177
BEL,Bélgica,2014,38599.4240779156,15.3695606776572
BEL,Bélgica,2015,39160.3230281366,15.6074313096423
BEL,Bélgica,2016,39456.8633726728,15.7331905736526
BEL,Bélgica,2017,39940.8233942861,15.9384323130984
BEL,Bélgica,2018,40471.9145977923,16.1636618311248
BEL,Bélgica,2019,41155.526780402,16.4535736982197
BEL,Bélgica,2020,38763.4425749273,15.4391189885188
BEL,Bélgica,2021,40970.8057833041,16.3752357011468
BEL,Bélgica,2022,41872.3928492211,16.7575881464042
BRA,Brasil,1820,867.0,0.0
BRA,Brasil,1850,867.0,0.0
BRA,Brasil,1851,926.0,0.0680507497116494
BRA,Brasil,1852,901.0,0.0392156862745099
BRA,Brasil,1853,846.0,-0.0242214532871973
BRA,Brasil,1854,818.0,-0.0565167243367936
BRA,Brasil,1855,824.0,-0.0495963091118801
BRA,Brasil,1856,854.0,-0.0149942329873126
BRA,Brasil,1857,915.0,0.0553633217993079
BRA,Brasil,1858,974.0,0.123414071510957
BRA,Brasil,1859,966.0,0.114186851211073
BRA,Brasil,1860,991.0,0.143021914648212
BRA,Brasil,1861,982.0,0.132641291810842
BRA,Brasil,1862,936.0,0.0795847750865053
BRA,Brasil,1863,956.0,0.102652825836217
BRA,Brasil,1864,971.0,0.1199538638985
BRA,Brasil,1865,1042.0,0.201845444059977
BRA,Brasil,1866,1081.0,0.246828143021915
BRA,Brasil,1867,1170.0,0.349480968858132
BRA,Brasil,1868,1170.0,0.349480968858132
BRA,Brasil,1869,1170.0,0.349480968858132
BRA,Brasil,1870,1084.0,0.250288350634371
BRA,Brasil,1871,1084.0,0.250288350634371
BRA,Brasil,1872,1122.0,0.294117647058824
BRA,Brasil,1873,1089.0,0.256055363321799
BRA,Brasil,1874,1106.0,0.275663206459054
BRA,Brasil,1875,1122.0,0.294117647058824
BRA,Brasil,1876,1081.0,0.246828143021915
BRA,Brasil,1877,1050.0,0.211072664359861
BRA,Brasil,1878,1101.0,0.269896193771626
BRA,Brasil,1879,1109.0,0.279123414071511
BRA,Brasil,1880,1058.0,0.220299884659746
BRA,Brasil,1881,1068.0,0.231833910034602
BRA,Brasil,1882,1093.0,0.260668973471742
BRA,Brasil,1883,1063.0,0.226066897347174
BRA,Brasil,1884,1135.0,0.309111880046136
BRA,Brasil,1885,1055.0,0.21683967704729
BRA,Brasil,1886,1089.0,0.256055363321799
BRA,Brasil,1887,1017.0,0.173010380622837
BRA,Brasil,1888,977.0,0.126874279123414
BRA,Brasil,1889,991.0,0.143021914648212
BRA,Brasil,1890,1084.0,0.250288350634371
BRA,Brasil,1891,1152.0,0.328719723183391
BRA,Brasil,1892,999.0,0.152249134948097
BRA,Brasil,1893,850.0,-0.0196078431372549
BRA,Brasil,1894,850.0,-0.0196078431372549
BRA,Brasil,1895,1007.0,0.161476355247982
BRA,Brasil,1896,915.0,0.0553633217993079
BRA,Brasil,1897,901.0,0.0392156862745099
BRA,Brasil,1898,923.0,0.0645905420991926
BRA,Brasil,1899,905.0,0.0438292964244522
BRA,Brasil,1900,874.0,0.0080738177623991
BRA,Brasil,1901,940.0,0.0841983852364476
BRA,Brasil,1902,921.0,0.0622837370242215
BRA,Brasil,1903,920.0,0.0611303344867358
BRA,Brasil,1904,918.0,0.0588235294117647
BRA,Brasil,1905,925.0,0.0668973471741638
BRA,Brasil,1906,993.0,0.145328719723183
BRA,Brasil,1907,972.0,0.121107266435986
BRA,Brasil,1908,945.0,0.0899653979238755
BRA,Brasil,1909,999.0,0.152249134948097
BRA,Brasil,1910,990.0,0.141868512110727
BRA,Brasil,1911,1076.0,0.241061130334487
BRA,Brasil,1912,1042.0,0.201845444059977
BRA,Brasil,1913,1046.0,0.206459054209919
BRA,Brasil,1914,1004.0,0.158016147635525
BRA,Brasil,1915,1028.0,0.185697808535179
BRA,Brasil,1916,1036.0,0.194925028835063
BRA,Brasil,1917,1086.0,0.252595155709343
BRA,Brasil,1918,1041.0,0.200692041522491
BRA,Brasil,1919,1154.0,0.331026528258362
BRA,Brasil,1920,1242.0,0.432525951557093
BRA,Brasil,1921,1242.0,0.432525951557093
BRA,Brasil,1922,1301.0,0.500576701268743
BRA,Brasil,1923,1347.0,0.55363321799308
BRA,Brasil,1924,1320.0,0.522491349480969
BRA,Brasil,1925,1298.0,0.497116493656286
BRA,Brasil,1926,1299.0,0.498269896193772
BRA,Brasil,1927,1366.0,0.575547866205306
BRA,Brasil,1928,1492.0,0.720876585928489
BRA,Brasil,1929,1465.0,0.689734717416378
BRA,Brasil,1930,1350.0,0.557093425605536
BRA,Brasil,1931,1294.0,0.492502883506344
BRA,Brasil,1932,1312.0,0.513264129181084
BRA,Brasil,1933,1387.0,0.599769319492503
BRA,Brasil,1934,1471.0,0.696655132641292
BRA,Brasil,1935,1482.0,0.709342560553633
BRA,Brasil,1936,1591.0,0.835063437139562
BRA,Brasil,1937,1610.0,0.856978085351788
BRA,Brasil,1938,1643.0,0.895040369088812
BRA,Brasil,1939,1627.0,0.876585928489043
BRA,Brasil,1940,1610.0,0.856978085351788
BRA,Brasil,1941,1683.0,0.941176470588235
BRA,Brasil,1942,1584.0,0.826989619377163
BRA,Brasil,1943,1763.0,1.03344867358708
BRA,Brasil,1944,1785.0,1.05882352941176
BRA,Brasil,1945,1792.0,1.06689734717416
BRA,Brasil,1946,1934.0,1.23068050749712
BRA,Brasil,1947,1956.0,1.2560553633218
BRA,Brasil,1948,2096.0,1.41753171856978
BRA,Brasil,1949,2204.0,1.54209919261822
BRA,Brasil,1950,2236.0,1.57900807381776
BRA,Brasil,1951,2279.0,1.62860438292964
BRA,Brasil,1952,2377.0,1.74163783160323
BRA,Brasil,1953,2418.0,1.78892733564014
BRA,Brasil,1954,2531.0,1.91926182237601
BRA,Brasil,1955,2675.0,2.08535178777393
BRA,Brasil,1956,2672.0,2.08189158016148
BRA,Brasil,1957,2793.0,2.22145328719723
BRA,Brasil,1958,3005.0,2.46597462514418
BRA,Brasil,1959,3201.0,2.69204152249135
BRA,Brasil,1960,3398.0,2.91926182237601
BRA,Brasil,1961,3585.0,3.13494809688581
BRA,Brasil,1962,3711.0,3.280276816609
BRA,Brasil,1963,3623.0,3.17877739331027
BRA,Brasil,1964,3637.0,3.19492502883506
BRA,Brasil,1965,3617.0,3.17185697808535
BRA,Brasil,1966,3747.0,3.32179930795848
BRA,Brasil,1967,3795.0,3.37716262975779
BRA,Brasil,1968,4050.0,3.67128027681661
BRA,Brasil,1969,4313.0,3.97462514417532
BRA,Brasil,1970,4635.0,4.34602076124567
BRA,Brasil,1971,5024.0,4.79469434832757
BRA,Brasil,1972,5480.0,5.32064590542099
BRA,Brasil,1973,6086.0,6.01960784313725
BRA,Brasil,1974,6416.0,6.4002306805075
BRA,Brasil,1975,6582.0,6.5916955017301
BRA,Brasil,1976,7079.0,7.16493656286044
BRA,Brasil,1977,7248.0,7.3598615916955
BRA,Brasil,1978,7425.0,7.56401384083045
BRA,Brasil,1979,7736.0,7.92272202998847
BRA,Brasil,1980,8249.0,8.51441753171857
BRA,Brasil,1981,7709.0,7.89158016147636
BRA,Brasil,1982,7587.0,7.75086505190311
BRA,Brasil,1983,7203.0,7.30795847750865
BRA,Brasil,1984,7438.0,7.57900807381776
BRA,Brasil,1985,7862.0,8.06805074971165
BRA,Brasil,1986,8281.0,8.55132641291811
BRA,Brasil,1987,8402.0,8.69088811995386
BRA,Brasil,1988,8230.0,8.49250288350634
BRA,Brasil,1989,8333.0,8.61130334486736
BRA,Brasil,1990,7842.0,8.04498269896194
BRA,Brasil,1991,7888.04852782413,8.09809518780176
BRA,Brasil,1992,7812.79425539626,8.01129671902683
BRA,Brasil,1993,8166.23556253979,8.4189568195384
BRA,Brasil,1994,8615.68866123507,8.93735716405429
BRA,Brasil,1995,8951.69435667578,9.32490698578521
BRA,Brasil,1996,9124.5160690394,9.52423998735802
BRA,Brasil,1997,9409.94648482931,9.85345615320566
BRA,Brasil,1998,9419.1079072904,9.86402296111927
BRA,Brasil,1999,9441.75889899426,9.89014867242706
BRA,Brasil,2000,9834.4244366632,10.3430500999575
BRA,Brasil,2001,9953.30948413253,10.4801724153778
BRA,Brasil,2002,10245.0689172829,10.8166884859088
BRA,Brasil,2003,10354.5953584982,10.9430165611282
BRA,Brasil,2004,10949.6601198874,11.6293657668828
BRA,Brasil,2005,11305.7717240731,12.0401057947787
BRA,Brasil,2006,11766.6057327589,12.5716329097565
BRA,Brasil,2007,12500.0063684,13.4175390638985
BRA,Brasil,2008,13164.0113425742,14.1834040860141
BRA,Brasil,2009,13180.8909280227,14.202873042702
BRA,Brasil,2010,14215.6125814475,15.3963236233535
BRA,Brasil,2011,14831.0,16.1061130334487
BRA,Brasil,2012,14985.4983398531,16.2843118106725
BRA,Brasil,2013,15305.4140259367,16.6533033747828
BRA,Brasil,2014,15251.8896097391,16.5915681773231
BRA,Brasil,2015,14583.9819674662,15.8212018079195
BRA,Brasil,2016,13990.6467728271,15.1368474888433
BRA,Brasil,2017,14062.7496390642,15.2200111177211
BRA,Brasil,2018,14197.5497185134,15.3754898714111
BRA,Brasil,2019,14257.8713067639,15.4450649443643
BRA,Brasil,2020,13685.925743511,14.7853814804048
BRA,Brasil,2021,14292.9350590379,15.485507565211
BRA,Brasil,2022,14640.0761225773,15.8859009487627
CAN,Canadá,1820,1441.0,0.0
CAN,Canadá,1830,1594.0,0.10617626648161
CAN,Canadá,1840,1852.0,0.285218598195697
CAN,Canadá,1850,2120.0,0.471200555170021
CAN,Canadá,1860,2313.0,0.605135322692575
CAN,Canadá,1870,2702.0,0.875086745315753
CAN,Canadá,1871,2797.0,0.941013185287994
CAN,Canadá,1872,2718.0,0.88619014573213
CAN,Canadá,1873,2936.0,1.03747397640527
CAN,Canadá,1874,2955.0,1.05065926439972
CAN,Canadá,1875,2844.0,0.973629424011103
CAN,Canadá,1876,2616.0,0.815405968077724
CAN,Canadá,1877,2753.0,0.910478834142956
CAN,Canadá,1878,2609.0,0.810548230395559
CAN,Canadá,1879,2813.0,0.952116585704372
CAN,Canadá,1880,2895.0,1.00902151283831
CAN,Canadá,1881,3252.0,1.25676613462873
CAN,Canadá,1882,3362.0,1.33310201249133
CAN,Canadá,1883,3331.0,1.31158917418459
CAN,Canadá,1884,3556.0,1.4677307425399
CAN,Canadá,1885,3304.0,1.29285218598196
CAN,Canadá,1886,3308.0,1.29562803608605
CAN,Canadá,1887,3379.0,1.34489937543373
CAN,Canadá,1888,3585.0,1.48785565579459
CAN,Canadá,1889,3569.0,1.47675225537821
CAN,Canadá,1890,3790.0,1.63011797362942
CAN,Canadá,1891,3840.0,1.6648160999306
CAN,Canadá,1892,3779.0,1.62248438584316
CAN,Canadá,1893,3720.0,1.58154059680777
CAN,Canadá,1894,3857.0,1.676613462873
CAN,Canadá,1895,3779.0,1.62248438584316
CAN,Canadá,1896,3647.0,1.53088133240805
CAN,Canadá,1897,4004.0,1.77862595419847
CAN,Canadá,1898,4117.0,1.85704371963914
CAN,Canadá,1899,4457.0,2.09299097848716
CAN,Canadá,1900,4640.0,2.21998612074948
CAN,Canadá,1901,4937.0,2.42609299097849
CAN,Canadá,1902,5310.0,2.68494101318529
CAN,Canadá,1903,5314.0,2.68771686328938
CAN,Canadá,1904,5228.0,2.62803608605135
CAN,Canadá,1905,5678.0,2.94031922276197
CAN,Canadá,1906,6130.0,3.25399028452464
CAN,Canadá,1907,6177.0,3.28660652324774
CAN,Canadá,1908,5694.0,2.95142262317835
CAN,Canadá,1909,6137.0,3.2588480222068
CAN,Canadá,1910,6481.0,3.49757113115892
CAN,Canadá,1911,6715.0,3.65995836224844
CAN,Canadá,1912,6977.0,3.84177654406662
CAN,Canadá,1913,7088.0,3.91880638445524
CAN,Canadá,1914,6416.0,3.45246356696738
CAN,Canadá,1915,6747.0,3.68216516308119
CAN,Canadá,1916,7406.0,4.13948646773074
CAN,Canadá,1917,7653.0,4.31089521165857
CAN,Canadá,1918,7079.0,3.91256072172103
CAN,Canadá,1919,6406.0,3.44552394170715
CAN,Canadá,1920,6154.0,3.2706453851492
CAN,Canadá,1921,5351.0,2.71339347675226
CAN,Canadá,1922,6046.0,3.19569743233865
CAN,Canadá,1923,6338.0,3.39833448993754
CAN,Canadá,1924,6339.0,3.39902845246357
CAN,Canadá,1925,6918.0,3.80083275503123
CAN,Canadá,1926,7168.0,3.97432338653713
CAN,Canadá,1927,7726.0,4.36155447605829
CAN,Canadá,1928,8244.0,4.72102706453852
CAN,Canadá,1929,8074.0,4.6030534351145
CAN,Canadá,1930,7669.0,4.32199861207495
CAN,Canadá,1931,6382.0,3.42886884108258
CAN,Canadá,1932,5852.0,3.06106870229008
CAN,Canadá,1933,5372.0,2.72796668979875
CAN,Canadá,1934,5883.0,3.08258154059681
CAN,Canadá,1935,6298.0,3.3705759888966
CAN,Canadá,1936,6574.0,3.56210964607911
CAN,Canadá,1937,7130.0,3.94795281054823
CAN,Canadá,1938,7246.0,4.02845246356697
CAN,Canadá,1939,7600.0,4.27411519777932
CAN,Canadá,1940,8557.0,4.9382373351839
CAN,Canadá,1941,9645.0,5.69326856349757
CAN,Canadá,1942,11210.0,6.7793199167245
CAN,Canadá,1943,11577.0,7.03400416377516
CAN,Canadá,1944,11864.0,7.23317140874393
CAN,Canadá,1945,11370.0,6.89035392088827
CAN,Canadá,1946,11048.0,6.66689798750867
CAN,Canadá,1947,11298.0,6.84038861901457
CAN,Canadá,1948,11261.0,6.8147120055517
CAN,Canadá,1949,11260.0,6.81401804302568
CAN,Canadá,1950,11622.0,7.06523247744622
CAN,Canadá,1951,12007.0,7.3324080499653
CAN,Canadá,1952,12486.0,7.6648160999306
CAN,Canadá,1953,12726.0,7.83136710617627
CAN,Canadá,1954,12272.0,7.51630811936155
CAN,Canadá,1955,13072.0,8.07147814018043
CAN,Canadá,1956,13791.0,8.5704371963914
CAN,Canadá,1957,13719.0,8.5204718945177
CAN,Canadá,1958,13603.0,8.43997224149896
CAN,Canadá,1959,13829.0,8.59680777238029
CAN,Canadá,1960,13952.0,8.68216516308119
CAN,Canadá,1961,14080.0,8.77099236641221
CAN,Canadá,1962,14787.0,9.2616238723109
CAN,Canadá,1963,15248.0,9.58154059680777
CAN,Canadá,1964,15938.0,10.0603747397641
CAN,Canadá,1965,16694.0,10.5850104094379
CAN,Canadá,1966,17448.0,11.1082581540597
CAN,Canadá,1967,17658.0,11.2539902845246
CAN,Canadá,1968,18297.0,11.6974323386537
CAN,Canadá,1969,18988.0,12.176960444136
CAN,Canadá,1970,19207.0,12.3289382373352
CAN,Canadá,1971,20024.0,12.8959056210965
CAN,Canadá,1972,20837.0,13.4600971547536
CAN,Canadá,1973,22058.0,14.3074253990285
CAN,Canadá,1974,22643.0,14.7133934767523
CAN,Canadá,1975,22819.0,14.8355308813324
CAN,Canadá,1976,23754.0,15.4843858431645
CAN,Canadá,1977,24265.0,15.8390006939625
CAN,Canadá,1978,24994.0,16.3448993754337
CAN,Canadá,1979,25775.0,16.8868841082582
CAN,Canadá,1980,25784.0,16.8931297709924
CAN,Canadá,1981,26256.0,17.2206800832755
CAN,Canadá,1982,25151.0,16.4538514920194
CAN,Canadá,1983,25625.0,16.7827897293546
CAN,Canadá,1984,26836.0,17.6231783483692
CAN,Canadá,1985,28025.0,18.4482997918112
CAN,Canadá,1986,28472.0,18.7585010409438
CAN,Canadá,1987,29246.0,19.2956280360861
CAN,Canadá,1988,30275.0,20.0097154753643
CAN,Canadá,1989,30458.0,20.1367106176266
CAN,Canadá,1990,30082.0,19.8757807078418
CAN,Canadá,1991,29151.6968488599,19.2301851831089
CAN,Canadá,1992,29141.1923292858,19.2228954401706
CAN,Canadá,1993,29657.574356814,19.5812452163872
CAN,Canadá,1994,30745.8228461219,20.3364488869687
CAN,Canadá,1995,31330.720086353,20.7423456532637
CAN,Canadá,1996,31594.2418094349,20.9252198538757
CAN,Canadá,1997,32709.6916027933,21.6993002101272
CAN,Canadá,1998,33785.7463160833,22.4460418571015
CAN,Canadá,1999,35345.7209562989,23.5286057989583
CAN,Canadá,2000,36942.5622942857,24.6367538475265
CAN,Canadá,2001,37307.2059332395,24.8898028683133
CAN,Canadá,2002,38123.9864239411,25.4566179208474
CAN,Canadá,2003,38559.975902687,25.7591782808376
CAN,Canadá,2004,39491.5700305462,26.4056696950356
CAN,Canadá,2005,40485.0192403627,27.0950862181559
CAN,Canadá,2006,41247.1492966809,27.623975917197
CAN,Canadá,2007,41806.8652058092,28.0123977833513
CAN,Canadá,2008,41896.4255869481,28.0745493316781
CAN,Canadá,2009,40312.6216510629,26.975448751605
CAN,Canadá,2010,41209.4261814782,27.5977974888815
CAN,Canadá,2011,42197.0,28.2831367106176
CAN,Canadá,2012,42476.3450506687,28.4769917076119
CAN,Canadá,2013,43008.8300107412,28.8465163155733
CAN,Canadá,2014,43800.6391739771,29.3960022026212
CAN,Canadá,2015,43761.527090364,29.368859882279
CAN,Canadá,2016,43702.0795984309,29.3276055506113
CAN,Canadá,2017,44493.651115996,29.8769265204691
CAN,Canadá,2018,45087.8867903665,30.2893038101086
CAN,Canadá,2019,45284.213482154,30.4255471770673
CAN,Canadá,2020,42493.6306173863,28.4889872431549
CAN,Canadá,2021,44379.5948708567,29.7977757604835
CAN,Canadá,2022,45529.6456083503,30.5958678753298
CHL,Chile,1820,824.0,0.0
CHL,Chile,1821,805.0,-0.0230582524271845
CHL,Chile,1822,830.0,0.0072815533980583
CHL,Chile,1823,797.0,-0.0327669902912622
CHL,Chile,1824,786.0,-0.0461165048543689
CHL,Chile,1825,853.0,0.0351941747572815
CHL,Chile,1826,885.0,0.0740291262135921
CHL,Chile,1827,904.0,0.0970873786407767
