"anio","iso3","pib_per_capita","cambio_relativo"
"1934","MYS","2805.7374301676","2.43107476635514"
"1935","MYS","2688.23463687151","2.28738317757009"
"1936","MYS","2906.04469273743","2.55373831775701"
"1937","MYS","3162.06703910614","2.86682242990654"
"1938","MYS","2515.32402234637","2.07593457943925"
"1939","MYS","2565","2.13668224299065"
"1940","MYS","2037","1.49100262338088"
"1941","MYS","1973","1.41273842706454"
"1942","MYS","2667","2.26141580586981"
"1947","MYS","1704","1.08378422692245"
"1948","MYS","1889","1.31001666939935"
"1949","MYS","2440","1.98382248456031"
"1950","MYS","2485","2.03885199759523"
"1951","MYS","2295","1.80650516478111"
"1952","MYS","2345","1.86764906815325"
"1953","MYS","2295","1.80650516478111"
"1954","MYS","2375","1.90433541017653"
"1955","MYS","2327","1.84563726293928"
"1956","MYS","2399","1.93368448379516"
"1957","MYS","2319","1.83585423839974"
"1958","MYS","2252","1.75392140788107"
"1959","MYS","2338","1.85908892168115"
"1960","MYS","2439","1.98259960649287"
"1961","MYS","2538","2.1036645351697"
"1962","MYS","2609","2.19048887795813"
"1963","MYS","2660","2.25285565939771"
"1964","MYS","2754","2.36780619773733"
"1965","MYS","2876","2.51699732196535"
"1966","MYS","2942","2.59770727441657"
"1967","MYS","2917","2.5671353227305"
"1968","MYS","3096","2.78603049680275"
"1969","MYS","3196","2.90831830354703"
"1970","MYS","3314","3.05261791550527"
"1971","MYS","3475","3.24950128436355"
"1972","MYS","3649","3.46228206809859"
"1973","MYS","4081","3.99056539323386"
"1974","MYS","4285","4.24003251899218"
"1975","MYS","4221","4.16176832267585"
"1976","MYS","4638","4.67170847679947"
"1977","MYS","4903","4.9957711646718"
"1978","MYS","5214","5.3760862436465"
"1979","MYS","5510","5.73805815160955"
"1980","MYS","5829","6.12815625512379"
"1981","MYS","6095","6.45344182106356"
"1982","MYS","6303","6.70780045909165"
"1983","MYS","6529","6.98417090233371"
"1984","MYS","6867","7.39750368912936"
"1985","MYS","6626","7.10279007487566"
"1986","MYS","6543","7.00129119527791"
"1987","MYS","6723","7.2214092474176"
"1988","MYS","7144","7.736240913811"
"1989","MYS","7634","8.33545116685795"
"1990","MYS","8179","9.00191971361425"
"1991","MYS","8781.20889310841","9.73834776101549"
"1992","MYS","9383.9321554432","10.4754048192623"
"1993","MYS","10131.9293376812","11.39011416793"
"1994","MYS","10867.2560991672","12.2893291369551"
"1995","MYS","11725.0925392406","13.3383585049739"
"1996","MYS","12668.6683263801","14.4922366400368"
"1997","MYS","13344.5706070554","15.3187827148092"
"1998","MYS","12129.6357854265","13.8330655680667"
"1999","MYS","12636.6071562709","14.4530297382938"
"2000","MYS","13474.7014620996","15.4779168833404"
"2001","MYS","13307.2148606427","15.2731011918282"
"2002","MYS","13809.8720511973","15.8877896455998"
"2003","MYS","14362.1556614413","16.5631651595753"
"2004","MYS","15087.2514335779","17.4498688761166"
"2005","MYS","15651.118044539","18.1394089876242"
"2006","MYS","16353.9240954902","18.9988550929984"
"2007","MYS","17209.5845534414","20.045223500205"
"2008","MYS","17865.6408788889","20.8475003916019"
"2009","MYS","17430.4445622656","20.3153083609714"
"2010","MYS","18574.2996268691","21.7141036318083"
"2011","MYS","19390","22.7116057277149"
"2012","MYS","20162.1778664827","23.6558851048013"
"2013","MYS","20819.1633193354","24.4592982057239"
"2014","MYS","21769.0058666996","25.6208398244194"
"2015","MYS","22550.3421780567","26.5763188628747"
"2016","MYS","23251.9029840136","27.4342421854568"
"2017","MYS","24301.55892981","28.7178434199321"
"2018","MYS","25175.7995683596","29.7869331224816"
"2019","MYS","25986.4114178941","30.7782125744866"
"2020","MYS","24279.3156330182","28.6906425801378"
"2021","MYS","24764.6496985662","29.2841469642793"
"2022","MYS","26628.7075754027","31.5636624583065"
"1900","NGA","1024.70119521912","0"
"1901","NGA","1024.70119521912","0"
"1902","NGA","938.645418326693","-0.0839813374805599"
"1903","NGA","948.207171314741","-0.0746500777604976"
"1904","NGA","988.04780876494","-0.0357698289269049"
"1905","NGA","992.828685258964","-0.0311041990668739"
"1906","NGA","986.454183266932","-0.0373250388802486"
"1907","NGA","1005.57768924303","-0.0186625194401241"
"1908","NGA","1002.39043824701","-0.0217729393468115"
"1909","NGA","1075.69721115538","0.0497667185069988"
"1910","NGA","970.517928286852","-0.0528771384136856"
"1911","NGA","980.0796812749","-0.0435458786936234"
"1912","NGA","988.04780876494","-0.0357698289269048"
"1914","NGA","994.422310756972","-0.0295489891135301"
"1915","NGA","917.928286852589","-0.104199066874028"
"1919","NGA","631.075697211155","-0.384136858475894"
"1920","NGA","988.04780876494","-0.0357698289269048"
"1921","NGA","881.274900398406","-0.139968895800933"
"1922","NGA","860.557768924303","-0.160186625194401"
"1923","NGA","726.693227091633","-0.290824261275272"
"1924","NGA","855.776892430279","-0.164852255054432"
"1925","NGA","879.681274900398","-0.141524105754276"
"1926","NGA","1005.57768924303","-0.0186625194401239"
"1927","NGA","878.08764940239","-0.14307931570762"
"1928","NGA","956.175298804781","-0.0668740279937787"
"1929","NGA","962.549800796813","-0.060653188180404"
"1930","NGA","906.772908366534","-0.115085536547433"
"1931","NGA","900.398406374502","-0.121306376360808"
"1933","NGA","892.430278884462","-0.129082426127527"
"1934","NGA","908.366533864542","-0.11353032659409"
"1935","NGA","935.458167330677","-0.0870917573872467"
"1936","NGA","1074.10358565737","0.0482115085536554"
"1937","NGA","1118.72509960159","0.0917573872472792"
"1938","NGA","1077.29083665339","0.0513219284603428"
"1939","NGA","1011.95219123506","-0.012441679626749"
"1940","NGA","878.08764940239","-0.14307931570762"
"1942","NGA","988.04780876494","-0.0357698289269045"
"1943","NGA","838.247011952191","-0.181959564541213"
"1950","NGA","1200","0.171073094867808"
"1951","NGA","1262","0.231578538102645"
"1952","NGA","1323","0.291108087091758"
"1953","NGA","1325","0.293059875583205"
"1954","NGA","1382","0.348685847589425"
"1955","NGA","1379","0.345758164852256"
"1956","NGA","1309","0.277445567651634"
"1957","NGA","1323","0.291108087091758"
"1958","NGA","1270","0.23938569206843"
"1959","NGA","1288","0.256951788491447"
"1960","NGA","1307","0.275493779160187"
"1961","NGA","1313","0.281349144634526"
"1962","NGA","1349","0.316481337480561"
"1963","NGA","1433","0.398456454121307"
"1964","NGA","1451","0.416022550544324"
"1965","NGA","1505","0.468720839813376"
"1966","NGA","1414","0.379914463452567"
"1967","NGA","1160","0.132037325038881"
"1968","NGA","1114","0.0871461897356149"
"1969","NGA","1372","0.338926905132194"
"1970","NGA","1744","0.701959564541214"
"1971","NGA","1894","0.84834370139969"
"1972","NGA","1908","0.862006220839814"
"1973","NGA","2012","0.963499222395025"
"1974","NGA","2179","1.12647356143079"
"1975","NGA","2051","1.00155909797823"
"1976","NGA","2208","1.15477449455677"
"1977","NGA","2220","1.16648522550544"
"1978","NGA","2028","0.979113530326595"
"1979","NGA","2104","1.05328149300156"
"1980","NGA","2080","1.0298600311042"
"1981","NGA","1855","0.810283825816486"
"1982","NGA","1784","0.740995334370141"
"1983","NGA","1631","0.591683514774496"
"1984","NGA","1527","0.490190513219286"
"1985","NGA","1621","0.581924572317264"
"1986","NGA","1610","0.571189735614309"
"1987","NGA","1556","0.518491446345258"
"1988","NGA","1667","0.62681570762053"
"1989","NGA","1729","0.687321150855366"
"1990","NGA","1773","0.730260497667186"
"1991","NGA","1759.00349696734","0.71660139089737"
"1992","NGA","1793.94013667409","0.750695856552084"
"1993","NGA","1817.74951018463","0.773931287155296"
"1994","NGA","1820.30462461131","0.776424808621458"
"1995","NGA","1851.03748058961","0.806416825925316"
"1996","NGA","1924.08840384563","0.877706801575633"
"1997","NGA","1977.28562911474","0.9296216676042"
"1998","NGA","2025.86492178969","0.977029919786981"
"1999","NGA","2034.82752406394","0.985776471773131"
"2000","NGA","2144.82540433565","1.09312277017204"
"2001","NGA","2282.82301829164","1.22779384755521"
"2002","NGA","2609.12944509355","1.54623441181369"
"2003","NGA","2848.28129737176","1.77962132830604"
"2004","NGA","3136.62742586954","2.06101665588357"
"2005","NGA","3347.82046684666","2.26711872930993"
"2006","NGA","3564.63234245633","2.47870419112185"
"2007","NGA","3817.48352250735","2.72546020275795"
"2008","NGA","4084.20026035943","2.98574753246586"
"2009","NGA","4416.34699161145","3.30988761623046"
"2010","NGA","4904.86586262996","3.78663037138461"
"2011","NGA","5136","4.01219284603422"
"2012","NGA","5216.31562104109","4.0905723984499"
"2013","NGA","5356.38865645687","4.22726886769314"
"2014","NGA","5550.72697521467","4.41692251469239"
"2015","NGA","5558.02566746232","4.42404526645818"
"2016","NGA","5337.12944295536","4.20847391205986"
"2017","NGA","5248.68840331656","4.12216481039059"
"2018","NGA","5215.37559870875","4.08965503606492"
"2019","NGA","5197.08251279875","4.07180291878883"
"2020","NGA","4976.32235844951","3.85636435447444"
"2021","NGA","5029.08820703286","3.90785824247764"
"2022","NGA","5070.49291576575","3.94826485947591"
"1900","NLD","5306","0"
"1901","NLD","5483","0.0333584621183565"
"1902","NLD","5630","0.0610629476064832"
"1903","NLD","5544","0.0448548812664908"
"1904","NLD","5541","0.0442894836034677"
"1905","NLD","5735","0.0808518658122879"
"1906","NLD","5770","0.0874481718808895"
"1907","NLD","5592","0.0539012438748587"
"1908","NLD","5628","0.0606860158311346"
"1909","NLD","5852","0.102902374670185"
"1910","NLD","6030","0.136449302676216"
"1911","NLD","6158","0.16057293629853"
"1912","NLD","6245","0.176969468526197"
"1913","NLD","6454","0.216358839050132"
"1914","NLD","6166","0.162080663399925"
"1915","NLD","6258","0.179419525065963"
"1916","NLD","6306","0.188465887674331"
"1917","NLD","5781","0.0895212966453072"
"1918","NLD","5343","0.00697323784395021"
"1919","NLD","6570","0.238220882020354"
"1920","NLD","6727","0.267810026385224"
"1921","NLD","7063","0.3311345646438"
"1922","NLD","7331","0.38164342254052"
"1923","NLD","7388","0.392385978137957"
"1924","NLD","7803","0.470599321522804"
"1925","NLD","8019","0.51130795326046"
"1926","NLD","8541","0.609687146626461"
"1927","NLD","8773","0.653411232566905"
"1928","NLD","9118","0.71843196381455"
"1929","NLD","9068","0.709008669430833"
"1930","NLD","8931","0.68318884281945"
"1931","NLD","8265","0.557670561628345"
"1932","NLD","8026","0.51262721447418"
"1933","NLD","7900","0.488880512627214"
"1934","NLD","7659","0.443460233697701"
"1935","NLD","7857","0.480776479457218"
"1936","NLD","8273","0.55917828872974"
"1937","NLD","8660","0.632114587259706"
"1938","NLD","8368","0.577082548058801"
"1939","NLD","8837","0.665473049378063"
"1940","NLD","7701","0.451375800980023"
"1941","NLD","7222","0.361100640784018"
"1942","NLD","6546","0.23369770071617"
"1943","NLD","6346","0.196004523181304"
"1944","NLD","4222","-0.204297022238975"
"1945","NLD","4281","-0.193177534866189"
"1946","NLD","7104","0.338861666038447"
"1947","NLD","8046","0.516396532227667"
"1948","NLD","8751","0.64926498303807"
"1949","NLD","9373","0.766490765171504"
"1950","NLD","9558","0.801356954391255"
"1951","NLD","9615","0.812099509988692"
"1952","NLD","9698","0.827742178665662"
"1953","NLD","10429","0.965510742555598"
"1954","NLD","11010","1.07500942329438"
"1955","NLD","11678","1.20090463626084"
"1956","NLD","11953","1.25273275537128"
"1957","NLD","12137","1.28741047870335"
"1958","NLD","11926","1.24764417640407"
"1959","NLD","12333","1.32434979268752"
"1960","NLD","13209","1.48944591029024"
"1961","NLD","13074","1.4640030154542"
"1962","NLD","13770","1.59517527327554"
"1963","NLD","14078","1.65322276667923"
"1964","NLD","15042","1.83490388239729"
"1965","NLD","15618","1.9434602336977"
"1966","NLD","15838","1.98492272898605"
"1967","NLD","16483","2.106483226536"
"1968","NLD","17365","2.27271013946476"
"1969","NLD","18270","2.44327176781003"
"1970","NLD","19075","2.59498680738786"
"1971","NLD","19636","2.70071617037316"
"1972","NLD","20079","2.78420655861289"
"1973","NLD","20851","2.92970222389747"
"1974","NLD","21514","3.05465510742556"
"1975","NLD","21318","3.01771579344139"
"1976","NLD","22132","3.17112702600829"
"1977","NLD","22598","3.25895212966453"
"1978","NLD","22992","3.33320768940822"
"1979","NLD","23347","3.4001130795326"
"1980","NLD","23438","3.41726347531097"
"1981","NLD","23153","3.36355069732378"
"1982","NLD","22780","3.29325292122126"
"1983","NLD","23086","3.3509234828496"
"1984","NLD","23750","3.47606483226536"
"1985","NLD","24361","3.59121748963438"
"1986","NLD","24893","3.69148134187712"
"1987","NLD","25085","3.72766679231059"
"1988","NLD","25574","3.81982661138334"
"1989","NLD","26612","4.01545420278929"
"1990","NLD","27515","4.18563889935922"
"1991","NLD","28126.7812872933","4.30093880273149"
"1992","NLD","28555.7318435624","4.38178135008715"
"1993","NLD","28879.9956377895","4.44289401390681"
"1994","NLD","29727.5559775798","4.60263022570293"
"1995","NLD","30680.3468183446","4.78219879727565"
"1996","NLD","31811.7391778462","4.99542766261707"
"1997","NLD","33199.6324774867","5.25699820533109"
"1998","NLD","34688.5519724783","5.53760873963029"
"1999","NLD","36409.076594084","5.86186893970674"
"2000","NLD","37899.9503776595","6.14284779073869"
"2001","NLD","38636.2211485955","6.28160971515181"
"2002","NLD","38653.1236907639","6.28479526776553"
"2003","NLD","38803.9585855585","6.31322250010526"
"2004","NLD","39682.3761124684","6.47877423906303"
"2005","NLD","40679.4895208284","6.66669610268158"
"2006","NLD","42286.5100798292","6.96956465884455"
"2007","NLD","44008.7517311309","7.29414846044683"
"2008","NLD","44840.7113700653","7.45094447230783"
"2009","NLD","43178.5069457815","7.13767563998898"
"2010","NLD","43812.3491681747","7.25713327707779"
"2011","NLD","44591","7.40388239728609"
"2012","NLD","43968.2537766979","7.28651597751562"
"2013","NLD","43782.9682622725","7.25159597856625"
"2014","NLD","44245.5589170103","7.33877853694126"
"2015","NLD","44912.6652330096","7.46450532095922"
"2016","NLD","45654.4688928012","7.6043100061819"
"2017","NLD","46706.4385993937","7.80257041074136"
"2018","NLD","47528.9029975917","7.95757689362828"
"2019","NLD","48142.6717599608","8.07325136825495"
"2020","NLD","46014.4842869007","7.67216062700729"
"2021","NLD","48001.838150041","8.04670903694705"
"2022","NLD","49669.8685550184","8.36107586788887"
"1900","NOR","3249","0"
"1901","NOR","3271","0.00677131425053856"
"1902","NOR","3268","0.00584795321637421"
"1903","NOR","3290","0.012619267466913"
"1904","NOR","3288","0.0120036934441368"
"1905","NOR","3322","0.0224684518313327"
"1906","NOR","3496","0.0760233918128654"
"1907","NOR","3537","0.0886426592797784"
"1908","NOR","3612","0.111726685133887"
"1909","NOR","3642","0.120960295475531"
"1910","NOR","3826","0.177593105570945"
"1911","NOR","3947","0.214835333948907"
"1912","NOR","4050","0.246537396121884"
"1913","NOR","4415","0.358879655278547"
"1914","NOR","4336","0.334564481378886"
"1915","NOR","4407","0.356417359187442"
"1916","NOR","4803","0.478301015697138"
"1917","NOR","4286","0.31917513080948"
"1918","NOR","4023","0.238227146814404"
"1919","NOR","4605","0.41735918744229"
"1920","NOR","4739","0.458602646968298"
"1921","NOR","4222","0.29947676208064"
"1922","NOR","4570","0.406586642043706"
"1923","NOR","4870","0.498922745460141"
"1924","NOR","4787","0.473376423514928"
"1925","NOR","4733","0.456755924899969"
"1926","NOR","4750","0.461988304093567"
"1927","NOR","4992","0.536472760849492"
"1928","NOR","5241","0.613111726685134"
"1929","NOR","5581","0.717759310557095"
"1930","NOR","5781","0.779316712834718"
"1931","NOR","5297","0.630347799322869"
"1932","NOR","5526","0.700831024930748"
"1933","NOR","5633","0.733764235149277"
"1934","NOR","5799","0.784856879039705"
"1935","NOR","6057","0.864265927977839"
"1936","NOR","6432","0.979686057248384"
"1937","NOR","6684","1.05724838411819"
"1938","NOR","6794","1.09110495537088"
"1939","NOR","7079","1.1788242536165"
"1940","NOR","6437","0.981224992305325"
"1941","NOR","6554","1.01723607263773"
"1942","NOR","6261","0.927054478301016"
"1943","NOR","6089","0.874115112342259"
"1944","NOR","5719","0.760233918128655"
"1945","NOR","6344","0.95260080024623"
"1946","NOR","6910","1.12680824869191"
"1947","NOR","7753","1.38627269929209"
"1948","NOR","8199","1.52354570637119"
"1949","NOR","8332","1.56448137888581"
"1950","NOR","8655","1.66389658356417"
"1951","NOR","9038","1.78177900892582"
"1952","NOR","9267","1.8522622345337"
"1953","NOR","9540","1.93628808864266"
"1954","NOR","9923","2.05417051400431"
"1955","NOR","10044","2.09141274238227"
"1956","NOR","10480","2.22560787934749"
"1957","NOR","10697","2.29239766081871"
"1958","NOR","10603","2.26346568174823"
"1959","NOR","10957","2.37242228377962"
"1960","NOR","11483","2.53431825176978"
"1961","NOR","12106","2.72606955986457"
"1962","NOR","12347","2.80024622960911"
"1963","NOR","12723","2.91597414589104"
"1964","NOR","13256","3.08002462296091"
"1965","NOR","13852","3.26346568174823"
"1966","NOR","14258","3.38842720837181"
"1967","NOR","15020","3.62296091104955"
"1968","NOR","15224","3.68574946137273"
"1969","NOR","15779","3.85657125269314"
"1970","NOR","15983","3.91935980301631"
"1971","NOR","16692","4.13758079409049"
