"anio","geocodigoFundar","fuente_energia","valor_en_twh","porcentaje","tipo_energia","geonombreFundar"
"1982","MYS","Eólica","0","0","Limpias","Malasia"
"1983","MYS","Eólica","0","0","Limpias","Malasia"
"1984","MYS","Eólica","0","0","Limpias","Malasia"
"1985","MYS","Eólica","0","0","Limpias","Malasia"
"1986","MYS","Eólica","0","0","Limpias","Malasia"
"1987","MYS","Eólica","0","0","Limpias","Malasia"
"1988","MYS","Eólica","0","0","Limpias","Malasia"
"1989","MYS","Eólica","0","0","Limpias","Malasia"
"1990","MYS","Eólica","0","0","Limpias","Malasia"
"1991","MYS","Eólica","0","0","Limpias","Malasia"
"1992","MYS","Eólica","0","0","Limpias","Malasia"
"1993","MYS","Eólica","0","0","Limpias","Malasia"
"1994","MYS","Eólica","0","0","Limpias","Malasia"
"1995","MYS","Eólica","0","0","Limpias","Malasia"
"1996","MYS","Eólica","0","0","Limpias","Malasia"
"1997","MYS","Eólica","0","0","Limpias","Malasia"
"1998","MYS","Eólica","0","0","Limpias","Malasia"
"1999","MYS","Eólica","0","0","Limpias","Malasia"
"2000","MYS","Eólica","0","0","Limpias","Malasia"
"2001","MYS","Eólica","0","0","Limpias","Malasia"
"2002","MYS","Eólica","0","0","Limpias","Malasia"
"2003","MYS","Eólica","0","0","Limpias","Malasia"
"2004","MYS","Eólica","0","0","Limpias","Malasia"
"2005","MYS","Eólica","0","0","Limpias","Malasia"
"2006","MYS","Eólica","0","0","Limpias","Malasia"
"2007","MYS","Eólica","0","0","Limpias","Malasia"
"2008","MYS","Eólica","0","0","Limpias","Malasia"
"2009","MYS","Eólica","0","0","Limpias","Malasia"
"2010","MYS","Eólica","0","0","Limpias","Malasia"
"2011","MYS","Eólica","0","0","Limpias","Malasia"
"2012","MYS","Eólica","0","0","Limpias","Malasia"
"2013","MYS","Eólica","0","0","Limpias","Malasia"
"2014","MYS","Eólica","0","0","Limpias","Malasia"
"2015","MYS","Eólica","0","0","Limpias","Malasia"
"2016","MYS","Eólica","0","0","Limpias","Malasia"
"2017","MYS","Eólica","0","0","Limpias","Malasia"
"2018","MYS","Eólica","0","0","Limpias","Malasia"
"2019","MYS","Eólica","0","0","Limpias","Malasia"
"2020","MYS","Eólica","0","0","Limpias","Malasia"
"2021","MYS","Eólica","0","0","Limpias","Malasia"
"2022","MYS","Eólica","0","0","Limpias","Malasia"
"2023","MYS","Eólica","0","0","Limpias","Malasia"
"2024","MYS","Eólica","0","0","Limpias","Malasia"
"1965","MEX","Eólica","0","0","Limpias","México"
"1966","MEX","Eólica","0","0","Limpias","México"
"1967","MEX","Eólica","0","0","Limpias","México"
"1968","MEX","Eólica","0","0","Limpias","México"
"1969","MEX","Eólica","0","0","Limpias","México"
"1970","MEX","Eólica","0","0","Limpias","México"
"1971","MEX","Eólica","0","0","Limpias","México"
"1972","MEX","Eólica","0","0","Limpias","México"
"1973","MEX","Eólica","0","0","Limpias","México"
"1974","MEX","Eólica","0","0","Limpias","México"
"1975","MEX","Eólica","0","0","Limpias","México"
"1976","MEX","Eólica","0","0","Limpias","México"
"1977","MEX","Eólica","0","0","Limpias","México"
"1978","MEX","Eólica","0","0","Limpias","México"
"1979","MEX","Eólica","0","0","Limpias","México"
"1980","MEX","Eólica","0","0","Limpias","México"
"1981","MEX","Eólica","0","0","Limpias","México"
"1982","MEX","Eólica","0","0","Limpias","México"
"1983","MEX","Eólica","0","0","Limpias","México"
"1984","MEX","Eólica","0","0","Limpias","México"
"1985","MEX","Eólica","0","0","Limpias","México"
"1986","MEX","Eólica","0","0","Limpias","México"
"1987","MEX","Eólica","0","0","Limpias","México"
"1988","MEX","Eólica","0","0","Limpias","México"
"1989","MEX","Eólica","0","0","Limpias","México"
"1990","MEX","Eólica","0.0027777778","0.000211080309575543","Limpias","México"
"1991","MEX","Eólica","0.0027777778","0.000205016112840633","Limpias","México"
"1992","MEX","Eólica","0.0027777778","0.00020118621943466","Limpias","México"
"1993","MEX","Eólica","0.0027777778","0.000201002597814249","Limpias","México"
"1994","MEX","Eólica","0.013888888","0.000949782008816698","Limpias","México"
"1995","MEX","Eólica","0.019444445","0.00135457491582104","Limpias","México"
"1996","MEX","Eólica","0.016666666","0.00113192693178379","Limpias","México"
"1997","MEX","Eólica","0.03333333","0.00220912874430631","Limpias","México"
"1998","MEX","Eólica","0.041666664","0.00265257480125715","Limpias","México"
"1999","MEX","Eólica","0.047222223","0.00296542789093067","Limpias","México"
"2000","MEX","Eólica","0.052777775","0.00312032394198705","Limpias","México"
"2001","MEX","Eólica","0.049723756","0.00296602396090396","Limpias","México"
"2002","MEX","Eólica","0.057534244","0.00334939238041353","Limpias","México"
"2003","MEX","Eólica","0.05177111","0.00297539688730319","Limpias","México"
"2004","MEX","Eólica","0.05420054","0.00294346743522742","Limpias","México"
"2005","MEX","Eólica","0.051075265","0.00253179202327978","Limpias","México"
"2006","MEX","Eólica","0.12032086","0.00588029849602581","Limpias","México"
"2007","MEX","Eólica","0.6595745","0.0319194713430975","Limpias","México"
"2008","MEX","Eólica","0.6728232","0.0313050488140685","Limpias","México"
"2009","MEX","Eólica","1.5652303","0.0740056369456526","Limpias","México"
"2010","MEX","Eólica","3.2268517","0.152104261723632","Limpias","México"
"2011","MEX","Eólica","4.2702627","0.192531853686877","Limpias","México"
"2012","MEX","Eólica","9.505955","0.424691691955397","Limpias","México"
"2013","MEX","Eólica","10.702159","0.477831543848295","Limpias","México"
"2014","MEX","Eólica","16.351645","0.734721468798594","Limpias","México"
"2015","MEX","Eólica","22.139479","1.00558709277098","Limpias","México"
"2016","MEX","Eólica","26.075615","1.14760848510929","Limpias","México"
"2017","MEX","Eólica","26.549454","1.14163052512629","Limpias","México"
"2018","MEX","Eólica","30.933458","1.35727480640375","Limpias","México"
"2019","MEX","Eólica","41.40324","1.836442200205","Limpias","México"
"2020","MEX","Eólica","48.649113","2.35823201963467","Limpias","México"
"2021","MEX","Eólica","51.908546","2.37137562253728","Limpias","México"
"2022","MEX","Eólica","50.439186","2.20490616932074","Limpias","México"
"2023","MEX","Eólica","50.48781","2.20875823964737","Limpias","México"
"2024","MEX","Eólica","48.182873","2.0934927047811","Limpias","México"
"1965","MAR","Eólica","0","0","Limpias","Marruecos"
"1966","MAR","Eólica","0","0","Limpias","Marruecos"
"1967","MAR","Eólica","0","0","Limpias","Marruecos"
"1968","MAR","Eólica","0","0","Limpias","Marruecos"
"1969","MAR","Eólica","0","0","Limpias","Marruecos"
"1970","MAR","Eólica","0","0","Limpias","Marruecos"
"1971","MAR","Eólica","0","0","Limpias","Marruecos"
"1972","MAR","Eólica","0","0","Limpias","Marruecos"
"1973","MAR","Eólica","0","0","Limpias","Marruecos"
"1974","MAR","Eólica","0","0","Limpias","Marruecos"
"1975","MAR","Eólica","0","0","Limpias","Marruecos"
"1976","MAR","Eólica","0","0","Limpias","Marruecos"
"1977","MAR","Eólica","0","0","Limpias","Marruecos"
"1978","MAR","Eólica","0","0","Limpias","Marruecos"
"1979","MAR","Eólica","0","0","Limpias","Marruecos"
"1980","MAR","Eólica","0","0","Limpias","Marruecos"
"1981","MAR","Eólica","0","0","Limpias","Marruecos"
"1982","MAR","Eólica","0","0","Limpias","Marruecos"
"1983","MAR","Eólica","0","0","Limpias","Marruecos"
"1984","MAR","Eólica","0","0","Limpias","Marruecos"
"1985","MAR","Eólica","0","0","Limpias","Marruecos"
"1986","MAR","Eólica","0","0","Limpias","Marruecos"
"1987","MAR","Eólica","0","0","Limpias","Marruecos"
"1988","MAR","Eólica","0","0","Limpias","Marruecos"
"1989","MAR","Eólica","0","0","Limpias","Marruecos"
"1990","MAR","Eólica","0","0","Limpias","Marruecos"
"1991","MAR","Eólica","0","0","Limpias","Marruecos"
"1992","MAR","Eólica","0","0","Limpias","Marruecos"
"1993","MAR","Eólica","0","0","Limpias","Marruecos"
"1994","MAR","Eólica","0","0","Limpias","Marruecos"
"1995","MAR","Eólica","0","0","Limpias","Marruecos"
"1996","MAR","Eólica","0","0","Limpias","Marruecos"
"1997","MAR","Eólica","0","0","Limpias","Marruecos"
"1998","MAR","Eólica","0","0","Limpias","Marruecos"
"1999","MAR","Eólica","0","0","Limpias","Marruecos"
"2000","MAR","Eólica","0.17777778","0.151528196775469","Limpias","Marruecos"
"2001","MAR","Eólica","0.56850827","0.448639992013772","Limpias","Marruecos"
"2002","MAR","Eólica","0.5312329","0.408935034938009","Limpias","Marruecos"
"2003","MAR","Eólica","0.5525885","0.424539641876549","Limpias","Marruecos"
"2004","MAR","Eólica","0.5390244","0.363577384132428","Limpias","Marruecos"
"2005","MAR","Eólica","0.5545699","0.344178266174947","Limpias","Marruecos"
"2006","MAR","Eólica","0.48983955","0.297838744643195","Limpias","Marruecos"
"2007","MAR","Eólica","0.74175537","0.454981203929734","Limpias","Marruecos"
"2008","MAR","Eólica","0.7868074","0.437303400635668","Limpias","Marruecos"
"2009","MAR","Eólica","1.0265092","0.585598333878212","Limpias","Marruecos"
"2010","MAR","Eólica","1.715625","0.883209047898847","Limpias","Marruecos"
"2011","MAR","Eólica","1.7932643","0.877784766798804","Limpias","Marruecos"
"2012","MAR","Eólica","1.8762885","0.901916693672677","Limpias","Marruecos"
"2013","MAR","Eólica","3.107161","1.45665691357739","Limpias","Marruecos"
"2014","MAR","Eólica","4.8951654","2.26168366934033","Limpias","Marruecos"
"2015","MAR","Eólica","6.378227","2.89725388716844","Limpias","Marruecos"
"2016","MAR","Eólica","7.5379395","3.38695176066931","Limpias","Marruecos"
"2017","MAR","Eólica","7.5872498","3.25558751429075","Limpias","Marruecos"
"2018","MAR","Eólica","9.554087","3.96783517699306","Limpias","Marruecos"
"2019","MAR","Eólica","11.631659","4.42893888271372","Limpias","Marruecos"
"2020","MAR","Eólica","11.338002","4.6985687012276","Limpias","Marruecos"
"2021","MAR","Eólica","12.578005","4.69872046649105","Limpias","Marruecos"
"2022","MAR","Eólica","13.159408","4.9529209472111","Limpias","Marruecos"
"2023","MAR","Eólica","15.965064","5.91854077065891","Limpias","Marruecos"
"2024","MAR","Eólica","18.335165","6.66999045603565","Limpias","Marruecos"
"1965","NLD","Eólica","0","0","Limpias","Países Bajos"
"1966","NLD","Eólica","0","0","Limpias","Países Bajos"
"1967","NLD","Eólica","0","0","Limpias","Países Bajos"
"1968","NLD","Eólica","0","0","Limpias","Países Bajos"
"1969","NLD","Eólica","0","0","Limpias","Países Bajos"
"1970","NLD","Eólica","0","0","Limpias","Países Bajos"
"1971","NLD","Eólica","0","0","Limpias","Países Bajos"
"1972","NLD","Eólica","0","0","Limpias","Países Bajos"
"1973","NLD","Eólica","0","0","Limpias","Países Bajos"
"1974","NLD","Eólica","0","0","Limpias","Países Bajos"
"1975","NLD","Eólica","0","0","Limpias","Países Bajos"
"1976","NLD","Eólica","0","0","Limpias","Países Bajos"
"1977","NLD","Eólica","0","0","Limpias","Países Bajos"
"1978","NLD","Eólica","0","0","Limpias","Países Bajos"
"1979","NLD","Eólica","0","0","Limpias","Países Bajos"
"1980","NLD","Eólica","0","0","Limpias","Países Bajos"
"1981","NLD","Eólica","0","0","Limpias","Países Bajos"
"1982","NLD","Eólica","0","0","Limpias","Países Bajos"
"1983","NLD","Eólica","0","0","Limpias","Países Bajos"
"1984","NLD","Eólica","0","0","Limpias","Países Bajos"
"1985","NLD","Eólica","0","0","Limpias","Países Bajos"
"1986","NLD","Eólica","0.0027777778","0.000321743920374029","Limpias","Países Bajos"
"1987","NLD","Eólica","0.0055555557","0.000630471940230441","Limpias","Países Bajos"
"1988","NLD","Eólica","0.044444446","0.00502713210211803","Limpias","Países Bajos"
"1989","NLD","Eólica","0.063888885","0.00719350720125058","Limpias","Países Bajos"
"1990","NLD","Eólica","0.15555556","0.0170854705633766","Limpias","Países Bajos"
"1991","NLD","Eólica","0.24444443","0.0263472509399924","Limpias","Países Bajos"
"1992","NLD","Eólica","0.40833333","0.0434956196091184","Limpias","Países Bajos"
"1993","NLD","Eólica","0.4833333","0.0510586097694233","Limpias","Países Bajos"
"1994","NLD","Eólica","0.6611111","0.0705977271821621","Limpias","Países Bajos"
"1995","NLD","Eólica","0.8805555","0.090352239441505","Limpias","Países Bajos"
"1996","NLD","Eólica","1.2138889","0.11939725769612","Limpias","Países Bajos"
"1997","NLD","Eólica","1.3194444","0.132141807135848","Limpias","Países Bajos"
"1998","NLD","Eólica","1.7777777","0.17681021615323","Limpias","Países Bajos"
"1999","NLD","Eólica","1.7916665","0.180376017474152","Limpias","Países Bajos"
"2000","NLD","Eólica","2.3027778","0.228841893202626","Limpias","Países Bajos"
"2001","NLD","Eólica","2.2790055","0.218085364890566","Limpias","Países Bajos"
"2002","NLD","Eólica","2.5917807","0.24791428307099","Limpias","Países Bajos"
"2003","NLD","Eólica","3.5912805","0.341239509945687","Limpias","Países Bajos"
"2004","NLD","Eólica","5.059621","0.465052671376661","Limpias","Países Bajos"
"2005","NLD","Eólica","5.5564513","0.500011061607745","Limpias","Países Bajos"
"2006","NLD","Eólica","7.31016","0.67155824417612","Limpias","Países Bajos"
"2007","NLD","Eólica","9.140958","0.826169906986108","Limpias","Países Bajos"
"2008","NLD","Eólica","11.235707","1.02792147244155","Limpias","Países Bajos"
"2009","NLD","Eólica","12.029745","1.11608525146339","Limpias","Países Bajos"
"2010","NLD","Eólica","10.398583","0.889354077231942","Limpias","Países Bajos"
"2011","NLD","Eólica","13.212878","1.18660924413408","Limpias","Países Bajos"
"2012","NLD","Eólica","12.839766","1.17351856773722","Limpias","Países Bajos"
"2013","NLD","Eólica","14.391684","1.35608448861684","Limpias","Países Bajos"
"2014","NLD","Eólica","14.751486","1.45382570429397","Limpias","Países Bajos"
"2015","NLD","Eólica","19.113564","1.86562909156106","Limpias","Países Bajos"
"2016","NLD","Eólica","20.528759","1.97038323610573","Limpias","Países Bajos"
"2017","NLD","Eólica","26.422003","2.51748490995329","Limpias","Países Bajos"
"2018","NLD","Eólica","26.240076","2.56404354023476","Limpias","Países Bajos"
"2019","NLD","Eólica","28.484966","2.79756958783124","Limpias","Países Bajos"
"2020","NLD","Eólica","37.722782","3.8305562085489","Limpias","Países Bajos"
"2021","NLD","Eólica","44.448322","4.40262531241466","Limpias","Países Bajos"
"2022","NLD","Eólica","52.987644","5.59232966793556","Limpias","Países Bajos"
"2023","NLD","Eólica","72.0124","7.73184545044679","Limpias","Países Bajos"
"2024","NLD","Eólica","81.40791","8.87184404329998","Limpias","Países Bajos"
"1965","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1966","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1967","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1968","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1969","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1970","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1971","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1972","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1973","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1974","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1975","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1976","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1977","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1978","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1979","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1980","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1981","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1982","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1983","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1984","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1985","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1986","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1987","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1988","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1989","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1990","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1991","NZL","Eólica","0","0","Limpias","Nueva Zelanda"
"1992","NZL","Eólica","0.0019191919","0.0010246039387666","Limpias","Nueva Zelanda"
"1993","NZL","Eólica","0.002738496","0.00142142470946238","Limpias","Nueva Zelanda"
"1994","NZL","Eólica","0.0028058363","0.00138160828028014","Limpias","Nueva Zelanda"
"1995","NZL","Eólica","0.0028058363","0.00133275579533067","Limpias","Nueva Zelanda"
"1996","NZL","Eólica","0.023128506","0.0108149521023209","Limpias","Nueva Zelanda"
"1997","NZL","Eólica","0.037759874","0.0176084544208413","Limpias","Nueva Zelanda"
"1998","NZL","Eólica","0.06130471","0.0286270752085916","Limpias","Nueva Zelanda"
"1999","NZL","Eólica","0.10831369","0.0500147613347422","Limpias","Nueva Zelanda"
"2000","NZL","Eólica","0.3339113","0.147791371886727","Limpias","Nueva Zelanda"
"2001","NZL","Eólica","0.38394445","0.17104400382345","Limpias","Nueva Zelanda"
"2002","NZL","Eólica","0.42598128","0.183868824238484","Limpias","Nueva Zelanda"
"2003","NZL","Eólica","0.39929417","0.177621133553632","Limpias","Nueva Zelanda"
"2004","NZL","Eólica","0.9797742","0.42433306781776","Limpias","Nueva Zelanda"
"2005","NZL","Eólica","1.651575","0.731750813915632","Limpias","Nueva Zelanda"
"2006","NZL","Eólica","1.6636814","0.731664598573643","Limpias","Nueva Zelanda"
"2007","NZL","Eólica","2.4730847","1.09078927252542","Limpias","Nueva Zelanda"
"2008","NZL","Eólica","2.7927644","1.22581061207509","Limpias","Nueva Zelanda"
"2009","NZL","Eólica","3.8752253","1.70486032108754","Limpias","Nueva Zelanda"
"2010","NZL","Eólica","4.2634788","1.82775214196894","Limpias","Nueva Zelanda"
"2011","NZL","Eólica","5.070515","2.16272657111167","Limpias","Nueva Zelanda"
"2012","NZL","Eólica","5.3587513","2.26252407228575","Limpias","Nueva Zelanda"
"2013","NZL","Eólica","5.171024","2.16566488194168","Limpias","Nueva Zelanda"
"2014","NZL","Eólica","5.6257634","2.24821990212699","Limpias","Nueva Zelanda"
"2015","NZL","Eólica","5.985139","2.3728899087318","Limpias","Nueva Zelanda"
"2016","NZL","Eólica","5.8813205","2.30188325389887","Limpias","Nueva Zelanda"
"2017","NZL","Eólica","5.2276225","2.0102458624277","Limpias","Nueva Zelanda"
"2018","NZL","Eólica","5.144193","1.98872535736286","Limpias","Nueva Zelanda"
"2019","NZL","Eólica","5.583335","2.11569794320698","Limpias","Nueva Zelanda"
"2020","NZL","Eólica","5.701625","2.37531379680399","Limpias","Nueva Zelanda"
"2021","NZL","Eólica","6.513197","2.75066869454245","Limpias","Nueva Zelanda"
"2022","NZL","Eólica","7.0409274","3.01524049462658","Limpias","Nueva Zelanda"
"2023","NZL","Eólica","7.8985243","3.29022938059963","Limpias","Nueva Zelanda"
"2024","NZL","Eólica","9.654212","4.1145696925933","Limpias","Nueva Zelanda"
"1990","MKD","Eólica","0","0","Limpias","Macedonia del Norte"
"1991","MKD","Eólica","0","0","Limpias","Macedonia del Norte"
"1992","MKD","Eólica","0","0","Limpias","Macedonia del Norte"
