"anio","iso3","valor_en_kwh_por_dolar"
"2004","MNE",
"2005","MNE",
"2006","MNE","2.400413"
"2007","MNE","1.8502809"
"2008","MNE","1.8544871"
"2009","MNE","1.6078825"
"2010","MNE","1.8604982"
"2011","MNE","1.4143463"
"2012","MNE","1.4040359"
"2013","MNE","1.4526057"
"2014","MNE","1.2700368"
"2015","MNE","1.24752"
"2016","MNE","1.2118278"
"2017","MNE","1.0823818"
"2018","MNE","1.1451647"
"2019","MNE","1.0286262"
"2020","MNE","1.062781"
"2021","MNE","0.990547"
"1965","MNE",
"1966","MNE",
"1967","MNE",
"1968","MNE",
"1969","MNE",
"1970","MNE",
"1971","MNE",
"1972","MNE",
"1973","MNE",
"1974","MNE",
"1975","MNE",
"1976","MNE",
"1977","MNE",
"1978","MNE",
"1979","MNE",
"2022","MNE",
"1980","MAR","0.8610514"
"1981","MAR","0.8592282"
"1982","MAR","0.8074065"
"1983","MAR","0.83355594"
"1984","MAR","0.8108178"
"1985","MAR","0.788526"
"1986","MAR","0.756148"
"1987","MAR","0.79701805"
"1988","MAR","0.76374376"
"1989","MAR","0.8212522"
"1990","MAR","0.81010187"
"1991","MAR","0.76365733"
"1992","MAR","0.87103635"
"1993","MAR","0.88506156"
"1994","MAR","0.880348"
"1995","MAR","0.91242343"
"1996","MAR","0.8500568"
"1997","MAR","0.89880085"
"1998","MAR","0.8606174"
"1999","MAR","0.8838146"
"2000","MAR","0.8596603"
"2001","MAR","0.86510986"
"2002","MAR","0.8593407"
"2003","MAR","0.81247026"
"2004","MAR","0.8818529"
"2005","MAR","0.9251289"
"2006","MAR","0.87540543"
"2007","MAR","0.83583933"
"2008","MAR","0.86858076"
"2009","MAR","0.8109753"
"2010","MAR","0.8640005"
"2011","MAR","0.8599103"
"2012","MAR","0.84976417"
"2013","MAR","0.8345742"
"2014","MAR","0.8244013"
"2015","MAR","0.8040292"
"2016","MAR","0.8087908"
"2017","MAR","0.80596673"
"2018","MAR","0.80879277"
"2019","MAR","0.8576709"
"2020","MAR","0.8418562"
"2021","MAR","0.8706997"
"1965","MAR","0.56825984"
"1966","MAR","0.7087465"
"1967","MAR","0.7071623"
"1968","MAR","0.71943"
"1969","MAR","0.7468958"
"1970","MAR","0.741176"
"1971","MAR","0.74556917"
"1972","MAR","0.7872759"
"1973","MAR","0.84444225"
"1974","MAR","0.85631216"
"1975","MAR","0.8156222"
"1976","MAR","0.7966858"
"1977","MAR","0.8514552"
"1978","MAR","0.8783222"
"1979","MAR","0.93690586"
"2022","MAR","0.82391936"
"1980","MOZ","2.0731666"
"1981","MOZ","0.70856565"
"1982","MOZ","0.718938"
"1983","MOZ","1.0893923"
"1984","MOZ","0.41993862"
"1985","MOZ","0.44659495"
"1986","MOZ","0.2324261"
"1987","MOZ","0.22650856"
"1988","MOZ","0.31082892"
"1989","MOZ","0.2413851"
"1990","MOZ","0.24290276"
"1991","MOZ","0.2537045"
"1992","MOZ","0.28704596"
"1993","MOZ","0.3095657"
"1994","MOZ","0.30737504"
"1995","MOZ","0.3453195"
"1996","MOZ","0.3092237"
"1997","MOZ","0.360429"
"1998","MOZ","0.43418732"
"1999","MOZ","1.060093"
"2000","MOZ","1.4526275"
"2001","MOZ","1.7911239"
"2002","MOZ","1.8065815"
"2003","MOZ","1.8609526"
"2004","MOZ","1.9610606"
"2005","MOZ","2.1421525"
"2006","MOZ","2.3015141"
"2007","MOZ","2.5756195"
"2008","MOZ","2.4566622"
"2009","MOZ","2.6952734"
"2010","MOZ","2.7122457"
"2011","MOZ","3.0899386"
"2012","MOZ","3.0952697"
"2013","MOZ","3.0665443"
"2014","MOZ","3.1690688"
"2015","MOZ","3.1540422"
"2016","MOZ","3.1236324"
"2017","MOZ","3.0229092"
"2018","MOZ","2.4025266"
"2019","MOZ","2.481731"
"2020","MOZ","2.3763647"
"2021","MOZ","2.3813598"
"1965","MOZ",
"1966","MOZ",
"1967","MOZ",
"1968","MOZ",
"1969","MOZ",
"1970","MOZ",
"1971","MOZ",
"1972","MOZ",
"1973","MOZ",
"1974","MOZ",
"1975","MOZ",
"1976","MOZ",
"1977","MOZ",
"1978","MOZ",
"1979","MOZ",
"2022","MOZ",
"1980","MMR","0.46403527"
"1981","MMR","0.45293573"
"1982","MMR","0.47244796"
"1983","MMR","0.46288687"
"1984","MMR","0.47975495"
"1985","MMR","0.47106764"
"1986","MMR","0.48434183"
"1987","MMR","0.4991912"
"1988","MMR","0.5415341"
"1989","MMR","0.5420861"
"1990","MMR","0.5109321"
"1991","MMR","0.5175658"
"1992","MMR","0.501331"
"1993","MMR","0.5129062"
"1994","MMR","0.56721455"
"1995","MMR","0.57062435"
"1996","MMR","0.54983425"
"1997","MMR","0.56300324"
"1998","MMR","0.5987131"
"1999","MMR","0.555404"
"2000","MMR","0.57137644"
"2001","MMR","0.48116"
"2002","MMR","0.5066496"
"2003","MMR","0.5099365"
"2004","MMR","0.47867382"
"2005","MMR","0.5519713"
"2006","MMR","0.4683135"
"2007","MMR","0.45873675"
"2008","MMR","0.41309622"
"2009","MMR","0.36847842"
"2010","MMR","0.36104786"
"2011","MMR","0.3797672"
"2012","MMR","0.42524043"
"2013","MMR","0.45631266"
"2014","MMR","0.49302024"
"2015","MMR","0.4280778"
"2016","MMR","0.46265006"
"2017","MMR","0.5645932"
"2018","MMR","0.54559976"
"2019","MMR","0.5031523"
"2020","MMR","0.48895526"
"2021","MMR","0.5777262"
"1965","MMR",
"1966","MMR",
"1967","MMR",
"1968","MMR",
"1969","MMR",
"1970","MMR",
"1971","MMR",
"1972","MMR",
"1973","MMR",
"1974","MMR",
"1975","MMR",
"1976","MMR",
"1977","MMR",
"1978","MMR",
"1979","MMR",
"2022","MMR",
"1980","NAM",
"1981","NAM",
"1982","NAM",
"1983","NAM",
"1984","NAM",
"1985","NAM",
"1986","NAM",
"1987","NAM",
"1988","NAM",
"1989","NAM",
"1990","NAM","1.3796434"
"1991","NAM","0.6815014"
"1992","NAM","0.5851412"
"1993","NAM","0.74915135"
"1994","NAM","0.6645822"
"1995","NAM","1.0022365"
"1996","NAM","0.94145614"
"1997","NAM","0.87133604"
"1998","NAM","0.92537904"
"1999","NAM","1.1970342"
"2000","NAM","1.121699"
"2001","NAM","1.2813151"
"2002","NAM","1.1739826"
"2003","NAM","1.2182999"
"2004","NAM","1.1358373"
"2005","NAM","1.1659197"
"2006","NAM","1.0838767"
"2007","NAM","1.05692"
"2008","NAM","1.0836068"
"2009","NAM","1.0996411"
"2010","NAM","1.0659875"
"2011","NAM","1.0523839"
"2012","NAM","1.0319654"
"2013","NAM","1.0106478"
"2014","NAM","1.013147"
"2015","NAM","1.0171583"
"2016","NAM","1.0190878"
"2017","NAM","1.0595239"
"2018","NAM","1.0351653"
"2019","NAM","1.0154816"
"2020","NAM","1.0876763"
"2021","NAM","1.051518"
"1965","NAM",
"1966","NAM",
"1967","NAM",
"1968","NAM",
"1969","NAM",
"1970","NAM",
"1971","NAM",
"1972","NAM",
"1973","NAM",
"1974","NAM",
"1975","NAM",
"1976","NAM",
"1977","NAM",
"1978","NAM",
"1979","NAM",
"2022","NAM",
"1980","NPL","0.1421236"
"1981","NPL","0.13153309"
"1982","NPL","0.16462246"
"1983","NPL","0.19382854"
"1984","NPL","0.17888108"
"1985","NPL","0.15425465"
"1986","NPL","0.19856639"
"1987","NPL","0.22240518"
"1988","NPL","0.20424809"
"1989","NPL","0.19661069"
"1990","NPL","0.22609307"
"1991","NPL","0.24261543"
"1992","NPL","0.24610464"
"1993","NPL","0.24248368"
"1994","NPL","0.25193757"
"1995","NPL","0.2696866"
"1996","NPL","0.29107335"
"1997","NPL","0.29876822"
"1998","NPL","0.35372835"
"1999","NPL","0.3831405"
"2000","NPL","0.3735875"
"2001","NPL","0.37387955"
"2002","NPL","0.39388055"
"2003","NPL","0.3991912"
"2004","NPL","0.3813744"
"2005","NPL","0.38454887"
"2006","NPL","0.36641756"
"2007","NPL","0.35219297"
"2008","NPL","0.36806312"
"2009","NPL","0.40348667"
"2010","NPL","0.4111369"
"2011","NPL","0.42414635"
"2012","NPL","0.4256319"
"2013","NPL","0.4322129"
"2014","NPL","0.44051155"
"2015","NPL","0.38396922"
"2016","NPL","0.56008196"
"2017","NPL","0.5883605"
"2018","NPL","0.60058296"
"2019","NPL","0.5523135"
"2020","NPL","0.5681302"
"2021","NPL","0.5313932"
"1965","NPL",
"1966","NPL",
"1967","NPL",
"1968","NPL",
"1969","NPL",
"1970","NPL",
"1971","NPL",
"1972","NPL",
"1973","NPL",
"1974","NPL",
"1975","NPL",
"1976","NPL",
"1977","NPL",
"1978","NPL",
"1979","NPL",
"2022","NPL",
"1980","NLD","2.6310184"
"1981","NLD","2.5075886"
"1982","NLD","2.344899"
"1983","NLD","2.3164551"
"1984","NLD","2.328251"
"1985","NLD","2.3308527"
"1986","NLD","2.3808947"
"1987","NLD","2.3959928"
"1988","NLD","2.3426626"
"1989","NLD","2.2483547"
"1990","NLD","2.2137947"
"1991","NLD","2.1891263"
"1992","NLD","2.165542"
"1993","NLD","2.1438723"
"1994","NLD","2.048218"
"1995","NLD","2.0549262"
"1996","NLD","2.0580668"
"1997","NLD","1.926578"
"1998","NLD","1.8456262"
"1999","NLD","1.7256093"
"2000","NLD","1.6674634"
"2001","NLD","1.685918"
"2002","NLD","1.6752399"
"2003","NLD","1.6720498"
"2004","NLD","1.6844984"
"2005","NLD","1.6747648"
"2006","NLD","1.5757753"
"2007","NLD","1.5356684"
"2008","NLD","1.4835047"
"2009","NLD","1.5116401"
"2010","NLD","1.60761"
"2011","NLD","1.4975427"
"2012","NLD","1.4868187"
"2013","NLD","1.4441707"
"2014","NLD","1.3615361"
"2015","NLD","1.3587292"
"2016","NLD","1.341823"
"2017","NLD","1.3135585"
"2018","NLD","1.2521576"
"2019","NLD","1.223001"
"2020","NLD","1.2313906"
"2021","NLD","1.2059194"
"1965","NLD","2.1563065"
"1966","NLD","2.2476902"
"1967","NLD","2.2578254"
"1968","NLD","2.3732054"
"1969","NLD","2.4864469"
"1970","NLD","2.6541412"
"1971","NLD","2.6856205"
"1972","NLD","3.0193782"
"1973","NLD","3.0680552"
"1974","NLD","2.8009725"
"1975","NLD","2.827026"
"1976","NLD","2.9447303"
"1977","NLD","2.815252"
"1978","NLD","2.806135"
"1979","NLD","2.8357456"
"2022","NLD","1.1182222"
"1980","NZL","2.152341"
"1981","NZL","2.0588048"
"1982","NZL","2.0881462"
"1983","NZL","2.112475"
"1984","NZL","2.1333456"
"1985","NZL","2.1329055"
"1986","NZL","2.2512853"
"1987","NZL","2.2667654"
"1988","NZL","2.367549"
"1989","NZL","2.400244"
"1990","NZL","2.5030472"
"1991","NZL","2.537142"
"1992","NZL","2.519057"
"1993","NZL","2.4696913"
"1994","NZL","2.4400673"
"1995","NZL","2.4221742"
"1996","NZL","2.3630924"
"1997","NZL","2.2902567"
"1998","NZL","2.2670434"
"1999","NZL","2.1858542"
"2000","NZL","2.1874654"
"2001","NZL","2.1215146"
"2002","NZL","2.086371"
"2003","NZL","1.9291826"
"2004","NZL","1.8966775"
"2005","NZL","1.8000139"
"2006","NZL","1.7601132"
"2007","NZL","1.6841176"
"2008","NZL","1.6927335"
"2009","NZL","1.6813443"
"2010","NZL","1.6857431"
"2011","NZL","1.6565415"
"2012","NZL","1.6259464"
"2013","NZL","1.6022661"
"2014","NZL","1.6233107"
"2015","NZL","1.5686092"
"2016","NZL","1.5227491"
"2017","NZL","1.4916983"
"2018","NZL","1.424635"
"2019","NZL","1.4103084"
"2020","NZL","1.2965208"
"2021","NZL","1.1995497"
"1965","NZL","1.8611743"
"1966","NZL","1.8603116"
"1967","NZL","1.9663417"
"1968","NZL","2.0155942"
"1969","NZL","1.858304"
"1970","NZL","2.0977848"
"1971","NZL","2.088422"
"1972","NZL","2.1370566"
"1973","NZL","2.0752144"
"1974","NZL","1.9852042"
"1975","NZL","2.0399868"
"1976","NZL","2.0581977"
"1977","NZL","2.2083647"
"1978","NZL","2.1775866"
"1979","NZL","2.1631172"
"2022","NZL","1.1616145"
"1980","NIC","1.0099581"
"1981","NIC","0.95296484"
"1982","NIC","0.9503426"
"1983","NIC","0.8997892"
"1984","NIC","0.9035784"
"1985","NIC","1.0656002"
"1986","NIC","1.0341952"
"1987","NIC","1.0901728"
"1988","NIC","1.2625732"
"1989","NIC","1.392227"
"1990","NIC","1.2930174"
"1991","NIC","1.2172748"
"1992","NIC","1.3435284"
"1993","NIC","1.3637534"
"1994","NIC","1.3226202"
"1995","NIC","1.3118737"
"1996","NIC","1.2778254"
"1997","NIC","1.2416564"
"1998","NIC","1.2726994"
"1999","NIC","1.2522815"
"2000","NIC","1.1715912"
"2001","NIC","1.1864644"
"2002","NIC","1.1790248"
"2003","NIC","1.1991899"
"2004","NIC","1.1641511"
"2005","NIC","1.1144216"
"2006","NIC","1.0564144"
"2007","NIC","1.0265148"
"2008","NIC","0.9921721"
"2009","NIC","1.0027755"
"2010","NIC","0.9870199"
"2011","NIC","0.9602463"
"2012","NIC","0.9179879"
"2013","NIC","0.9320603"
"2014","NIC","0.94567"
"2015","NIC","0.9863411"
"2016","NIC","0.95031697"
"2017","NIC","0.90956753"
"2018","NIC","0.93807685"
"2019","NIC","0.96651256"
"2020","NIC","1.0003606"
"2021","NIC","0.92524314"
"1965","NIC",
"1966","NIC",
"1967","NIC",
"1968","NIC",
"1969","NIC",
"1970","NIC",
"1971","NIC",
"1972","NIC",
"1973","NIC",
"1974","NIC",
"1975","NIC",
"1976","NIC",
"1977","NIC",
"1978","NIC",
"1979","NIC",
"2022","NIC",
"1980","NER","0.33550566"
"1981","NER","0.34190065"
"1982","NER","0.35943425"
"1983","NER","0.35375917"
"1984","NER","0.44365162"
"1985","NER","0.43586436"
"1986","NER","0.3531302"
"1987","NER","0.39582422"
"1988","NER","0.5296959"
"1989","NER","0.54178315"
"1990","NER","0.54550856"
"1991","NER","0.54016936"
"1992","NER","0.5645978"
"1993","NER","0.5870892"
"1994","NER","0.57089984"
"1995","NER","0.6296916"
"1996","NER","0.60315317"
"1997","NER","0.6037116"
"1998","NER","0.5564664"
"1999","NER","0.51332355"
"2000","NER","0.44362217"
"2001","NER","0.40206465"
"2002","NER","0.40609863"
"2003","NER","0.41704705"
"2004","NER","0.46083623"
"2005","NER","0.40044874"
"2006","NER","0.3806433"
"2007","NER","0.39686164"
"2008","NER","0.40183926"
"2009","NER","0.47563753"
"2010","NER","0.5426139"
"2011","NER","0.53208846"
"2012","NER","0.64002794"
"2013","NER","0.6837053"
"2014","NER","0.6083958"
"2015","NER","0.6154668"
"2016","NER","0.54365593"
"2017","NER","0.5035333"
"2018","NER","0.5192447"
"2019","NER","0.5171453"
"2020","NER","0.48953897"
"2021","NER","0.46403134"
"1965","NER",
"1966","NER",
"1967","NER",
"1968","NER",
"1969","NER",
"1970","NER",
"1971","NER",
"1972","NER",
"1973","NER",
"1974","NER",
"1975","NER",
"1976","NER",
"1977","NER",
"1978","NER",
"1979","NER",
"2022","NER",
"1980","NGA","0.7873071"
"1981","NGA","1.0532632"
"1982","NGA","1.0704294"
"1983","NGA","1.1473088"
"1984","NGA","1.2983794"
"1985","NGA","1.2749966"
"1986","NGA","1.2234308"
"1987","NGA","1.3024814"
"1988","NGA","1.2702067"
"1989","NGA","1.2922144"
"1990","NGA","1.1928941"
"1991","NGA","1.2903883"
"1992","NGA","1.2662851"
"1993","NGA","1.2377043"
"1994","NGA","1.1237283"
"1995","NGA","1.1978476"
"1996","NGA","1.1503768"
"1997","NGA","1.0905749"
"1998","NGA","0.9936405"
"1999","NGA","0.96601146"
"2000","NGA","0.8372037"
"2001","NGA","0.86596483"
"2002","NGA","0.7692897"
"2003","NGA","0.7220514"
"2004","NGA","0.6613523"
"2005","NGA","0.6588562"
"2006","NGA","0.5363832"
"2007","NGA","0.44654363"
"2008","NGA","0.48840442"
"2009","NGA","0.27581662"
"2010","NGA","0.30086368"
"2011","NGA","0.3980549"
"2012","NGA","0.38074005"
"2013","NGA","0.46467996"
"2014","NGA","0.47724357"
"2015","NGA","0.43953612"
"2016","NGA","0.45683014"
"2017","NGA","0.44048288"
"2018","NGA","0.46244964"
"2019","NGA","0.4676286"
"2020","NGA","0.4805148"
"2021","NGA","0.49488136"
"1965","NGA",
"1966","NGA",
"1967","NGA",
"1968","NGA",
"1969","NGA",
"1970","NGA",
"1971","NGA",
"1972","NGA",
"1973","NGA",
"1974","NGA",
"1975","NGA",
"1976","NGA",
"1977","NGA",
"1978","NGA",
"1979","NGA",
"2022","NGA",
"1980","PRK",
"1981","PRK",
"1982","PRK",
"1983","PRK",
"1984","PRK",
"1985","PRK",
"1986","PRK",
"1987","PRK",
"1988","PRK",
"1989","PRK",
"1990","PRK","5.725954"
"1991","PRK","5.9388113"
"1992","PRK","5.3568854"
"1993","PRK","6.1503196"
"1994","PRK","6.1651864"
"1995","PRK","7.6195626"
"1996","PRK","7.617956"
"1997","PRK","7.906982"
"1998","PRK","7.1114874"
"1999","PRK","8.576655"
"2000","PRK","7.604159"
"2001","PRK","7.1303725"
"2002","PRK","6.8858457"
"2003","PRK","6.7354355"
"2004","PRK","6.8824396"
"2005","PRK","6.5240583"
"2006","PRK","6.2486663"
"2007","PRK","5.7967525"
"2008","PRK","6.0411263"
"2009","PRK","5.155563"
"2010","PRK","4.943615"
"2011","PRK","3.6636853"
"2012","PRK","3.4551644"
"2013","PRK","2.692481"
"2014","PRK","2.5046895"
"2015","PRK","2.242009"
"2016","PRK","2.4980032"
"2017","PRK","2.1135864"
"2018","PRK","2.284638"
"2019","PRK","2.3135338"
"2020","PRK","2.4604905"
"2021","PRK","2.4555871"
"1965","PRK",
"1966","PRK",
"1967","PRK",
"1968","PRK",
"1969","PRK",
"1970","PRK",
"1971","PRK",
"1972","PRK",
"1973","PRK",
"1974","PRK",
"1975","PRK",
"1976","PRK",
"1977","PRK",
"1978","PRK",
"1979","PRK",
"2022","PRK",
"1980","MKD",
"1981","MKD",
"1982","MKD",
"1983","MKD",
"1984","MKD",
"1985","MKD",
"1986","MKD",
"1987","MKD",
"1988","MKD",
"1989","MKD",
"1990","MKD","1.737092"
"1991","MKD","1.8299716"
"1992","MKD","2.0025787"
"1993","MKD","2.1578271"
"1994","MKD","2.0545492"
"1995","MKD","2.0829928"
"1996","MKD","2.379667"
"1997","MKD","2.1063132"
"1998","MKD","2.2937853"
"1999","MKD","2.0959256"
"2000","MKD","1.89157"
"2001","MKD","1.8285879"
"2002","MKD","1.7706642"
"2003","MKD","1.9419171"
"2004","MKD","1.822713"
"2005","MKD","1.7925384"
"2006","MKD","1.7267191"
"2007","MKD","1.6048185"
"2008","MKD","1.4679914"
"2009","MKD","1.4453821"
"2010","MKD","1.5120795"
"2011","MKD","1.4681982"
"2012","MKD","1.3693954"
"2013","MKD","1.2714382"
"2014","MKD","1.1351936"
"2015","MKD","1.1524143"
"2016","MKD","1.162567"
"2017","MKD","1.1065767"
"2018","MKD","1.0744665"
"2019","MKD","1.0922568"
"2020","MKD","0.99888617"
"2021","MKD","1.0043087"
"1965","MKD",
"1966","MKD",
"1967","MKD",
"1968","MKD",
"1969","MKD",
"1970","MKD",
"1971","MKD",
"1972","MKD",
"1973","MKD",
"1974","MKD",
"1975","MKD",
"1976","MKD",
"1977","MKD",
"1978","MKD",
"1979","MKD",
"2022","MKD","1.0096793"
"1980","NOR","3.8591957"
"1981","NOR","4.0369697"
"1982","NOR","3.9812465"
"1983","NOR","4.2252336"
"1984","NOR","4.0397434"
"1985","NOR","3.7983696"
"1986","NOR","3.5771825"
"1987","NOR","3.6827145"
"1988","NOR","3.7976692"
"1989","NOR","4.007651"
"1990","NOR","3.9676507"
"1991","NOR","3.442351"
"1992","NOR","3.3961878"
"1993","NOR","3.3057704"
"1994","NOR","2.9481502"
"1995","NOR","2.914336"
"1996","NOR","2.469363"
"1997","NOR","2.3920662"
"1998","NOR","2.3518364"
"1999","NOR","2.2955596"
"2000","NOR","2.3913844"
"2001","NOR","2.0551388"
"2002","NOR","2.0453143"
"2003","NOR","1.7348071"
"2004","NOR","1.6488342"
"2005","NOR","1.7805054"
"2006","NOR","1.5447208"
"2007","NOR","1.5630349"
"2008","NOR","1.5468756"
"2009","NOR","1.4083625"
"2010","NOR","1.3038841"
"2011","NOR","1.270559"
"2012","NOR","1.3699257"
"2013","NOR","1.2713999"
"2014","NOR","1.2832706"
"2015","NOR","1.2720842"
"2016","NOR","1.2760239"
"2017","NOR","1.2515757"
"2018","NOR","1.2218548"
"2019","NOR","1.1322844"
"2020","NOR","1.243434"
"2021","NOR","1.2185869"
"1965","NOR","4.17704"
"1966","NOR","4.1180277"
"1967","NOR","4.162101"
"1968","NOR","4.560813"
"1969","NOR","4.370417"
"1970","NOR","4.484291"
"1971","NOR","4.487579"
"1972","NOR","4.5283313"
"1973","NOR","4.595737"
"1974","NOR","4.451046"
"1975","NOR","4.29173"
"1976","NOR","4.336203"
"1977","NOR","3.829983"
"1978","NOR","4.1529684"
"1979","NOR","4.2566543"
"2022","NOR","1.0920538"
"1980","OMN","2.2368715"
"1981","OMN","2.0198116"
"1982","OMN","1.9554347"
"1983","OMN","1.9307367"
"1984","OMN","2.050707"
"1985","OMN","2.127778"
"1986","OMN","2.245827"
"1987","OMN","2.1673038"
"1988","OMN","2.1617644"
"1989","OMN","2.1712544"
"1990","OMN","2.5439208"
"1991","OMN","2.9621506"
"1992","OMN","2.5678701"
"1993","OMN","2.208798"
"1994","OMN","1.8857344"
"1995","OMN","1.9751216"
"1996","OMN","1.8267503"
"1997","OMN","1.6317152"
"1998","OMN","1.4939717"
"1999","OMN","1.5561552"
"2000","OMN","1.9083908"
"2001","OMN","1.896243"
"2002","OMN","1.9520761"
"2003","OMN","1.9714789"
"2004","OMN","1.714815"
"2005","OMN","1.9152102"
"2006","OMN","1.8803476"
"2007","OMN","1.7139629"
"2008","OMN","1.7426492"
"2009","OMN","1.5682803"
"2010","OMN","1.7524709"
"2011","OMN","1.9560871"
"2012","OMN","1.9602648"
"2013","OMN","2.0876591"
"2014","OMN","2.0500772"
"2015","OMN","2.0818727"
"2016","OMN","1.9874797"
"2017","OMN","2.0732098"
"2018","OMN","2.1764102"
"2019","OMN","2.186099"
"2020","OMN","2.1733496"
"2021","OMN","2.317344"
"1965","OMN","0.08551068"
"1966","OMN","0.10157222"
"1967","OMN","0.27146992"
"1968","OMN","0.1797815"
"1969","OMN","0.20383313"
"1970","OMN","0.19850318"
"1971","OMN","3.254579"
"1972","OMN","3.4001365"
"1973","OMN","3.4336226"
"1974","OMN","2.830374"
"1975","OMN","2.077327"
"1976","OMN","2.119651"
"1977","OMN","2.035951"
"1978","OMN","2.4134777"
"1979","OMN","2.6664257"
"2022","OMN","2.3416638"
"1980","PAK","0.9810326"
"1981","PAK","0.9780422"
"1982","PAK","1.0020616"
"1983","PAK","1.003034"
"1984","PAK","1.0214394"
"1985","PAK","0.98743427"
"1986","PAK","0.9841864"
"1987","PAK","1.0429162"
"1988","PAK","1.040906"
"1989","PAK","1.0536239"
"1990","PAK","1.0531887"
"1991","PAK","1.039223"
"1992","PAK","1.0372595"
"1993","PAK","1.1101402"
"1994","PAK","1.0923747"
"1995","PAK","1.0894293"
"1996","PAK","1.1174941"
"1997","PAK","1.0510114"
"1998","PAK","1.0831071"
"1999","PAK","1.0758264"
"2000","PAK","1.0521007"
"2001","PAK","1.0359561"
"2002","PAK","1.0183917"
"2003","PAK","1.029428"
"2004","PAK","1.0524237"
"2005","PAK","1.008337"
"2006","PAK","0.9932448"
"2007","PAK","1.0071697"
"2008","PAK","0.97467625"
"2009","PAK","0.95188135"
"2010","PAK","0.9196378"
"2011","PAK","0.87595016"
"2012","PAK","0.7829798"
"2013","PAK","0.8185984"
"2014","PAK","0.8069909"
"2015","PAK","0.8071215"
"2016","PAK","0.83776116"
"2017","PAK","0.842232"
"2018","PAK","0.83321184"
"2019","PAK","0.8380884"
"2020","PAK","0.81297445"
"2021","PAK","0.84789896"
"1965","PAK","1.1636423"
"1966","PAK","1.0842205"
"1967","PAK","1.1572138"
"1968","PAK","1.228446"
"1969","PAK","1.1592054"
"1970","PAK","1.0328624"
"1971","PAK","0.9608516"
"1972","PAK","0.88755804"
"1973","PAK","0.8842704"
"1974","PAK","0.92709434"
"1975","PAK","0.93392736"
"1976","PAK","0.9007636"
"1977","PAK","0.93789864"
"1978","PAK","0.92969817"
"1979","PAK","0.9775104"
"2022","PAK","0.75865954"
"1980","PSE",
"1981","PSE",
"1982","PSE",
"1983","PSE",
"1984","PSE",
"1985","PSE",
"1986","PSE",
"1987","PSE",
"1988","PSE",
"1989","PSE",
"1990","PSE",
"1991","PSE",
"1992","PSE",
"1993","PSE",
"1994","PSE",
"1995","PSE",
"1996","PSE",
"1997","PSE","0.17168102"
"1998","PSE","0.24451266"
"1999","PSE","0.23620702"
"2000","PSE","0.34860307"
"2001","PSE","0.5358394"
"2002","PSE","0.5826453"
"2003","PSE","0.5635459"
"2004","PSE","0.7982357"
"2005","PSE","0.9071034"
"2006","PSE","0.8567179"
"2007","PSE","0.85050493"
"2008","PSE","0.7904126"
"2009","PSE","0.76671"
"2010","PSE","0.72856635"
"2011","PSE","0.7406584"
"2012","PSE","0.6971833"
"2013","PSE","0.72454745"
"2014","PSE","0.7827628"
"2015","PSE","0.840173"
"2016","PSE","0.8129501"
"2017","PSE","0.80851334"
"2018","PSE","0.8175806"
"2019","PSE","0.8419486"
"2020","PSE","0.9252032"
"2021","PSE","0.886211"
"1965","PSE",
"1966","PSE",
"1967","PSE",
"1968","PSE",
"1969","PSE",
"1970","PSE",
"1971","PSE",
"1972","PSE",
"1973","PSE",
"1974","PSE",
"1975","PSE",
"1976","PSE",
"1977","PSE",
"1978","PSE",
"1979","PSE",
"2022","PSE",
"1980","PAN","4.013658"
"1981","PAN","3.7312615"
"1982","PAN","3.4150965"
"1983","PAN","3.50995"
"1984","PAN","3.526919"
"1985","PAN","3.0166745"
