"anio","sector","geocodigoFundar","unit","entity","valor_en_ggco2e","geonombreFundar"
"2008","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1520000","Mundo"
"2009","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5770000","Mundo"
"2009","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","32100000","Mundo"
"2009","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","206000","Mundo"
"2009","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3100000","Mundo"
"2009","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1530000","Mundo"
"2010","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5830000","Mundo"
"2010","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","33700000","Mundo"
"2010","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","213000","Mundo"
"2010","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3310000","Mundo"
"2010","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1550000","Mundo"
"2011","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5970000","Mundo"
"2011","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","34900000","Mundo"
"2011","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","212000","Mundo"
"2011","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3520000","Mundo"
"2011","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1580000","Mundo"
"2012","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5990000","Mundo"
"2012","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","35400000","Mundo"
"2012","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","213000","Mundo"
"2012","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3630000","Mundo"
"2012","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1600000","Mundo"
"2013","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5940000","Mundo"
"2013","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","35400000","Mundo"
"2013","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"2013","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3790000","Mundo"
"2013","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1630000","Mundo"
"2014","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5990000","Mundo"
"2014","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","35700000","Mundo"
"2014","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","208000","Mundo"
"2014","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3990000","Mundo"
"2014","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1660000","Mundo"
"2015","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6010000","Mundo"
"2015","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","35800000","Mundo"
"2015","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","206000","Mundo"
"2015","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3870000","Mundo"
"2015","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1700000","Mundo"
"2016","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6050000","Mundo"
"2016","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","35700000","Mundo"
"2016","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","202000","Mundo"
"2016","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3980000","Mundo"
"2016","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1730000","Mundo"
"2017","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6130000","Mundo"
"2017","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","36400000","Mundo"
"2017","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","201000","Mundo"
"2017","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4090000","Mundo"
"2017","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1770000","Mundo"
"2018","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6110000","Mundo"
"2018","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","37200000","Mundo"
"2018","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","202000","Mundo"
"2018","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4240000","Mundo"
"2018","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1810000","Mundo"
"2019","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6110000","Mundo"
"2019","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","37600000","Mundo"
"2019","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","203000","Mundo"
"2019","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4410000","Mundo"
"2019","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1840000","Mundo"
"2020","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6220000","Mundo"
"2020","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","35800000","Mundo"
"2020","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","195000","Mundo"
"2020","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4490000","Mundo"
"2020","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1870000","Mundo"
"2021","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6270000","Mundo"
"2021","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","37500000","Mundo"
"2021","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","199000","Mundo"
"2021","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4650000","Mundo"
"2021","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1910000","Mundo"
"2022","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6270000","Mundo"
"2022","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","38300000","Mundo"
"2022","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2e+05","Mundo"
"2022","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4600000","Mundo"
"2022","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1940000","Mundo"
"2023","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6300000","Mundo"
"2023","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","38800000","Mundo"
"2023","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","204000","Mundo"
"2023","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4660000","Mundo"
"2023","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1980000","Mundo"
"2024","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6370000","Mundo"
"2024","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","39300000","Mundo"
"2024","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","202000","Mundo"
"2024","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4680000","Mundo"
"2024","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2010000","Mundo"
