fecha,anomalia_temperatura_mar_relativ,anomalia_temperatura_tierra_relativ
1926-01-01,0.18560330065359482,0.5874836601307191
1926-02-01,0.0674933006535948,0.5944836601307191
1926-03-01,0.1746533006535948,0.603483660130719
1926-04-01,0.1818133006535948,0.633483660130719
1926-05-01,0.1229433006535948,0.626483660130719
1926-06-01,0.1741833006535948,0.538483660130719
1926-07-01,0.060443300653594795,0.44048366013071905
1926-08-01,0.1517333006535948,0.378483660130719
1926-09-01,0.1402433006535948,0.278483660130719
1926-10-01,0.2045233006535948,0.264483660130719
1926-11-01,0.0795933006535948,0.282483660130719
1926-12-01,0.10104330065359479,0.282483660130719
1927-01-01,0.0607533006535948,0.294483660130719
1927-02-01,0.1001633006535948,0.280483660130719
1927-03-01,-0.009226699346405187,0.293483660130719
1927-04-01,0.0507633006535948,0.32148366013071905
1927-05-01,0.03653330065359481,0.32348366013071905
1927-06-01,-0.02423669934640521,0.31448366013071904
1927-07-01,0.05499330065359481,0.36948366013071904
1927-08-01,0.1373233006535948,0.399483660130719
1927-09-01,0.06842330065359481,0.42348366013071903
1927-10-01,0.11136330065359479,0.43848366013071904
1927-11-01,0.0939133006535948,0.43948366013071904
1927-12-01,0.07997330065359481,0.42648366013071903
1928-01-01,0.1451533006535948,0.42548366013071903
1928-02-01,0.0856433006535948,0.42648366013071903
1928-03-01,0.01699330065359478,0.409483660130719
1928-04-01,0.06560330065359479,0.374483660130719
1928-05-01,-0.014056699346405188,0.374483660130719
1928-06-01,-0.026776699346405197,0.42748366013071903
1928-07-01,0.06204330065359481,0.346483660130719
1928-08-01,0.0686033006535948,0.245483660130719
1928-09-01,0.00972330065359478,0.256483660130719
1928-10-01,0.049223300653594815,0.240483660130719
1928-11-01,-0.01271669934640518,0.21848366013071902
1928-12-01,-0.07976669934640518,0.202483660130719
1929-01-01,-0.10079669934640517,0.17248366013071903
1929-02-01,-0.08992669934640518,0.16748366013071903
1929-03-01,-0.12227669934640523,0.149483660130719
1929-04-01,-0.0411566993464052,0.145483660130719
1929-05-01,-0.10762669934640517,0.12848366013071905
1929-06-01,-0.04955669934640522,0.016483660130719002
1929-07-01,-0.1198566993464052,0.043483660130719026
1929-08-01,0.018733300653594798,0.12348366013071904
