"iso3","anio","puestos_per_capita"
"CYP","2012","0.38697127"
"CYP","2013","0.36618772"
"CYP","2014","0.36281267"
"CYP","2015","0.37061763"
"CYP","2016","0.38610235"
"CYP","2017","0.40285632"
"CYP","2018","0.41431791"
"CYP","2019","0.4220717"
"CZE","1950",""
"CZE","1951",""
"CZE","1952",""
"CZE","1953",""
"CZE","1954",""
"CZE","1955",""
"CZE","1956",""
"CZE","1957",""
"CZE","1958",""
"CZE","1959",""
"CZE","1960",""
"CZE","1961",""
"CZE","1962",""
"CZE","1963",""
"CZE","1964",""
"CZE","1965",""
"CZE","1966",""
"CZE","1967",""
"CZE","1968",""
"CZE","1969",""
"CZE","1970",""
"CZE","1971",""
"CZE","1972",""
"CZE","1973",""
"CZE","1974",""
"CZE","1975",""
"CZE","1976",""
"CZE","1977",""
"CZE","1978",""
"CZE","1979",""
"CZE","1980",""
"CZE","1981",""
"CZE","1982",""
"CZE","1983",""
"CZE","1984",""
"CZE","1985",""
"CZE","1986",""
"CZE","1987",""
"CZE","1988",""
"CZE","1989",""
"CZE","1990","0.52357775"
"CZE","1991","0.50900465"
"CZE","1992","0.48875543"
"CZE","1993","0.48692381"
"CZE","1994","0.49205288"
"CZE","1995","0.49551868"
"CZE","1996","0.49866578"
"CZE","1997","0.49570164"
"CZE","1998","0.48756441"
"CZE","1999","0.47754744"
"CZE","2000","0.47494364"
"CZE","2001","0.47546101"
"CZE","2002","0.47936529"
"CZE","2003","0.47569638"
"CZE","2004","0.47465029"
"CZE","2005","0.48319644"
"CZE","2006","0.48838395"
"CZE","2007","0.49567947"
"CZE","2008","0.50229311"
"CZE","2009","0.49042019"
"CZE","2010","0.48393509"
"CZE","2011","0.48161784"
"CZE","2012","0.48296407"
"CZE","2013","0.4843587"
"CZE","2014","0.48651928"
"CZE","2015","0.4924961"
"CZE","2016","0.49936664"
"CZE","2017","0.5057798"
"CZE","2018","0.51088297"
"CZE","2019","0.51280057"
"DEU","1950","0.4489156"
"DEU","1951","0.45511436"
"DEU","1952","0.46112058"
"DEU","1953","0.47011182"
"DEU","1954","0.4815523"
"DEU","1955","0.49430686"
"DEU","1956","0.50129408"
"DEU","1957","0.50744063"
"DEU","1958","0.50784647"
"DEU","1959","0.50926816"
"DEU","1960","0.51158816"
"DEU","1961","0.51247948"
"DEU","1962","0.50936228"
"DEU","1963","0.5055576"
"DEU","1964","0.50193733"
"DEU","1965","0.49980879"
"DEU","1966","0.49506971"
"DEU","1967","0.48237982"
"DEU","1968","0.48129377"
"DEU","1969","0.48388633"
"DEU","1970","0.48481271"
"DEU","1971","0.48314673"
"DEU","1972","0.48260295"
"DEU","1973","0.48562312"
"DEU","1974","0.48201007"
"DEU","1975","0.47472766"
"DEU","1976","0.47626105"
"DEU","1977","0.47822845"
"DEU","1978","0.48261932"
"DEU","1979","0.48952383"
"DEU","1980","0.49442309"
"DEU","1981","0.4944579"
"DEU","1982","0.49161574"
"DEU","1983","0.48900715"
"DEU","1984","0.49208024"
"DEU","1985","0.49648726"
"DEU","1986","0.50145757"
"DEU","1987","0.50445902"
"DEU","1988","0.50567704"
"DEU","1989","0.50637573"
"DEU","1990","0.50026232"
"DEU","1991","0.48612526"
"DEU","1992","0.47610077"
"DEU","1993","0.4668532"
"DEU","1994","0.4654333"
"DEU","1995","0.46606427"
"DEU","1996","0.46490034"
"DEU","1997","0.46401328"
"DEU","1998","0.46949232"
"DEU","1999","0.47680661"
"DEU","2000","0.48651949"
"DEU","2001","0.48434079"
"DEU","2002","0.48118591"
"DEU","2003","0.47571826"
"DEU","2004","0.47733739"
"DEU","2005","0.47698972"
"DEU","2006","0.48097795"
"DEU","2007","0.48985633"
"DEU","2008","0.49768645"
"DEU","2009","0.49974322"
"DEU","2010","0.50270182"
"DEU","2011","0.50985414"
"DEU","2012","0.51471651"
"DEU","2013","0.51735729"
"DEU","2014","0.51971841"
"DEU","2015","0.5200749"
"DEU","2016","0.52227026"
"DEU","2017","0.52739"
"DEU","2018","0.53300864"
"DEU","2019","0.53635991"
"DJI","1950",""
"DJI","1951",""
"DJI","1952",""
"DJI","1953",""
"DJI","1954",""
"DJI","1955",""
"DJI","1956",""
"DJI","1957",""
"DJI","1958",""
"DJI","1959",""
"DJI","1960",""
"DJI","1961",""
"DJI","1962",""
"DJI","1963",""
"DJI","1964",""
"DJI","1965",""
"DJI","1966",""
"DJI","1967",""
"DJI","1968",""
"DJI","1969",""
"DJI","1970",""
"DJI","1971",""
"DJI","1972",""
"DJI","1973",""
"DJI","1974",""
"DJI","1975",""
"DJI","1976",""
"DJI","1977",""
"DJI","1978",""
"DJI","1979",""
"DJI","1980","0.29540035"
"DJI","1981","0.29613212"
"DJI","1982","0.29738477"
"DJI","1983","0.2986871"
"DJI","1984","0.29998919"
"DJI","1985","0.30170381"
"DJI","1986","0.30427894"
"DJI","1987","0.30631778"
"DJI","1988","0.30828506"
"DJI","1989","0.31067604"
"DJI","1990","0.31118396"
"DJI","1991","0.31055769"
"DJI","1992","0.31140932"
"DJI","1993","0.31341422"
"DJI","1994","0.31547889"
"DJI","1995","0.31717834"
"DJI","1996","0.31976271"
"DJI","1997","0.321821"
"DJI","1998","0.32350838"
"DJI","1999","0.32505175"
"DJI","2000","0.32764986"
"DJI","2001","0.32872662"
"DJI","2002","0.3297542"
"DJI","2003","0.33140677"
"DJI","2004","0.33375558"
"DJI","2005","0.33665502"
"DJI","2006","0.34275886"
"DJI","2007","0.34945771"
"DJI","2008","0.35600862"
"DJI","2009","0.36089042"
"DJI","2010","0.36615798"
"DJI","2011","0.36857948"
"DJI","2012","0.37046674"
"DJI","2013","0.37186685"
"DJI","2014","0.37361673"
"DJI","2015","0.37544572"
"DJI","2016","0.37662941"
"DJI","2017","0.37851015"
"DJI","2018","0.38061666"
"DJI","2019","0.38258338"
"DMA","1950",""
"DMA","1951",""
"DMA","1952",""
"DMA","1953",""
"DMA","1954",""
"DMA","1955",""
"DMA","1956",""
"DMA","1957",""
"DMA","1958",""
"DMA","1959",""
"DMA","1960",""
"DMA","1961",""
"DMA","1962",""
"DMA","1963",""
"DMA","1964",""
"DMA","1965",""
"DMA","1966",""
"DMA","1967",""
"DMA","1968",""
"DMA","1969",""
"DMA","1970",""
"DMA","1971",""
"DMA","1972",""
"DMA","1973",""
"DMA","1974",""
"DMA","1975",""
"DMA","1976",""
"DMA","1977",""
"DMA","1978",""
"DMA","1979",""
"DMA","1980",""
"DMA","1981",""
"DMA","1982",""
"DMA","1983",""
"DMA","1984",""
"DMA","1985",""
"DMA","1986",""
"DMA","1987",""
"DMA","1988",""
"DMA","1989","0.34307805"
"DMA","1990","0.34063557"
"DMA","1991","0.33819309"
"DMA","1992","0.33997476"
"DMA","1993","0.34175643"
"DMA","1994","0.34353811"
"DMA","1995","0.34531975"
"DMA","1996","0.34710145"
"DMA","1997","0.34888309"
"DMA","1998","0.35066479"
"DMA","1999","0.35244647"
"DMA","2000","0.35422814"
"DMA","2001","0.35600984"
"DMA","2002",""
"DMA","2003",""
"DMA","2004",""
"DMA","2005",""
"DMA","2006",""
"DMA","2007",""
"DMA","2008",""
"DMA","2009",""
"DMA","2010",""
"DMA","2011",""
"DMA","2012",""
"DMA","2013",""
"DMA","2014",""
"DMA","2015",""
"DMA","2016",""
"DMA","2017",""
"DMA","2018",""
"DMA","2019",""
"DNK","1950","0.46190834"
"DNK","1951","0.46374321"
"DNK","1952","0.45615318"
"DNK","1953","0.46250573"
"DNK","1954","0.46264997"
"DNK","1955","0.4578504"
"DNK","1956","0.45255232"
"DNK","1957","0.45132476"
"DNK","1958","0.45008647"
"DNK","1959","0.45567596"
"DNK","1960","0.46072769"
"DNK","1961","0.46453476"
"DNK","1962","0.46790382"
"DNK","1963","0.46994367"
"DNK","1964","0.47587907"
"DNK","1965","0.48072401"
"DNK","1966","0.48491505"
"DNK","1967","0.48080346"
"DNK","1968","0.4816221"
"DNK","1969","0.4885841"
"DNK","1970","0.4912785"
"DNK","1971","0.48715818"
"DNK","1972","0.49410173"
"DNK","1973","0.49725869"
"DNK","1974","0.49091786"
"DNK","1975","0.48306268"
"DNK","1976","0.49008238"
"DNK","1977","0.4874461"
"DNK","1978","0.49003899"
"DNK","1979","0.4944028"
"DNK","1980","0.49096757"
"DNK","1981","0.48339847"
"DNK","1982","0.48593438"
"DNK","1983","0.48661622"
"DNK","1984","0.49391004"
"DNK","1985","0.50519478"
"DNK","1986","0.51685232"
"DNK","1987","0.52009314"
"DNK","1988","0.51733923"
"DNK","1989","0.51537693"
"DNK","1990","0.51237375"
"DNK","1991","0.50608885"
"DNK","1992","0.50034374"
"DNK","1993","0.49054825"
"DNK","1994","0.49860212"
"DNK","1995","0.49910694"
"DNK","1996","0.50122082"
"DNK","1997","0.50603914"
"DNK","1998","0.51131231"
"DNK","1999","0.5138793"
"DNK","2000","0.51598132"
"DNK","2001","0.51923394"
"DNK","2002","0.51789951"
"DNK","2003","0.51175296"
"DNK","2004","0.5077492"
"DNK","2005","0.51355046"
"DNK","2006","0.52341175"
"DNK","2007","0.53326648"
"DNK","2008","0.5364151"
"DNK","2009","0.51680118"
"DNK","2010","0.50252545"
"DNK","2011","0.50023979"
"DNK","2012","0.49481645"
"DNK","2013","0.4926849"
"DNK","2014","0.49446517"
"DNK","2015","0.49775666"
"DNK","2016","0.50217116"
"DNK","2017","0.50683469"
"DNK","2018","0.51147872"
"DNK","2019","0.51488227"
"DOM","1950",""
"DOM","1951","0.24044232"
"DOM","1952","0.2389024"
"DOM","1953","0.2373625"
"DOM","1954","0.23582263"
"DOM","1955","0.23428275"
"DOM","1956","0.23274288"
"DOM","1957","0.23120297"
"DOM","1958","0.22966309"
"DOM","1959","0.2281232"
"DOM","1960","0.22658333"
"DOM","1961","0.22875382"
"DOM","1962","0.23092434"
"DOM","1963","0.23309484"
"DOM","1964","0.23526536"
"DOM","1965","0.23743585"
"DOM","1966","0.23960637"
"DOM","1967","0.24177687"
"DOM","1968","0.24394739"
"DOM","1969","0.24611789"
"DOM","1970","0.24828839"
"DOM","1971","0.25049555"
"DOM","1972","0.25270274"
"DOM","1973","0.2549099"
"DOM","1974","0.25711703"
"DOM","1975","0.25932425"
"DOM","1976","0.26153141"
"DOM","1977","0.2637386"
"DOM","1978","0.26594576"
"DOM","1979","0.26815292"
"DOM","1980","0.27036005"
"DOM","1981","0.27284592"
"DOM","1982","0.27533174"
"DOM","1983","0.27781755"
"DOM","1984","0.28030336"
"DOM","1985","0.28278917"
"DOM","1986","0.28527501"
"DOM","1987","0.28776085"
"DOM","1988","0.29024664"
"DOM","1989","0.29273245"
"DOM","1990","0.29521826"
"DOM","1991","0.3070021"
"DOM","1992","0.32381836"
"DOM","1993","0.31858605"
"DOM","1994","0.3170312"
"DOM","1995","0.31173453"
"DOM","1996","0.31009915"
"DOM","1997","0.32073173"
"DOM","1998","0.34238705"
"DOM","1999","0.34845915"
"DOM","2000","0.35407025"
"DOM","2001","0.34396058"
"DOM","2002","0.35278296"
"DOM","2003","0.34796739"
"DOM","2004","0.35274866"
"DOM","2005","0.35573044"
"DOM","2006","0.36905411"
"DOM","2007","0.37777713"
"DOM","2008","0.3924377"
"DOM","2009","0.39099821"
"DOM","2010","0.40195647"
"DOM","2011","0.41248968"
"DOM","2012","0.41305178"
"DOM","2013","0.41558465"
"DOM","2014","0.42976993"
"DOM","2015","0.44011858"
"DOM","2016","0.44965035"
"DOM","2017","0.45763481"
"DOM","2018","0.46926489"
"DOM","2019","0.47739077"
"DZA","1950",""
"DZA","1951",""
"DZA","1952",""
"DZA","1953",""
"DZA","1954",""
"DZA","1955",""
"DZA","1956",""
"DZA","1957",""
"DZA","1958",""
"DZA","1959",""
"DZA","1960","0.1728747"
"DZA","1961","0.17003848"
"DZA","1962","0.16720225"
"DZA","1963","0.16436602"
"DZA","1964","0.16152979"
"DZA","1965","0.15869357"
"DZA","1966","0.15585735"
"DZA","1967","0.15302111"
"DZA","1968","0.1501849"
"DZA","1969","0.14734869"
"DZA","1970","0.14451244"
"DZA","1971","0.14467564"
"DZA","1972","0.1413471"
"DZA","1973","0.13741946"
"DZA","1974","0.13758405"
"DZA","1975","0.14208423"
"DZA","1976","0.14563459"
"DZA","1977","0.14093345"
"DZA","1978","0.16259657"
"DZA","1979","0.17119093"
"DZA","1980","0.17298694"
"DZA","1981","0.17418604"
"DZA","1982","0.17937338"
"DZA","1983","0.18171248"
"DZA","1984","0.18215527"
"DZA","1985","0.18254931"
"DZA","1986","0.18323906"
"DZA","1987","0.18406256"
"DZA","1988","0.18530323"
"DZA","1989","0.18655877"
"DZA","1990","0.18713358"
"DZA","1991","0.18863228"
"DZA","1992","0.18827477"
"DZA","1993","0.18642707"
"DZA","1994","0.18642335"
"DZA","1995","0.19271353"
"DZA","1996","0.19584633"
"DZA","1997","0.19914283"
"DZA","1998","0.20213157"
"DZA","1999","0.20200615"
"DZA","2000","0.20449182"
"DZA","2001","0.21313539"
"DZA","2002","0.21976765"
"DZA","2003","0.20988233"
"DZA","2004","0.24128599"
"DZA","2005","0.24536254"
"DZA","2006","0.26643914"
"DZA","2007","0.25377572"
"DZA","2008","0.26522592"
"DZA","2009","0.26965675"
"DZA","2010","0.27188838"
"DZA","2011","0.26293784"
"DZA","2012","0.27326378"
"DZA","2013","0.28438514"
"DZA","2014","0.2648648"
"DZA","2015","0.26899952"
"DZA","2016","0.27086338"
"DZA","2017","0.26410413"
"DZA","2018","0.26270518"
"DZA","2019","0.26185027"
"ECU","1950","0.3163532"
"ECU","1951","0.31411082"
"ECU","1952","0.31186533"
"ECU","1953","0.30956778"
"ECU","1954","0.3071765"
"ECU","1955","0.3046563"
"ECU","1956","0.30206621"
"ECU","1957","0.29944822"
"ECU","1958","0.29676694"
"ECU","1959","0.29399276"
"ECU","1960","0.29110113"
"ECU","1961","0.28911933"
"ECU","1962","0.28706345"
"ECU","1963","0.28496173"
"ECU","1964","0.28283936"
"ECU","1965","0.28071839"
"ECU","1966","0.27916566"
"ECU","1967","0.27760929"
"ECU","1968","0.27606785"
"ECU","1969","0.27455741"
"ECU","1970","0.27309218"
"ECU","1971","0.27616745"
"ECU","1972","0.27931973"
"ECU","1973","0.28254822"
"ECU","1974","0.28585273"
"ECU","1975","0.28923309"
"ECU","1976","0.29066494"
"ECU","1977","0.29213154"
"ECU","1978","0.29366916"
"ECU","1979","0.29531115"
"ECU","1980","0.29708779"
"ECU","1981","0.29800609"
"ECU","1982","0.29852849"
"ECU","1983","0.2991727"
"ECU","1984","0.29993546"
"ECU","1985","0.3008112"
"ECU","1986","0.30123749"
"ECU","1987","0.30281922"
"ECU","1988","0.30340785"
"ECU","1989","0.31411418"
"ECU","1990","0.32611305"
"ECU","1991","0.33221015"
"ECU","1992","0.33457217"
"ECU","1993","0.3380082"
"ECU","1994","0.34327945"
"ECU","1995","0.34472778"
"ECU","1996","0.35032618"
"ECU","1997","0.35892177"
"ECU","1998","0.36890844"
"ECU","1999","0.34298003"
"ECU","2000","0.36219525"
"ECU","2001","0.37469098"
"ECU","2002","0.37886"
"ECU","2003","0.38301182"
"ECU","2004","0.40955889"
"ECU","2005","0.4162657"
"ECU","2006","0.42448527"
"ECU","2007","0.43487138"
"ECU","2008","0.4376013"
"ECU","2009","0.4404411"
"ECU","2010","0.44856212"
"ECU","2011","0.45680442"
"ECU","2012","0.46291256"
"ECU","2013","0.46834257"
"ECU","2014","0.47042027"
"ECU","2015","0.47281203"
"ECU","2016","0.47022206"
"ECU","2017","0.47549018"
"ECU","2018","0.47813606"
"ECU","2019","0.47466508"
"EGY","1950","0.25856277"
"EGY","1951","0.25714535"
"EGY","1952","0.25572792"
"EGY","1953","0.25431055"
"EGY","1954","0.25289309"
"EGY","1955","0.25147566"
"EGY","1956","0.25005823"
"EGY","1957","0.24864081"
"EGY","1958","0.24722336"
"EGY","1959","0.24580593"
"EGY","1960","0.24438857"
"EGY","1961","0.22897963"
"EGY","1962","0.22747149"
"EGY","1963","0.22866102"
"EGY","1964","0.22582173"
"EGY","1965","0.22333312"
"EGY","1966","0.22736135"
"EGY","1967","0.21656628"
"EGY","1968","0.21723166"
"EGY","1969","0.21804026"
"EGY","1970","0.22198075"
"EGY","1971","0.22004464"
"EGY","1972","0.2179282"
"EGY","1973","0.2247058"
"EGY","1974","0.2242894"
"EGY","1975","0.2315335"
"EGY","1976","0.23394473"
"EGY","1977","0.23488204"
"EGY","1978","0.23780741"
"EGY","1979","0.23805124"
"EGY","1980","0.24022001"
"EGY","1981","0.24138561"
"EGY","1982","0.24068096"
"EGY","1983","0.23785208"
"EGY","1984","0.23476818"
"EGY","1985","0.22995684"
"EGY","1986","0.22401994"
"EGY","1987","0.22868858"
"EGY","1988","0.22882688"
"EGY","1989","0.23096576"
"EGY","1990","0.23090391"
"EGY","1991","0.23404336"
"EGY","1992","0.2336414"
"EGY","1993","0.23460643"
"EGY","1994","0.23820741"
"EGY","1995","0.24228944"
"EGY","1996","0.23907204"
"EGY","1997","0.24255368"
"EGY","1998","0.24522042"
"EGY","1999","0.24853308"
"EGY","2000","0.24793588"
"EGY","2001","0.24770898"
"EGY","2002","0.24570699"
"EGY","2003","0.24693838"
"EGY","2004","0.24918807"
"EGY","2005","0.25386122"
"EGY","2006","0.25671169"
"EGY","2007","0.26791713"
"EGY","2008","0.27125794"
"EGY","2009","0.27814624"
"EGY","2010","0.27600983"
"EGY","2011","0.27398863"
"EGY","2012","0.27299801"
"EGY","2013","0.27436152"
"EGY","2014","0.27497476"
"EGY","2015","0.26663443"
"EGY","2016","0.26738298"
"EGY","2017","0.2628313"
"EGY","2018","0.26400986"
"EGY","2019","0.26691067"
"ESP","1950","0.41484532"
"ESP","1951","0.41276613"
"ESP","1952","0.41075265"
"ESP","1953","0.40970558"
"ESP","1954","0.40909785"
"ESP","1955","0.41070804"
"ESP","1956","0.4133085"
"ESP","1957","0.41575593"
"ESP","1958","0.41987586"
"ESP","1959","0.41123524"
"ESP","1960","0.40309897"
"ESP","1961","0.40638494"
"ESP","1962","0.40560505"
"ESP","1963","0.40477797"
"ESP","1964","0.402926"
"ESP","1965","0.40164474"
"ESP","1966","0.40088406"
"ESP","1967","0.39867184"
"ESP","1968","0.39681435"
"ESP","1969","0.39662504"
"ESP","1970","0.39698175"
"ESP","1971","0.39619097"
"ESP","1972","0.39671293"
"ESP","1973","0.402666"
"ESP","1974","0.40075058"
"ESP","1975","0.38947263"
"ESP","1976","0.38069323"
"ESP","1977","0.37304151"
"ESP","1978","0.35889819"
"ESP","1979","0.3479999"
"ESP","1980","0.33752289"
"ESP","1981","0.32713926"
"ESP","1982","0.32234812"
"ESP","1983","0.31953534"
"ESP","1984","0.31093517"
"ESP","1985","0.30637208"
"ESP","1986","0.31207266"
"ESP","1987","0.32556927"
"ESP","1988","0.33548009"
"ESP","1989","0.34620735"
"ESP","1990","0.35812321"
"ESP","1991","0.36149603"
"ESP","1992","0.35472581"
"ESP","1993","0.34288034"
"ESP","1994","0.33963999"
"ESP","1995","0.34458071"
"ESP","1996","0.34811059"
"ESP","1997","0.35961705"
"ESP","1998","0.37381801"
"ESP","1999","0.38925171"
"ESP","2000","0.40675667"
"ESP","2001","0.41695881"
"ESP","2002","0.42130646"
"ESP","2003","0.42701188"
"ESP","2004","0.43508372"
"ESP","2005","0.44583997"
"ESP","2006","0.45634049"
"ESP","2007","0.46240008"
"ESP","2008","0.45557827"
"ESP","2009","0.42293689"
"ESP","2010","0.41364413"
"ESP","2011","0.40171498"
"ESP","2012","0.38534817"
"ESP","2013","0.37717858"
"ESP","2014","0.38223699"
"ESP","2015","0.39323276"
"ESP","2016","0.40128553"
"ESP","2017","0.41099757"
"ESP","2018","0.41825166"
"ESP","2019","0.42519006"
"EST","1950",""
"EST","1951",""
"EST","1952",""
"EST","1953",""
"EST","1954",""
"EST","1955",""
"EST","1956",""
"EST","1957",""
"EST","1958",""
"EST","1959",""
"EST","1960",""
"EST","1961",""
"EST","1962",""
"EST","1963",""
"EST","1964",""
"EST","1965",""
"EST","1966",""
"EST","1967",""
"EST","1968",""
"EST","1969",""
"EST","1970",""
"EST","1971",""
"EST","1972",""
"EST","1973",""
"EST","1974",""
"EST","1975",""
"EST","1976",""
"EST","1977",""
"EST","1978",""
"EST","1979",""
"EST","1980",""
"EST","1981",""
"EST","1982",""
"EST","1983",""
"EST","1984",""
"EST","1985",""
"EST","1986",""
"EST","1987",""
"EST","1988",""
"EST","1989",""
"EST","1990","0.52940059"
"EST","1991","0.51695186"
"EST","1992","0.49509695"
"EST","1993","0.46765357"
"EST","1994","0.46176416"
"EST","1995","0.44098946"
"EST","1996","0.43701914"
"EST","1997","0.44224805"
"EST","1998","0.43814906"
"EST","1999","0.42197871"
"EST","2000","0.42872575"
"EST","2001","0.43389791"
"EST","2002","0.43658087"
"EST","2003","0.4487358"
"EST","2004","0.44962412"
"EST","2005","0.46247667"
"EST","2006","0.48792914"
"EST","2007","0.49107593"
"EST","2008","0.49139962"
"EST","2009","0.44212383"
"EST","2010","0.4212302"
"EST","2011","0.45018521"
"EST","2012","0.45914897"
"EST","2013","0.46653125"
"EST","2014","0.47105038"
"EST","2015","0.48456374"
"EST","2016","0.48582274"
"EST","2017","0.4982841"
"EST","2018","0.50274545"
"EST","2019","0.50765777"
"ETH","1950","0.40383664"
"ETH","1951","0.40303275"
"ETH","1952","0.40222886"
"ETH","1953","0.40142497"
"ETH","1954","0.40062112"
"ETH","1955","0.3998172"
"ETH","1956","0.39901328"
"ETH","1957","0.39820939"
"ETH","1958","0.39740553"
"ETH","1959","0.39660165"
"ETH","1960","0.39579779"
"ETH","1961","0.39471212"
"ETH","1962","0.395881"
"ETH","1963","0.39651069"
"ETH","1964","0.3980034"
"ETH","1965","0.39964411"
"ETH","1966","0.40106472"
"ETH","1967","0.40274516"
"ETH","1968","0.40473866"
"ETH","1969","0.40750349"
"ETH","1970","0.41057557"
"ETH","1971","0.41101736"
"ETH","1972","0.41096875"
"ETH","1973","0.41102335"
"ETH","1974","0.4121215"
"ETH","1975","0.41425362"
"ETH","1976","0.41848421"
"ETH","1977","0.42470446"
"ETH","1978","0.43010324"
"ETH","1979","0.4389438"
"ETH","1980","0.44650531"
"ETH","1981","0.45137572"
"ETH","1982","0.45638818"
"ETH","1983","0.46087164"
"ETH","1984","0.46501818"
"ETH","1985","0.46162251"
"ETH","1986","0.46011266"
"ETH","1987","0.4590416"
"ETH","1988","0.45730984"
"ETH","1989","0.45416582"
"ETH","1990","0.44909799"
"ETH","1991","0.44160861"
"ETH","1992","0.43723336"
"ETH","1993","0.42191911"
"ETH","1994","0.42143133"
"ETH","1995","0.42186472"
"ETH","1996","0.42428547"
"ETH","1997","0.42337039"
"ETH","1998","0.42003861"
"ETH","1999","0.41984123"
"ETH","2000","0.42143592"
"ETH","2001","0.41938534"
"ETH","2002","0.41654074"
"ETH","2003","0.41448432"
"ETH","2004","0.41416249"
"ETH","2005","0.4171651"
"ETH","2006","0.41858718"
"ETH","2007","0.42428473"
"ETH","2008","0.42988595"
"ETH","2009","0.4346948"
"ETH","2010","0.44041842"
"ETH","2011","0.44605124"
"ETH","2012","0.45161596"
"ETH","2013","0.46287066"
"ETH","2014","0.48273161"
"ETH","2015","0.50510007"
"ETH","2016","0.50776613"
"ETH","2017","0.51069015"
"ETH","2018","0.51378983"
"ETH","2019","0.51803738"
"FIN","1950","0.54524904"
"FIN","1951","0.54043961"
"FIN","1952","0.53563017"
"FIN","1953","0.53082079"
"FIN","1954","0.52601141"
"FIN","1955","0.52120191"
"FIN","1956","0.51639253"
"FIN","1957","0.51158309"
"FIN","1958","0.50677365"
"FIN","1959","0.50196427"
"FIN","1960","0.49715477"
"FIN","1961","0.50304508"
"FIN","1962","0.49758133"
"FIN","1963","0.49597862"
"FIN","1964","0.49302173"
"FIN","1965","0.49710634"
"FIN","1966","0.49619731"
"FIN","1967","0.48444489"
