geocodigoFundar,geonombreFundar,anio,pbi_precios_constantes_base1900,pbi_per_capita_precios_constantes_base1900,poblacion_base1900
BEL,Bélgica,2003,898.3560708,581.6121746,154.45964
BEL,Bélgica,2004,932.2995753,600.9812084,155.1295718
BEL,Bélgica,2005,953.1278004,611.037214,155.9852295
BEL,Bélgica,2006,978.273912,623.0351815,157.0174432
BEL,Bélgica,2007,1012.905266,640.3711676,158.1747146
BEL,Bélgica,2008,1021.862892,640.950873,159.4292068
BEL,Bélgica,2009,999.8851707,622.1397219,160.7171405
BEL,Bélgica,2010,1031.594846,634.5943752,162.559721
BEL,Bélgica,2011,1053.5354,641.1636119,164.316156
BEL,Bélgica,2012,1053.861703,637.3970069,165.3383513
BEL,Bélgica,2013,1054.120016,634.5552379,166.1195043
BEL,Bélgica,2014,1072.586251,642.8115016,166.8585967
BEL,Bélgica,2015,1088.44255,648.5454851,167.8282518
BEL,Bélgica,2016,1099.555046,651.8580797,168.6801284
BEL,Bélgica,2017,1120.489058,661.7145328,169.3311847
BEL,Bélgica,2018,1137.157844,668.5085441,170.1037113
BEL,Bélgica,2019,1162.651019,680.0946156,170.9543044
BEL,Bélgica,2020,1100.226158,639.8925587,171.9392018
BEL,Bélgica,2021,1167.781192,677.2429477,172.4316505
BEL,Bélgica,2022,1203.892515,694.3993518,173.3717797
BOL,Bolivia,1900,100.0,100.0,100.0
BOL,Bolivia,1901,104.3426393,103.4883721,100.8254717
BOL,Bolivia,1902,101.5919811,100.0,101.5919811
BOL,Bolivia,1903,102.1372409,99.72640219,102.4174528
BOL,Bolivia,1904,103.1016893,99.86320109,103.2429245
BOL,Bolivia,1905,107.4851425,103.2831737,104.0683962
BOL,Bolivia,1906,112.0685511,106.8399453,104.8938679
BOL,Bolivia,1907,113.3843533,107.250342,105.7193396
BOL,Bolivia,1908,117.8328988,110.5335157,106.6037736
BOL,Bolivia,1909,121.3171573,112.9274966,107.4292453
BOL,Bolivia,1910,126.9833422,117.2366621,108.3136792
BOL,Bolivia,1911,130.1906151,119.2886457,109.1391509
BOL,Bolivia,1912,134.4816322,122.2298222,110.0235849
BOL,Bolivia,1913,141.2522101,127.3597811,110.9080189
BOL,Bolivia,1914,136.6228657,120.998632,112.9127358
BOL,Bolivia,1915,141.4730564,122.9822161,115.0353774
BOL,Bolivia,1916,147.2949146,125.7865937,117.0990566
BOL,Bolivia,1917,159.6663833,133.8577291,119.2806604
BOL,Bolivia,1918,163.2512647,134.4049248,121.4622642
BOL,Bolivia,1919,165.5011873,133.7893297,123.7028302
BOL,Bolivia,1920,166.4313553,132.1477428,125.9433962
BOL,Bolivia,1921,161.1456021,126.4705882,127.4174528
BOL,Bolivia,1922,176.4984965,136.9357045,128.8915094
BOL,Bolivia,1923,179.1330047,137.3461012,130.4245283
BOL,Bolivia,1924,187.3825998,142.0656635,131.8985849
BOL,Bolivia,1925,195.6753478,146.6484268,133.4316038
BOL,Bolivia,1926,199.1235917,147.5376197,134.9646226
BOL,Bolivia,1927,213.8016868,156.5663475,136.5566038
BOL,Bolivia,1928,222.6252162,161.1491108,138.1485849
BOL,Bolivia,1929,231.8814044,165.9370725,139.740566
BOL,Bolivia,1930,220.5058414,156.0191518,141.3325472
BOL,Bolivia,1931,199.5118473,139.5348837,142.9834906
BOL,Bolivia,1932,185.8878943,128.5225718,144.634434
BOL,Bolivia,1933,195.5929136,133.6525308,146.3443396
BOL,Bolivia,1934,212.5621483,143.5704514,148.0542453
BOL,Bolivia,1935,222.5974692,148.6320109,149.7641509
BOL,Bolivia,1936,231.0445597,152.5307798,151.4740566
BOL,Bolivia,1937,249.5700433,162.8590971,153.2429245
BOL,Bolivia,1938,257.7521665,166.2790698,155.0117925
BOL,Bolivia,1939,266.8059391,170.1778386,156.7806604
BOL,Bolivia,1940,289.3357348,182.4213406,158.6084906
BOL,Bolivia,1941,309.7891474,193.0916553,160.4363208
BOL,Bolivia,1942,317.5404267,195.622435,162.3231132
BOL,Bolivia,1943,328.195174,199.8632011,164.2099057
BOL,Bolivia,1944,328.1034639,197.5376197,166.0966981
BOL,Bolivia,1945,340.9123906,202.872777,168.0424528
BOL,Bolivia,1946,336.139472,197.7428181,169.9882075
BOL,Bolivia,1947,328.9324846,191.3132695,171.9339623
BOL,Bolivia,1948,355.3726641,204.3091655,173.9386792
BOL,Bolivia,1949,371.0215394,210.875513,175.9433962
BOL,Bolivia,1950,335.887705,205.9507524,163.0912736
BOL,Bolivia,1951,365.4348609,219.493844,166.4897995
BOL,Bolivia,1952,376.4103618,221.4090287,170.0067807
BOL,Bolivia,1953,340.7516032,196.2380301,173.6419811
BOL,Bolivia,1954,347.9969438,196.1696306,177.3959316
BOL,Bolivia,1955,366.2562711,202.0519836,181.2683373
BOL,Bolivia,1956,344.5417786,185.9781122,185.259316
BOL,Bolivia,1957,333.2780226,175.9917921,189.3713443
BOL,Bolivia,1958,341.1336841,176.1969904,193.6092571
BOL,Bolivia,1959,340.0286508,171.751026,197.9776533
BOL,Bolivia,1960,354.5490024,175.1025992,202.4807193
BOL,Bolivia,1961,361.9669202,174.7606019,207.1215802
BOL,Bolivia,1962,382.0677222,180.3009576,211.9055425
BOL,Bolivia,1963,406.6896219,187.5512996,216.8418042
BOL,Bolivia,1964,426.4183289,192.1340629,221.9379127
BOL,Bolivia,1965,447.4071883,196.9220246,227.2001769
BOL,Bolivia,1966,479.5889998,206.1559508,232.6340802
BOL,Bolivia,1967,509.5742882,213.8850889,238.2467571
BOL,Bolivia,1968,553.1997178,226.6757866,244.0488797
BOL,Bolivia,1969,577.923209,231.121751,250.0514151
BOL,Bolivia,1970,608.0546099,237.2777018,256.2628538
BOL,Bolivia,1971,631.1343699,240.2872777,262.6582547
BOL,Bolivia,1972,663.275904,246.374829,269.2141509
BOL,Bolivia,1973,709.0986884,256.9767442,275.9388561
BOL,Bolivia,1974,745.4858362,263.6114911,282.7971698
BOL,Bolivia,1975,794.7567609,274.2818057,289.7591981
BOL,Bolivia,1976,843.2282903,288.5772914,292.2018868
BOL,Bolivia,1977,878.662836,293.3652531,299.5115566
BOL,Bolivia,1978,908.4545924,296.0328317,306.8762972
BOL,Bolivia,1979,908.1135902,289.124487,314.0908608
BOL,Bolivia,1980,899.7319596,280.4377565,320.83125
BOL,Bolivia,1981,907.9708528,277.7017784,326.9589623
BOL,Bolivia,1982,868.3313269,261.0123119,332.6783019
BOL,Bolivia,1983,829.5329515,245.2120383,338.2920991
BOL,Bolivia,1984,837.8899645,243.5704514,344.003125
BOL,Bolivia,1985,831.9984441,237.7564979,349.9372052
BOL,Bolivia,1986,805.4964405,226.128591,356.2116745
BOL,Bolivia,1987,826.7908384,227.7701778,362.9934552
BOL,Bolivia,1988,858.009564,231.6005472,370.4695755
BOL,Bolivia,1989,882.8225454,233.1053352,378.7225825
BOL,Bolivia,1990,928.4660213,239.5348837,387.6120283
BOL,Bolivia,1991,980.0563046,246.9255654,396.9035377
BOL,Bolivia,1992,998.6569559,245.7001866,406.4534788
BOL,Bolivia,1993,1044.19567,251.0447614,415.9400354
BOL,Bolivia,1994,1095.560559,257.5355325,425.4017099
BOL,Bolivia,1995,1149.687758,264.3938366,434.839092
BOL,Bolivia,1996,1203.121551,270.8238884,444.2449882
BOL,Bolivia,1997,1266.061439,279.0381577,453.723408
BOL,Bolivia,1998,1332.987281,287.6671772,463.3783019
BOL,Bolivia,1999,1342.086263,283.616311,473.2048939
BOL,Bolivia,2000,1379.388668,285.468499,483.2017099
BOL,Bolivia,2001,1406.016181,284.9857499,493.3636792
BOL,Bolivia,2002,1444.821513,286.8505389,503.684434
BOL,Bolivia,2003,1487.562607,289.3551625,514.0957547
BOL,Bolivia,2004,1553.686819,296.2076452,524.5262382
BOL,Bolivia,2005,1626.59993,304.0593529,534.9613208
BOL,Bolivia,2006,1709.230792,313.399601,545.3838443
BOL,Bolivia,2007,1791.802023,322.397291,555.7745283
BOL,Bolivia,2008,1906.671036,336.8011165,566.1118514
BOL,Bolivia,2009,1975.641744,342.7727955,576.3706368
BOL,Bolivia,2010,2062.760726,351.6934939,586.5222877
BOL,Bolivia,2011,2175.501827,364.6374829,596.6204599
BOL,Bolivia,2012,2287.034373,376.9493844,606.721875
BOL,Bolivia,2013,2442.337802,395.9644323,616.8073703
BOL,Bolivia,2014,2575.599802,410.875513,626.8564858
BOL,Bolivia,2015,2700.70837,424.0766074,636.8444575
BOL,Bolivia,2016,2811.480437,434.6785226,646.795342
BOL,Bolivia,2017,2929.422041,446.0581257,656.7354953
BOL,Bolivia,2018,3053.160828,457.9873156,666.6474646
BOL,Bolivia,2019,3120.84022,461.6092359,676.0783748
BOL,Bolivia,2020,2848.144853,415.4786689,685.509285
BOL,Bolivia,2021,3022.04706,434.495806,695.5296271
BOL,Bolivia,2022,3118.752602,442.4010192,704.9605373
BRA,Brasil,1900,100.0,100.0,100.0
BRA,Brasil,1901,109.99149,107.5514874,102.2686833
BRA,Brasil,1902,110.0534699,105.3775744,104.4372776
BRA,Brasil,1903,112.2635325,105.2631579,106.6503559
BRA,Brasil,1904,114.3965371,105.0343249,108.9134786
BRA,Brasil,1905,117.7169879,105.8352403,111.2266459
BRA,Brasil,1906,129.049436,113.6155606,113.5842972
BRA,Brasil,1907,128.99796,111.2128146,115.9919929
BRA,Brasil,1908,128.078092,108.1235698,118.4552936
BRA,Brasil,1909,138.2632897,114.3020595,120.9630783
BRA,Brasil,1910,139.9275837,113.2723112,123.5320285
BRA,Brasil,1911,155.3072093,123.1121281,126.1510231
BRA,Brasil,1912,153.5884427,119.221968,128.8256228
BRA,Brasil,1913,157.4521873,119.6796339,131.5613879
BRA,Brasil,1914,154.3301903,114.8741419,134.3471975
BRA,Brasil,1915,161.3745144,117.6201373,137.1997331
BRA,Brasil,1916,166.0775253,118.5354691,140.1078737
BRA,Brasil,1917,177.7893088,124.2562929,143.0827402
BRA,Brasil,1918,174.0318689,119.1075515,146.1132117
BRA,Brasil,1919,197.0197129,132.0366133,149.2159698
BRA,Brasil,1920,216.5398483,142.1052632,152.3798932
BRA,Brasil,1921,221.004343,142.1052632,155.5215747
BRA,Brasil,1922,236.2457323,148.8558352,158.7077402
BRA,Brasil,1923,249.603525,154.1189931,161.9550712
BRA,Brasil,1924,249.6139462,151.0297483,165.2746886
BRA,Brasil,1925,250.4828599,148.5125858,168.661032
BRA,Brasil,1926,255.8080295,148.6270023,172.1141014
BRA,Brasil,1927,274.5120122,156.2929062,175.6394573
BRA,Brasil,1928,305.9745454,170.7093822,179.2370996
BRA,Brasil,1929,306.5890123,167.6201373,182.9070285
BRA,Brasil,1930,288.3111965,154.4622426,186.6548043
BRA,Brasil,1931,282.0156437,148.0549199,190.480427
BRA,Brasil,1932,291.7899053,150.1144165,194.3783363
BRA,Brasil,1933,314.788145,158.6956522,198.359653
BRA,Brasil,1934,340.6936601,168.3066362,202.4243772
BRA,Brasil,1935,350.2751238,169.5652174,206.5725089
BRA,Brasil,1936,383.7405497,182.0366133,210.804048
BRA,Brasil,1937,396.2718323,184.2105263,215.1189947
BRA,Brasil,1938,412.6833819,187.98627,219.5284698
BRA,Brasil,1939,417.0386581,186.1556064,224.0269128
BRA,Brasil,1940,421.1316492,184.2105263,228.6143238
BRA,Brasil,1941,450.4520609,192.5629291,233.9245996
BRA,Brasil,1942,434.0324886,181.2356979,239.4850979
BRA,Brasil,1943,494.5659745,201.7162471,245.179048
BRA,Brasil,1944,512.6390315,204.2334096,251.0064502
BRA,Brasil,1945,526.8939795,205.0343249,256.9784253
BRA,Brasil,1946,582.1558013,221.2814645,263.0838523
BRA,Brasil,1947,602.7779078,223.798627,269.3394128
BRA,Brasil,1948,661.2834597,239.8169336,275.7451068
BRA,Brasil,1949,711.8893122,252.173913,282.3009342
BRA,Brasil,1950,760.2658993,255.8352403,297.1701234
BRA,Brasil,1951,797.3959145,260.7551487,305.8025578
BRA,Brasil,1952,855.9877094,271.9679634,314.7384342
BRA,Brasil,1953,896.3475494,276.6590389,323.9899744
BRA,Brasil,1954,965.9788697,289.5881007,333.5699455
BRA,Brasil,1955,1051.304666,306.0640732,343.4916926
BRA,Brasil,1956,1081.718473,305.7208238,353.8255783
BRA,Brasil,1957,1164.806173,319.5652174,364.4971697
BRA,Brasil,1958,1291.112727,343.8215103,375.5183107
BRA,Brasil,1959,1417.014908,366.2471396,386.90129
BRA,Brasil,1960,1549.934574,388.7871854,398.6588634
BRA,Brasil,1961,1683.997228,410.1830664,410.5477202
BRA,Brasil,1962,1795.278592,424.5995423,422.8168928
BRA,Brasil,1963,1805.196245,414.5308924,435.4793038
BRA,Brasil,1964,1866.55655,416.1327231,448.5483708
BRA,Brasil,1965,1912.118223,413.8443936,462.0379671
BRA,Brasil,1966,2039.594128,428.7185355,475.7419984
BRA,Brasil,1967,2125.898576,434.2105263,489.6008841
BRA,Brasil,1968,2333.658333,463.3867277,503.6092304
BRA,Brasil,1969,2555.040798,493.4782609,517.7615714
BRA,Brasil,1970,2821.582041,530.3203661,532.0523632
BRA,Brasil,1971,3140.875795,574.8283753,546.4023577
BRA,Brasil,1972,3516.916639,627.0022883,560.9096975
BRA,Brasil,1973,4008.012958,696.3386728,575.5838523
BRA,Brasil,1974,4334.28565,734.0961098,590.4248221
BRA,Brasil,1975,4559.364095,753.0892449,605.4214858
BRA,Brasil,1976,5026.319079,809.9542334,620.5682829
BRA,Brasil,1977,5274.046699,829.2906178,635.970863
BRA,Brasil,1978,5536.716434,849.5423341,651.7293149
BRA,Brasil,1979,5911.059869,885.1258581,667.8213968
BRA,Brasil,1980,6456.234553,943.8215103,684.0524911
BRA,Brasil,1981,6179.357038,882.0366133,700.5782918
BRA,Brasil,1982,6228.110698,868.0778032,717.4599644
BRA,Brasil,1983,6047.251002,824.1418764,733.7633452
BRA,Brasil,1984,6374.157922,851.0297483,748.9935498
BRA,Brasil,1985,6871.715132,899.5423341,763.9123665
BRA,Brasil,1986,7386.193499,947.4828375,779.5596085
BRA,Brasil,1987,7645.448726,961.3272311,795.301379
BRA,Brasil,1988,7637.953734,941.6475973,811.1265569
BRA,Brasil,1989,7881.245616,953.4324943,826.618105
BRA,Brasil,1990,7542.142342,897.2540046,840.580516
BRA,Brasil,1991,7715.132922,902.5227149,854.8408583
BRA,Brasil,1992,7768.093604,893.9123862,868.9994371
BRA,Brasil,1993,8251.088434,934.351895,883.0814683
BRA,Brasil,1994,8843.003484,985.7767347,897.0594632
BRA,Brasil,1995,9329.804176,1024.221322,910.9168081
BRA,Brasil,1996,9654.298591,1043.994974,924.7456966
BRA,Brasil,1997,10105.96076,1076.652916,938.6461143
BRA,Brasil,1998,10266.27991,1077.701134,952.6091777
BRA,Brasil,1999,10442.46574,1080.29278,966.632929
BRA,Brasil,2000,11035.05224,1125.220187,980.7015871
BRA,Brasil,2001,11326.99795,1138.822595,994.6235694
BRA,Brasil,2002,11818.28112,1172.204682,1008.209684
BRA,Brasil,2003,12101.15153,1184.736311,1021.421511
BRA,Brasil,2004,12956.89524,1252.821524,1034.217164
BRA,Brasil,2005,13537.84649,1293.566559,1046.551985
BRA,Brasil,2006,14249.55905,1346.293562,1058.428819
BRA,Brasil,2007,15301.57254,1430.206678,1069.885407
BRA,Brasil,2008,16280.72589,1506.179787,1080.928454
BRA,Brasil,2009,16461.85915,1508.11109,1091.55481
BRA,Brasil,2010,17920.23969,1626.500295,1101.766765
BRA,Brasil,2011,18864.14839,1696.910755,1111.675928
BRA,Brasil,2012,19226.50867,1714.530892,1121.385958
BRA,Brasil,2013,19804.70052,1751.258581,1130.883853
BRA,Brasil,2014,19904.37243,1745.76659,1140.150839
BRA,Brasil,2015,20808.64556,1810.755149,1149.169482
BRA,Brasil,2016,18380.41941,1587.299771,1157.967748
BRA,Brasil,2017,18621.93812,1596.292896,1166.574015
BRA,Brasil,2018,18866.25795,1605.671117,1174.976479
BRA,Brasil,2019,19039.70907,1612.494952,1180.760848
BRA,Brasil,2020,18360.96045,1547.807597,1186.255998
BRA,Brasil,2021,19299.16876,1618.506082,1192.406317
BRA,Brasil,2022,19839.99283,1655.315614,1198.562538
CAN,Canadá,1900,100.0,100.0,100.0
CAN,Canadá,1901,107.9412081,106.4008621,101.4476819
CAN,Canadá,1902,118.4870903,114.4396552,103.5367418
CAN,Canadá,1903,121.9972212,114.5258621,106.523731
CAN,Canadá,1904,123.7600235,112.6724138,109.8405717
CAN,Canadá,1905,138.2696853,122.3706897,112.9924867
CAN,Canadá,1906,152.0850316,132.112069,115.1181968
CAN,Canadá,1907,160.911215,133.125,120.8722741
CAN,Canadá,1908,153.2088728,122.7155172,124.848818
CAN,Canadá,1909,169.4914196,132.262931,128.1473337
CAN,Canadá,1910,183.9831946,139.6767241,131.7207257
CAN,Canadá,1911,196.5134547,144.7198276,135.788895
CAN,Canadá,1912,209.4713607,150.3663793,139.3073117
CAN,Canadá,1913,219.8022154,152.7586207,143.8885835
CAN,Canadá,1914,205.0699197,138.2758621,148.3049294
CAN,Canadá,1915,218.2607794,145.4094828,150.100788
CAN,Canadá,1916,240.2517014,159.612069,150.522265
CAN,Canadá,1917,250.1685632,164.9353448,151.6767455
CAN,Canadá,1918,234.1169915,152.5646552,153.4542789
CAN,Canadá,1919,216.2616506,138.0603448,156.6428441
CAN,Canadá,1920,213.8304329,132.6293103,161.2241158
CAN,Canadá,1921,190.7895427,115.3232759,165.4388858
CAN,Canadá,1922,218.6977261,130.3017241,167.8394722
CAN,Canadá,1923,231.6880565,136.5948276,169.6170057
CAN,Canadá,1924,235.1794516,136.6163793,172.1458677
CAN,Canadá,1925,260.895457,149.0948276,174.9862562
CAN,Canadá,1926,274.9662882,154.4827586,177.9915705
CAN,Canadá,1927,302.2297761,166.5086207,181.5099872
CAN,Canadá,1928,329.0700176,177.6724138,185.2116548
CAN,Canadá,1929,328.5979176,174.0086207,188.840022
CAN,Canadá,1930,317.6577695,165.2801724,192.1935129
CAN,Canadá,1931,268.6085493,137.5431034,195.2904526
CAN,Canadá,1932,249.4679722,126.1206897,197.8009896
CAN,Canadá,1933,231.6578043,115.7758621,200.0916254
CAN,Canadá,1934,256.2727484,126.7887931,202.1257101
CAN,Canadá,1935,276.9873557,135.7327586,204.0681693
CAN,Canadá,1936,291.9039528,141.6810345,206.0289536
CAN,Canadá,1937,319.3514894,153.6637931,207.8248122
CAN,Canadá,1938,327.7236135,156.1637931,209.8588968
CAN,Canadá,1939,347.276197,163.7931034,212.0212571
CAN,Canadá,1940,394.9933651,184.4181034,214.1836174
CAN,Canadá,1941,450.1676509,207.8663793,216.5658787
CAN,Canadá,1942,529.8971031,241.5948276,219.3329668
CAN,Canadá,1943,553.920601,249.5043103,222.0084295
CAN,Canadá,1944,574.8214568,255.6896552,224.8121679
CAN,Canadá,1945,556.9937063,245.0431034,227.3043797
CAN,Canadá,1946,551.2550789,238.1034483,231.5191497
CAN,Canadá,1947,575.6427129,243.4913793,236.411948
CAN,Canadá,1948,586.1657441,242.6939655,241.5246472
CAN,Canadá,1949,598.9655014,242.6724138,246.8205974
CAN,Canadá,1950,643.1187185,250.4741379,256.7605278
CAN,Canadá,1951,679.562215,258.7715517,262.6108668
CAN,Canadá,1952,729.1046687,269.0948276,270.9471138
CAN,Canadá,1953,763.1120352,274.2672414,278.2366685
CAN,Canadá,1954,757.8371288,264.4827586,286.5355507
CAN,Canadá,1955,828.6187846,281.7241379,294.1241708
CAN,Canadá,1956,895.6946899,297.2198276,301.3576507
CAN,Canadá,1957,921.6345927,295.6681034,311.7125527
CAN,Canadá,1958,938.1166566,293.1681034,319.9927433
CAN,Canadá,1959,976.0966545,298.0387931,327.5065787
CAN,Canadá,1960,1006.528728,300.6896552,334.7400586
CAN,Canadá,1961,1036.23816,303.4482759,341.4875756
CAN,Canadá,1962,1108.76156,318.6853448,347.9173355
CAN,Canadá,1963,1164.826415,328.6206897,354.459245
CAN,Canadá,1964,1240.714089,343.4913793,361.206762
CAN,Canadá,1965,1323.304338,359.7844828,367.8047279
CAN,Canadá,1966,1409.078178,376.0344828,374.7204691
CAN,Canadá,1967,1451.929212,380.5603448,381.5240425
CAN,Canadá,1968,1527.835573,394.3318966,387.4491479
CAN,Canadá,1969,1608.405568,409.2241379,393.0378047
CAN,Canadá,1970,1649.858064,413.9439655,398.5703867
CAN,Canadá,1971,1741.896811,431.5517241,403.6356973
CAN,Canadá,1972,1833.859889,449.0732759,408.3654022
CAN,Canadá,1973,1965.276531,475.387931,413.4048012
CAN,Canadá,1974,2045.584571,487.9956897,419.1808686
CAN,Canadá,1975,2091.629917,491.7887931,425.3106102
CAN,Canadá,1976,2206.256339,511.9396552,430.9602346
CAN,Canadá,1977,2280.445102,522.9525862,436.0711013
CAN,Canadá,1978,2372.63781,538.6637931,440.4672897
CAN,Canadá,1979,2471.268702,555.4956897,444.8763057
CAN,Canadá,1980,2504.350815,555.6896552,450.6743632
CAN,Canadá,1981,2581.998446,565.862069,456.2946674
CAN,Canadá,1982,2503.32137,542.0474138,461.8270112
CAN,Canadá,1983,2576.245346,552.262931,466.4889133
CAN,Canadá,1984,2724.014335,578.362069,470.9877222
CAN,Canadá,1985,2871.24628,603.987069,475.3820781
CAN,Canadá,1986,2946.526265,613.6206897,480.1869159
CAN,Canadá,1987,3066.579015,630.3017241,486.5255635
CAN,Canadá,1988,3215.737103,652.4784483,492.849551
CAN,Canadá,1989,3293.455414,656.4224138,501.7280557
CAN,Canadá,1990,3301.662643,648.3189655,509.265164
CAN,Canadá,1991,3240.662888,628.2693286,515.8079091
CAN,Canadá,1992,3278.502896,628.0429381,522.0189094
CAN,Canadá,1993,3375.118934,639.1718611,528.0456071
CAN,Canadá,1994,3536.701013,662.6254924,533.7405598
CAN,Canadá,1995,3641.689321,675.2310363,539.324931
CAN,Canadá,1996,3710.845996,680.9103838,544.9830233
CAN,Canadá,1997,3880.576603,704.9502501,550.4752431
CAN,Canadá,1998,4042.591183,728.1410844,555.1933917
CAN,Canadá,1999,4263.363892,761.7612275,559.6719469
CAN,Canadá,2000,4497.059683,796.1759115,564.8324219
CAN,Canadá,2001,4589.460342,804.0346106,570.8038287
CAN,Canadá,2002,4741.122444,821.6376384,577.0332593
CAN,Canadá,2003,4840.37193,831.0339634,582.451758
CAN,Canadá,2004,5004.058357,851.1114231,587.9439779
CAN,Canadá,2005,5178.665222,872.5219664,593.5283491
CAN,Canadá,2006,5329.400028,888.9471831,599.5181862
CAN,Canadá,2007,5454.857705,901.010026,605.4158719
