"geocodigoFundar","geonombreFundar","anio","categoria","indicador","porcentaje_pbi","porcentaje_total"
"TWN","Taiwán","2013","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.37814","17.27772"
"TWN","Taiwán","2014","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.84147","10.18374"
"TWN","Taiwán","2014","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.54973","18.75546"
"TWN","Taiwán","2015","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.56894","6.62293"
"TWN","Taiwán","2015","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.32286","15.39913"
"TWN","Taiwán","2016","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.60864","6.96612"
"TWN","Taiwán","2016","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.25308","14.34186"
"TWN","Taiwán","2017","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.63551","7.51672"
"TWN","Taiwán","2017","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.28428","15.19033"
"TWN","Taiwán","2017","Otros","Ingreso no percibido (Revenue Forgone)","0.02795","0.33061"
"TWN","Taiwán","2018","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.69614","7.82260"
"TWN","Taiwán","2018","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.41479","15.89817"
"TWN","Taiwán","2018","Otros","Ingreso no percibido (Revenue Forgone)","0.04312","0.48450"
"TWN","Taiwán","2019","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.65363","7.35534"
"TWN","Taiwán","2019","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.39405","15.68727"
"TWN","Taiwán","2019","Otros","Ingreso no percibido (Revenue Forgone)","0.03925","0.44173"
"TWN","Taiwán","2020","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.75920","9.46936"
"TWN","Taiwán","2020","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.62715","20.29514"
"TWN","Taiwán","2020","Otros","Ingreso no percibido (Revenue Forgone)","0.03378","0.42135"
"TWN","Taiwán","2021","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.89784","9.75602"
"TWN","Taiwán","2021","Al ingreso","Ingreso no percibido (Revenue Forgone)","2.04131","22.18111"
"TWN","Taiwán","2021","Otros","Ingreso no percibido (Revenue Forgone)","0.03624","0.39375"
"TWN","Taiwán","2022","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.78535","7.77860"
"TWN","Taiwán","2022","Al ingreso","Ingreso no percibido (Revenue Forgone)","2.10398","20.83929"
"TWN","Taiwán","2022","Otros","Ingreso no percibido (Revenue Forgone)","0.04397","0.43553"
"TWN","Taiwán","2023","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.85293","8.13346"
"TWN","Taiwán","2023","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.58172","15.08314"
"TWN","Taiwán","2023","Otros","Ingreso no percibido (Revenue Forgone)","0.02464","0.23499"
"TWN","Taiwán","2024","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.90940","0.00000"
"TWN","Taiwán","2024","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.35952","0.00000"
"TWN","Taiwán","2024","Otros","Ingreso no percibido (Revenue Forgone)","0.03149","0.00000"
"TWN","Taiwán","2025","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.62142","0.00000"
"TWN","Taiwán","2025","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.37127","0.00000"
"TWN","Taiwán","2025","Otros","Ingreso no percibido (Revenue Forgone)","0.03011","0.00000"
"TZA","Tanzanía","2000","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.20188","31.50744"
"TZA","Tanzanía","2001","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.81880","24.28123"
"TZA","Tanzanía","2002","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.97104","26.63825"
"TZA","Tanzanía","2003","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.57115","20.89174"
"TZA","Tanzanía","2004","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.84477","23.62086"
"TZA","Tanzanía","2005","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.34166","29.36421"
"TZA","Tanzanía","2006","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","3.24111","39.36280"
"TZA","Tanzanía","2007","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","3.05643","32.81930"
"TZA","Tanzanía","2008","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.41300","23.87615"
"TZA","Tanzanía","2009","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.96603","18.60531"
"TZA","Tanzanía","2010","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.53072","15.36917"
"TZA","Tanzanía","2011","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.89888","19.22512"
"TZA","Tanzanía","2012","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.89834","27.78047"
"TZA","Tanzanía","2013","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.07682","19.36987"
"TZA","Tanzanía","2014","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.22037","19.53894"
"TZA","Tanzanía","2015","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.72446","16.43513"
"TZA","Tanzanía","2016","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.01542","8.91478"
"TZA","Tanzanía","2017","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.86213","7.38264"
"TZA","Tanzanía","2018","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.98032","8.05455"
"TZA","Tanzanía","2019","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.93829","8.19727"
"TZA","Tanzanía","2020","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.05204","8.67911"
"TZA","Tanzanía","2021","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.02204","9.05612"
"TZA","Tanzanía","2022","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.11358","9.24636"
"TZA","Tanzanía","2023","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.63286","14.38961"
"TZA","Tanzanía","2023","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00103","0.00904"
"TJK","Tayikistán","2022","Otros","Ingreso no percibido (Revenue Forgone)","10.81562","0.00000"
"TGO","Togo","2019","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.94172","6.93273"
"TGO","Togo","2019","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.44609","3.28400"
"TGO","Togo","2020","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.64193","12.74229"
"TGO","Togo","2020","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.55774","4.32836"
"TGO","Togo","2021","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.55097","10.90972"
"TGO","Togo","2021","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.74956","5.27250"
"TGO","Togo","2021","Otros","Ingreso no percibido (Revenue Forgone)","0.00240","0.01685"
"TGO","Togo","2022","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.55693","10.91611"
"TGO","Togo","2022","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.70291","4.92829"
"TGO","Togo","2022","Otros","Ingreso no percibido (Revenue Forgone)","0.00276","0.01936"
"TGO","Togo","2023","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.92004","13.37127"
"TGO","Togo","2023","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.67657","4.71168"
"TGO","Togo","2023","Otros","Ingreso no percibido (Revenue Forgone)","0.00327","0.02276"
"TON","Tonga","2005","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","3.40077","17.52226"
"TON","Tonga","2006","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.73562","8.33720"
"TON","Tonga","2007","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.66301","7.88643"
"TON","Tonga","2008","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.31535","6.24313"
"TON","Tonga","2009","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.50259","7.58862"
"TON","Tonga","2010","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.50307","9.15810"
"TON","Tonga","2011","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.40360","13.71680"
"TON","Tonga","2013","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","3.63985","21.00221"
"TON","Tonga","2014","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","3.17897","17.89993"
"TON","Tonga","2021","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","4.87312","23.49620"
"TON","Tonga","2022","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","4.09583","19.18518"
"TON","Tonga","2023","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","4.89791","21.72588"
"TON","Tonga","2024","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","5.26963","0.00000"
"TUR","Turquía","2007","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00006","0.00036"
"TUR","Turquía","2007","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00129","0.00807"
"TUR","Turquía","2010","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2010","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2010","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2011","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2011","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2011","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2012","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2012","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2012","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2013","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2013","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2013","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2014","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2014","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2014","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2015","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00010","0.00063"
"TUR","Turquía","2015","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00095","0.00618"
"TUR","Turquía","2015","Otros","Ingreso no percibido (Revenue Forgone)","0.00007","0.00045"
"TUR","Turquía","2016","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00011","0.00069"
"TUR","Turquía","2016","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00095","0.00615"
"TUR","Turquía","2016","Otros","Ingreso no percibido (Revenue Forgone)","0.00008","0.00055"
"TUR","Turquía","2017","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00122","0.00807"
"TUR","Turquía","2017","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00169","0.01116"
"TUR","Turquía","2017","Otros","Ingreso no percibido (Revenue Forgone)","0.00036","0.00236"
"TUR","Turquía","2018","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00137","0.00948"
"TUR","Turquía","2018","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00191","0.01319"
"TUR","Turquía","2018","Otros","Ingreso no percibido (Revenue Forgone)","0.00023","0.00157"
"TUR","Turquía","2019","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00173","0.01260"
"TUR","Turquía","2019","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00223","0.01624"
"TUR","Turquía","2019","Otros","Ingreso no percibido (Revenue Forgone)","0.00018","0.00130"
"TUR","Turquía","2020","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00142","0.00979"
"TUR","Turquía","2020","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00232","0.01596"
"TUR","Turquía","2020","Otros","Ingreso no percibido (Revenue Forgone)","0.00013","0.00091"
"TUR","Turquía","2021","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00113","0.00801"
"TUR","Turquía","2021","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00183","0.01299"
"TUR","Turquía","2021","Otros","Ingreso no percibido (Revenue Forgone)","0.00010","0.00074"
"TUR","Turquía","2022","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00065","0.00469"
"TUR","Turquía","2022","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00143","0.01034"
"TUR","Turquía","2022","Otros","Ingreso no percibido (Revenue Forgone)","0.00017","0.00120"
"TUR","Turquía","2023","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00078","0.00523"
"TUR","Turquía","2023","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00273","0.01822"
"TUR","Turquía","2023","Otros","Ingreso no percibido (Revenue Forgone)","0.00023","0.00157"
"TUR","Turquía","2024","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00093","0.00000"
"TUR","Turquía","2024","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00383","0.00000"
"TUR","Turquía","2024","Otros","Ingreso no percibido (Revenue Forgone)","0.00033","0.00000"
"TUR","Turquía","2025","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.08690","0.00000"
"TUR","Turquía","2025","Al ingreso","Ingreso no percibido (Revenue Forgone)","3.52726","0.00000"
"TUR","Turquía","2025","Otros","Ingreso no percibido (Revenue Forgone)","0.38832","0.00000"
"TUR","Turquía","2026","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2026","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2026","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2027","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2027","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUR","Turquía","2027","Otros","Ingreso no percibido (Revenue Forgone)","0.00000","0.00000"
"TUN","Túnez","2019","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","4.83242","21.01404"
"TUN","Túnez","2019","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.50235","2.18449"
"TUN","Túnez","2020","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","3.56303","15.86015"
"TUN","Túnez","2020","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.44974","2.00192"
"TUN","Túnez","2021","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","4.15250","18.19751"
"TUN","Túnez","2021","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.33727","1.47801"
"TUN","Túnez","2022","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","4.28680","17.01931"
"TUN","Túnez","2022","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.30899","1.22673"
"UKR","Ucrania","2004","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.57401","11.19719"
"UKR","Ucrania","2004","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.10886","0.77442"
"UKR","Ucrania","2004","Otros","Ingreso no percibido (Revenue Forgone)","0.30123","2.14291"
"UKR","Ucrania","2005","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.50447","8.36618"
"UKR","Ucrania","2005","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.08624","0.47959"
"UKR","Ucrania","2005","Otros","Ingreso no percibido (Revenue Forgone)","0.31075","1.72805"
"UKR","Ucrania","2006","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.37056","7.35334"
"UKR","Ucrania","2006","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.11355","0.60924"
"UKR","Ucrania","2006","Otros","Ingreso no percibido (Revenue Forgone)","0.25727","1.38031"
"UKR","Ucrania","2007","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.50422","8.71103"
"UKR","Ucrania","2007","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.13019","0.75395"
"UKR","Ucrania","2007","Otros","Ingreso no percibido (Revenue Forgone)","0.23696","1.37222"
"UKR","Ucrania","2008","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","0.80413","4.53163"
"UKR","Ucrania","2008","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.14311","0.80652"
"UKR","Ucrania","2008","Otros","Ingreso no percibido (Revenue Forgone)","0.29872","1.68345"
"UKR","Ucrania","2009","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","1.91777","11.69906"
"UKR","Ucrania","2009","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.20995","1.28075"
"UKR","Ucrania","2009","Otros","Ingreso no percibido (Revenue Forgone)","0.35286","2.15258"
"UKR","Ucrania","2010","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.09487","13.45413"
"UKR","Ucrania","2010","Al ingreso","Ingreso no percibido (Revenue Forgone)","0.30965","1.98873"
"UKR","Ucrania","2010","Otros","Ingreso no percibido (Revenue Forgone)","0.33093","2.12540"
"UKR","Ucrania","2012","A los bienes y servicios","Ingreso no percibido (Revenue Forgone)","2.25869","12.33140"
"UKR","Ucrania","2012","Al ingreso","Ingreso no percibido (Revenue Forgone)","1.07560","5.87226"
"UKR","Ucrania","2012","Otros","Ingreso no percibido (Revenue Forgone)","0.02550","0.13921"
