"geocodigoFundar","geonombreFundar","anio","sector_institucional","indicador","valor"
"DOM","Rep. Dominicana","2011","Gobierno nacional","Porcentaje del total","99.51130"
"DOM","Rep. Dominicana","2012","Fondos de seguridad social","Porcentaje del total","0.40206"
"DOM","Rep. Dominicana","2012","Gobierno nacional","Porcentaje del total","99.59794"
"DOM","Rep. Dominicana","2013","Fondos de seguridad social","Porcentaje del total","0.43812"
"DOM","Rep. Dominicana","2013","Gobierno nacional","Porcentaje del total","99.56188"
"DOM","Rep. Dominicana","2014","Fondos de seguridad social","Porcentaje del total","0.38582"
"DOM","Rep. Dominicana","2014","Gobierno nacional","Porcentaje del total","99.61418"
"DOM","Rep. Dominicana","2015","Fondos de seguridad social","Porcentaje del total","0.35836"
"DOM","Rep. Dominicana","2015","Gobierno nacional","Porcentaje del total","99.64164"
"DOM","Rep. Dominicana","2016","Fondos de seguridad social","Porcentaje del total","0.34218"
"DOM","Rep. Dominicana","2016","Gobierno nacional","Porcentaje del total","99.65782"
"DOM","Rep. Dominicana","2017","Fondos de seguridad social","Porcentaje del total","0.52801"
"DOM","Rep. Dominicana","2017","Gobierno nacional","Porcentaje del total","99.47199"
"DOM","Rep. Dominicana","2018","Fondos de seguridad social","Porcentaje del total","0.45231"
"DOM","Rep. Dominicana","2018","Gobierno nacional","Porcentaje del total","99.54769"
"DOM","Rep. Dominicana","2019","Fondos de seguridad social","Porcentaje del total","0.41748"
"DOM","Rep. Dominicana","2019","Gobierno nacional","Porcentaje del total","99.58252"
"DOM","Rep. Dominicana","2020","Fondos de seguridad social","Porcentaje del total","0.47818"
"DOM","Rep. Dominicana","2020","Gobierno nacional","Porcentaje del total","99.52182"
"DOM","Rep. Dominicana","2021","Fondos de seguridad social","Porcentaje del total","0.43784"
"DOM","Rep. Dominicana","2021","Gobierno nacional","Porcentaje del total","99.56216"
"DOM","Rep. Dominicana","2022","Fondos de seguridad social","Porcentaje del total","0.56396"
"DOM","Rep. Dominicana","2022","Gobierno nacional","Porcentaje del total","99.43604"
"DOM","Rep. Dominicana","2023","Fondos de seguridad social","Porcentaje del total","0.43311"
"DOM","Rep. Dominicana","2023","Gobierno nacional","Porcentaje del total","99.56689"
"DOM","Rep. Dominicana","2024","Fondos de seguridad social","Porcentaje del total","0.67800"
"DOM","Rep. Dominicana","2024","Gobierno nacional","Porcentaje del total","99.32200"
"RWA","Ruanda","1996","Fondos de seguridad social","Porcentaje del total","3.02050"
"RWA","Ruanda","1996","Gobierno nacional","Porcentaje del total","96.97950"
"RWA","Ruanda","1997","Fondos de seguridad social","Porcentaje del total","3.40427"
"RWA","Ruanda","1997","Gobierno nacional","Porcentaje del total","96.59573"
"RWA","Ruanda","1998","Fondos de seguridad social","Porcentaje del total","3.78986"
"RWA","Ruanda","1998","Gobierno nacional","Porcentaje del total","96.21014"
"RWA","Ruanda","1999","Fondos de seguridad social","Porcentaje del total","4.47321"
"RWA","Ruanda","1999","Gobierno nacional","Porcentaje del total","95.52679"
"RWA","Ruanda","2000","Fondos de seguridad social","Porcentaje del total","4.96788"
"RWA","Ruanda","2000","Gobierno nacional","Porcentaje del total","95.03212"
"RWA","Ruanda","2001","Fondos de seguridad social","Porcentaje del total","4.55585"
"RWA","Ruanda","2001","Gobierno nacional","Porcentaje del total","95.44415"
"RWA","Ruanda","2002","Fondos de seguridad social","Porcentaje del total","4.33851"
"RWA","Ruanda","2002","Gobierno nacional","Porcentaje del total","95.66149"
"RWA","Ruanda","2003","Fondos de seguridad social","Porcentaje del total","4.83056"
"RWA","Ruanda","2003","Gobierno nacional","Porcentaje del total","95.16944"
"RWA","Ruanda","2004","Fondos de seguridad social","Porcentaje del total","7.42139"
"RWA","Ruanda","2004","Gobierno nacional","Porcentaje del total","92.57861"
"RWA","Ruanda","2005","Fondos de seguridad social","Porcentaje del total","6.86549"
"RWA","Ruanda","2005","Gobierno nacional","Porcentaje del total","93.13451"
"RWA","Ruanda","2006","Fondos de seguridad social","Porcentaje del total","5.52875"
"RWA","Ruanda","2006","Gobierno nacional","Porcentaje del total","94.47125"
"RWA","Ruanda","2007","Fondos de seguridad social","Porcentaje del total","6.49302"
"RWA","Ruanda","2007","Gobierno nacional","Porcentaje del total","93.50698"
"RWA","Ruanda","2008","Fondos de seguridad social","Porcentaje del total","6.58595"
"RWA","Ruanda","2008","Gobierno nacional","Porcentaje del total","93.41405"
"RWA","Ruanda","2009","Fondos de seguridad social","Porcentaje del total","6.60137"
"RWA","Ruanda","2009","Gobierno nacional","Porcentaje del total","93.39863"
"RWA","Ruanda","2010","Fondos de seguridad social","Porcentaje del total","6.40640"
"RWA","Ruanda","2010","Gobierno nacional","Porcentaje del total","93.59360"
"RWA","Ruanda","2011","Fondos de seguridad social","Porcentaje del total","6.63062"
"RWA","Ruanda","2011","Gobierno nacional","Porcentaje del total","93.36938"
"RWA","Ruanda","2012","Fondos de seguridad social","Porcentaje del total","6.64506"
"RWA","Ruanda","2012","Gobierno nacional","Porcentaje del total","93.35494"
"RWA","Ruanda","2013","Fondos de seguridad social","Porcentaje del total","6.98846"
"RWA","Ruanda","2013","Gobierno nacional","Porcentaje del total","93.01154"
"RWA","Ruanda","2014","Fondos de seguridad social","Porcentaje del total","6.41553"
"RWA","Ruanda","2014","Gobierno nacional","Porcentaje del total","93.58447"
"RWA","Ruanda","2015","Fondos de seguridad social","Porcentaje del total","5.98525"
"RWA","Ruanda","2015","Gobierno nacional","Porcentaje del total","94.01475"
"RWA","Ruanda","2016","Fondos de seguridad social","Porcentaje del total","6.69722"
"RWA","Ruanda","2016","Gobierno nacional","Porcentaje del total","93.30278"
"RWA","Ruanda","2017","Fondos de seguridad social","Porcentaje del total","6.00128"
"RWA","Ruanda","2017","Gobierno nacional","Porcentaje del total","93.99872"
"RWA","Ruanda","2018","Fondos de seguridad social","Porcentaje del total","5.94676"
"RWA","Ruanda","2018","Gobierno nacional","Porcentaje del total","94.05324"
"RWA","Ruanda","2019","Fondos de seguridad social","Porcentaje del total","5.85526"
"RWA","Ruanda","2019","Gobierno nacional","Porcentaje del total","94.14474"
"RWA","Ruanda","2020","Fondos de seguridad social","Porcentaje del total","6.21906"
"RWA","Ruanda","2020","Gobierno nacional","Porcentaje del total","93.78094"
"RWA","Ruanda","2021","Fondos de seguridad social","Porcentaje del total","5.74256"
"RWA","Ruanda","2021","Gobierno nacional","Porcentaje del total","94.25744"
"RWA","Ruanda","2022","Fondos de seguridad social","Porcentaje del total","5.54946"
"RWA","Ruanda","2022","Gobierno nacional","Porcentaje del total","94.45054"
"RWA","Ruanda","2023","Fondos de seguridad social","Porcentaje del total","5.87815"
"RWA","Ruanda","2023","Gobierno nacional","Porcentaje del total","94.12185"
"RWA","Ruanda","2024","Fondos de seguridad social","Porcentaje del total","6.04783"
"RWA","Ruanda","2024","Gobierno nacional","Porcentaje del total","93.95217"
"ROU","Rumania","1995","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","1995","Fondos de seguridad social","Porcentaje del total","27.64348"
"ROU","Rumania","1995","Gobierno municipal local","Porcentaje del total","9.22242"
"ROU","Rumania","1995","Gobierno nacional","Porcentaje del total","63.13410"
"ROU","Rumania","1996","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","1996","Fondos de seguridad social","Porcentaje del total","27.90303"
"ROU","Rumania","1996","Gobierno municipal local","Porcentaje del total","9.66997"
"ROU","Rumania","1996","Gobierno nacional","Porcentaje del total","62.42700"
"ROU","Rumania","1997","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","1997","Fondos de seguridad social","Porcentaje del total","26.39786"
"ROU","Rumania","1997","Gobierno municipal local","Porcentaje del total","9.10076"
"ROU","Rumania","1997","Gobierno nacional","Porcentaje del total","64.50137"
"ROU","Rumania","1998","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","1998","Fondos de seguridad social","Porcentaje del total","31.32911"
"ROU","Rumania","1998","Gobierno municipal local","Porcentaje del total","6.97443"
"ROU","Rumania","1998","Gobierno nacional","Porcentaje del total","61.69646"
"ROU","Rumania","1999","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","1999","Fondos de seguridad social","Porcentaje del total","35.56784"
"ROU","Rumania","1999","Gobierno municipal local","Porcentaje del total","9.48201"
"ROU","Rumania","1999","Gobierno nacional","Porcentaje del total","54.95014"
"ROU","Rumania","2000","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2000","Fondos de seguridad social","Porcentaje del total","36.82425"
"ROU","Rumania","2000","Gobierno municipal local","Porcentaje del total","3.89351"
"ROU","Rumania","2000","Gobierno nacional","Porcentaje del total","59.28224"
"ROU","Rumania","2001","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2001","Fondos de seguridad social","Porcentaje del total","36.67986"
"ROU","Rumania","2001","Gobierno municipal local","Porcentaje del total","3.77255"
"ROU","Rumania","2001","Gobierno nacional","Porcentaje del total","59.54759"
"ROU","Rumania","2002","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2002","Fondos de seguridad social","Porcentaje del total","37.00502"
"ROU","Rumania","2002","Gobierno municipal local","Porcentaje del total","3.03209"
"ROU","Rumania","2002","Gobierno nacional","Porcentaje del total","59.96289"
"ROU","Rumania","2003","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2003","Fondos de seguridad social","Porcentaje del total","34.03974"
"ROU","Rumania","2003","Gobierno municipal local","Porcentaje del total","2.82059"
"ROU","Rumania","2003","Gobierno nacional","Porcentaje del total","63.13967"
"ROU","Rumania","2004","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2004","Fondos de seguridad social","Porcentaje del total","33.55453"
"ROU","Rumania","2004","Gobierno municipal local","Porcentaje del total","2.67360"
"ROU","Rumania","2004","Gobierno nacional","Porcentaje del total","63.77187"
"ROU","Rumania","2005","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2005","Fondos de seguridad social","Porcentaje del total","34.28546"
"ROU","Rumania","2005","Gobierno municipal local","Porcentaje del total","2.61543"
"ROU","Rumania","2005","Gobierno nacional","Porcentaje del total","63.09911"
"ROU","Rumania","2006","European institutions and bodies (EU accounts)","Porcentaje del total","0.00000"
"ROU","Rumania","2006","Fondos de seguridad social","Porcentaje del total","33.88462"
"ROU","Rumania","2006","Gobierno municipal local","Porcentaje del total","2.86164"
"ROU","Rumania","2006","Gobierno nacional","Porcentaje del total","63.25374"
"ROU","Rumania","2007","European institutions and bodies (EU accounts)","Porcentaje del total","0.43759"
"ROU","Rumania","2007","Fondos de seguridad social","Porcentaje del total","33.40349"
"ROU","Rumania","2007","Gobierno municipal local","Porcentaje del total","3.75851"
"ROU","Rumania","2007","Gobierno nacional","Porcentaje del total","62.40042"
"ROU","Rumania","2008","European institutions and bodies (EU accounts)","Porcentaje del total","0.50805"
"ROU","Rumania","2008","Fondos de seguridad social","Porcentaje del total","33.30126"
"ROU","Rumania","2008","Gobierno municipal local","Porcentaje del total","3.11436"
"ROU","Rumania","2008","Gobierno nacional","Porcentaje del total","63.07633"
"ROU","Rumania","2009","European institutions and bodies (EU accounts)","Porcentaje del total","0.39184"
"ROU","Rumania","2009","Fondos de seguridad social","Porcentaje del total","35.25887"
"ROU","Rumania","2009","Gobierno municipal local","Porcentaje del total","3.39956"
"ROU","Rumania","2009","Gobierno nacional","Porcentaje del total","60.94973"
"ROU","Rumania","2010","European institutions and bodies (EU accounts)","Porcentaje del total","0.30573"
"ROU","Rumania","2010","Fondos de seguridad social","Porcentaje del total","32.56421"
"ROU","Rumania","2010","Gobierno municipal local","Porcentaje del total","3.79201"
"ROU","Rumania","2010","Gobierno nacional","Porcentaje del total","63.33805"
"ROU","Rumania","2011","European institutions and bodies (EU accounts)","Porcentaje del total","0.29426"
"ROU","Rumania","2011","Fondos de seguridad social","Porcentaje del total","32.01034"
"ROU","Rumania","2011","Gobierno municipal local","Porcentaje del total","3.58809"
"ROU","Rumania","2011","Gobierno nacional","Porcentaje del total","64.10731"
"ROU","Rumania","2012","European institutions and bodies (EU accounts)","Porcentaje del total","0.35291"
"ROU","Rumania","2012","Fondos de seguridad social","Porcentaje del total","32.54094"
"ROU","Rumania","2012","Gobierno municipal local","Porcentaje del total","3.42521"
"ROU","Rumania","2012","Gobierno nacional","Porcentaje del total","63.68094"
"ROU","Rumania","2013","European institutions and bodies (EU accounts)","Porcentaje del total","0.26762"
"ROU","Rumania","2013","Fondos de seguridad social","Porcentaje del total","32.11207"
"ROU","Rumania","2013","Gobierno municipal local","Porcentaje del total","3.48477"
"ROU","Rumania","2013","Gobierno nacional","Porcentaje del total","64.13554"
"ROU","Rumania","2014","European institutions and bodies (EU accounts)","Porcentaje del total","0.25532"
"ROU","Rumania","2014","Fondos de seguridad social","Porcentaje del total","31.74666"
"ROU","Rumania","2014","Gobierno municipal local","Porcentaje del total","3.47244"
"ROU","Rumania","2014","Gobierno nacional","Porcentaje del total","64.52559"
"ROU","Rumania","2015","European institutions and bodies (EU accounts)","Porcentaje del total","0.28334"
"ROU","Rumania","2015","Fondos de seguridad social","Porcentaje del total","29.59253"
"ROU","Rumania","2015","Gobierno municipal local","Porcentaje del total","3.32622"
"ROU","Rumania","2015","Gobierno nacional","Porcentaje del total","66.79791"
"ROU","Rumania","2016","European institutions and bodies (EU accounts)","Porcentaje del total","0.35275"
"ROU","Rumania","2016","Fondos de seguridad social","Porcentaje del total","31.15601"
