geocodigoFundar,geonombreFundar,location_name_short_en,partner_code,partner_name_short_en,import_value_pca,import_value_pcb
SEN,Senegal,Senegal,PRT,Portugal,0.0445815049310812,0.464337794182172
SEN,Senegal,Senegal,REU,Réunion,0.0,
SEN,Senegal,Senegal,RUS,Russian Federation,0.0585717822037904,5.1557972305834
SEN,Senegal,Senegal,SLE,Sierra Leone,0.0,0.0732250881073132
SEN,Senegal,Senegal,SWE,Sweden,0.216150336123192,0.273280512187491
SEN,Senegal,Senegal,TCD,Chad,0.0512670304019475,0.0003084034702214
SEN,Senegal,Senegal,TGO,Togo,0.0,0.284638504794433
SEN,Senegal,Senegal,THA,Thailand,1.59082721903922,1.42395233309223
SEN,Senegal,Senegal,TUN,Tunisia,0.148400925278218,0.466264981477174
SEN,Senegal,Senegal,TZA,Tanzania,0.0,0.0113227634320115
SEN,Senegal,Senegal,URY,Uruguay,0.0,0.110810178966475
SEN,Senegal,Senegal,USA,United States of America,11.8565661202678,2.46197708196795
SEN,Senegal,Senegal,VDR,Fmr Dem. Rep. of Vietnam,0.616466990832643,
SEN,Senegal,Senegal,VEN,Venezuela,1.46290954222564,0.0133934876701272
SEN,Senegal,Senegal,VNM,Vietnam,0.908549561879889,0.309541451638358
SEN,Senegal,Senegal,YMD,Fmr Dem. Yemen,0.0575098342620741,
SEN,Senegal,Senegal,ZAF,South Africa,0.200958753203418,1.11847262879547
SEN,Senegal,Senegal,ZMB,Zambia,0.0,0.0002505636120958
SEN,Senegal,Senegal,ZWE,Zimbabwe,0.0,0.0001360617342269
SEN,Senegal,Senegal,ANS,Undeclared Countries,1.14356540845704,0.10015581902441
SGP,Singapur,Singapore,AFG,Afghanistan,0.0069726226243225,0.0002858621963626
SGP,Singapur,Singapore,AGO,Angola,0.0,0.0974350749658977
SGP,Singapur,Singapore,ANT,Netherlands Antilles,0.639740142173899,
SGP,Singapur,Singapore,ARG,Argentina,0.0203181357863287,0.0185848105399131
SGP,Singapur,Singapore,AUS,Australia,3.98023097034385,1.79894770320615
SGP,Singapur,Singapore,AUT,Austria,0.138263851113308,0.144311779582659
SGP,Singapur,Singapore,BEL,Belgium,0.519543079050602,0.355379328261135
SGP,Singapur,Singapore,BGR,Bulgaria,0.0,0.0457828661684467
SGP,Singapur,Singapore,BHR,Bahrain,0.398587961858961,0.0485025871907821
SGP,Singapur,Singapore,BRA,Brazil,0.0261764278371042,0.855728176243752
SGP,Singapur,Singapore,BRN,Brunei Darussalam,0.0723181272772781,0.187216027518041
SGP,Singapur,Singapore,CAN,Canada,0.420272195968768,0.33507274414242
SGP,Singapur,Singapore,CHE,Switzerland,1.0946929005045,2.08788056149386
SGP,Singapur,Singapore,CHL,Chile,0.0,0.0185476363170436
SGP,Singapur,Singapore,CHN,China,5.53849350524388,15.0903807462895
SGP,Singapur,Singapore,COL,Colombia,0.0,0.0758507924519253
SGP,Singapur,Singapore,CSK,Czechoslovakia,0.16993462546985,
SGP,Singapur,Singapore,CUB,Cuba,0.0,0.0077912836873883
SGP,Singapur,Singapore,CYP,Cyprus,0.016739025912116,0.0124021747325829
SGP,Singapur,Singapore,DEU,Germany,2.38328248454007,2.50573992620889
SGP,Singapur,Singapore,DNK,Denmark,0.422754082803419,0.171095682171746
SGP,Singapur,Singapore,DOM,Dominican Republic,0.0,0.0100806942690534
SGP,Singapur,Singapore,EGY,Egypt,0.0779125513863253,0.0531458326680413
SGP,Singapur,Singapore,ESP,Spain,0.0423127088675002,0.273305273998697
SGP,Singapur,Singapore,FIN,Finland,0.0764585054883967,0.0716660893838927
SGP,Singapur,Singapore,FJI,Fiji,0.0,0.0013011193365196
SGP,Singapur,Singapore,FRA,France,0.838703293269107,2.68669438487639
SGP,Singapur,Singapore,GBR,United Kingdom,9.52292067967339,1.99590892325386
SGP,Singapur,Singapore,GRC,Greece,0.0,0.100372176041035
SGP,Singapur,Singapore,GTM,Guatemala,0.0238038151646763,0.005332938882209
SGP,Singapur,Singapore,HKG,Hong Kong,4.49471808596939,1.67043182446796
SGP,Singapur,Singapore,HUN,Hungary,0.0350352247679757,0.0689971962350345
SGP,Singapur,Singapore,IDN,Indonesia,18.469957044723,3.86029537464867
SGP,Singapur,Singapore,IND,India,1.60780786808017,2.88997907675054
SGP,Singapur,Singapore,IRL,Ireland,0.0149927366059412,0.250308728445159
SGP,Singapur,Singapore,IRN,Iran,1.82326975538631,0.0331341432855338
SGP,Singapur,Singapore,IRQ,Iraq,0.0983659019829551,0.667854272745914
SGP,Singapur,Singapore,ISR,Israel,0.300846117944564,0.163672843713046
SGP,Singapur,Singapore,ITA,Italy,0.711927119267766,0.774889802943642
SGP,Singapur,Singapore,JOR,Jordan,0.0,0.010203023038967
SGP,Singapur,Singapore,JPN,Japan,10.5108604219138,6.1934744999319
SGP,Singapur,Singapore,KEN,Kenya,0.117514654101566,0.002500088055892
SGP,Singapur,Singapore,KHM,Cambodia,1.02332667570061,0.270501983328264
SGP,Singapur,Singapore,KOR,South Korea,0.149628426867068,3.79592214813864
SGP,Singapur,Singapore,KWT,Kuwait,3.58180065461369,0.494463377061762
SGP,Singapur,Singapore,LAO,Laos,0.0424656195983141,0.0086946784043305
SGP,Singapur,Singapore,LBN,Lebanon,0.0181639727367586,0.0004675724944751
SGP,Singapur,Singapore,LBR,Liberia,0.0,0.0001410367370387
SGP,Singapur,Singapore,LBY,Libya,0.0,0.0903856088544573
SGP,Singapur,Singapore,LKA,Sri Lanka,0.06785414176604,0.0381280953367515
SGP,Singapur,Singapore,MAR,Morocco,0.0055082642513293,0.0566630814800683
SGP,Singapur,Singapore,MDG,Madagascar,0.0241661799284767,0.0122325826679193
SGP,Singapur,Singapore,MEX,Mexico,0.0583030922417345,0.472333708131991
SGP,Singapur,Singapore,MMR,Myanmar,0.693749197103112,0.077607802322447
SGP,Singapur,Singapore,MOZ,Mozambique,0.0310891545238768,0.0144697183553168
SGP,Singapur,Singapore,MUS,Mauritius,0.0,0.0047153486399856
SGP,Singapur,Singapore,MWI,Malawi,0.0138720239455675,0.0010473973318565
SGP,Singapur,Singapore,MYS,Malaysia,27.0657279494163,11.021988736122
SGP,Singapur,Singapore,NCL,New Caledonia,0.0,0.0003212638283035
SGP,Singapur,Singapore,NGA,Nigeria,0.0,0.110522920601383
SGP,Singapur,Singapore,NLD,Netherlands,1.72032709538888,1.32709258319108
SGP,Singapur,Singapore,NOR,Norway,0.172669096878504,0.215130404499615
SGP,Singapur,Singapore,NZL,New Zealand,0.37215996280775,0.231401032632449
SGP,Singapur,Singapore,OMN,Oman,0.0,0.081158689665164
SGP,Singapur,Singapore,PAK,Pakistan,0.349576066237202,0.0243993285757362
SGP,Singapur,Singapore,PAN,Panama,0.0023129221585464,0.0082219109920626
SGP,Singapur,Singapore,PER,Peru,0.0,0.007774366025933
SGP,Singapur,Singapore,PHL,Philippines,0.142252913093023,1.60036086858591
SGP,Singapur,Singapore,PNG,Papua New Guinea,0.0541934072406052,0.0736585999563448
SGP,Singapur,Singapore,POL,Poland,0.0432314751724361,0.0925950580365826
SGP,Singapur,Singapore,PRT,Portugal,0.0156048858933198,0.0427444549842018
SGP,Singapur,Singapore,ROU,Romania,0.0056910216309189,0.0211848890349411
SGP,Singapur,Singapore,RUS,Russian Federation,0.2759604657338,0.885445457685789
SGP,Singapur,Singapore,SAU,Saudi Arabia,0.738051205209179,1.8664695773459
SGP,Singapur,Singapore,SDN,Sudan,0.0040438023583752,0.0017649016947602
SGP,Singapur,Singapore,SOM,Somalia,0.0,9.86381336122892e-05
SGP,Singapur,Singapore,SWE,Sweden,0.244683054394367,0.286782827983206
SGP,Singapur,Singapore,SYR,Syrian Arab Republic,0.009795509163592,2.92407269885667e-05
SGP,Singapur,Singapore,THA,Thailand,3.65941242746512,2.63225095302772
SGP,Singapur,Singapore,TLS,Timor-Leste,0.0274285801365329,0.0173448249927307
SGP,Singapur,Singapore,TTO,Trinidad and Tobago,0.055926138095538,0.0066244335469372
SGP,Singapur,Singapore,TUR,Turkey,0.0030329739242285,0.191116739840214
SGP,Singapur,Singapore,TZA,Tanzania,0.0331145099352626,0.0070876338788788
SGP,Singapur,Singapore,UGA,Uganda,0.0,0.0033905083874728
SGP,Singapur,Singapore,URY,Uruguay,0.0,0.0043388642399974
SGP,Singapur,Singapore,USA,United States of America,4.67967923032792,9.64476221750454
SGP,Singapur,Singapore,VDR,Fmr Dem. Rep. of Vietnam,0.110958097305055,
SGP,Singapur,Singapore,VEN,Venezuela,0.214895227552525,0.133083261276462
SGP,Singapur,Singapore,VNM,Vietnam,0.270792998317886,1.02256597465779
SGP,Singapur,Singapore,VUT,Vanuatu,0.0416970949292058,0.0003043053395326
SGP,Singapur,Singapore,WSM,Samoa,0.0,0.0
SGP,Singapur,Singapore,YMD,Fmr Dem. Yemen,0.323386592219531,
SGP,Singapur,Singapore,YUG,Yugoslavia,0.0113295739363099,
SGP,Singapur,Singapore,ZAF,South Africa,0.484534673703314,0.151954648609389
SGP,Singapur,Singapore,ZMB,Zambia,0.0959343050417937,0.0717929454068427
SGP,Singapur,Singapore,TWN,Taiwan,0.902041117748095,7.01849738351839
SGP,Singapur,Singapore,ANS,Undeclared Countries,9.79133484528152,5.59713804914971
SLE,Sierra Leona,Sierra Leone,ANT,Netherlands Antilles,1.44666130035281,
SLE,Sierra Leona,Sierra Leone,AUS,Australia,0.162518575950321,0.17194431168283
SLE,Sierra Leona,Sierra Leone,AUT,Austria,0.144276685439629,0.0672552233042031
SLE,Sierra Leona,Sierra Leone,BEL,Belgium,1.05759327584007,3.02982425045662
SLE,Sierra Leona,Sierra Leone,BRA,Brazil,0.489671002424737,3.57793144613007
SLE,Sierra Leona,Sierra Leone,CAN,Canada,1.67300353782602,0.574743598283195
SLE,Sierra Leona,Sierra Leone,CHE,Switzerland,0.409742275899314,0.245947596852907
SLE,Sierra Leona,Sierra Leone,CHN,China,0.493776722715096,26.4419830280684
SLE,Sierra Leona,Sierra Leone,CSK,Czechoslovakia,0.677152077033041,
SLE,Sierra Leona,Sierra Leone,CYP,Cyprus,0.192333422760551,0.0299041199959273
SLE,Sierra Leona,Sierra Leone,DEU,Germany,5.08967160555957,1.71520270260992
SLE,Sierra Leona,Sierra Leone,DNK,Denmark,0.742255561717561,0.216160197054128
SLE,Sierra Leona,Sierra Leone,EGY,Egypt,0.142308352094185,0.383094444966796
SLE,Sierra Leona,Sierra Leone,ESP,Spain,0.539592530952375,1.55672389225057
SLE,Sierra Leona,Sierra Leone,FRA,France,5.73209719375614,1.54156940686227
SLE,Sierra Leona,Sierra Leone,GAB,Gabon,0.161253158013299,0.030597309136477
SLE,Sierra Leona,Sierra Leone,GBR,United Kingdom,42.6289199426435,3.34432563664994
SLE,Sierra Leona,Sierra Leone,GHA,Ghana,0.352614278676874,1.94460712162012
SLE,Sierra Leona,Sierra Leone,GMB,Gambia,0.0,0.0043739167638923
SLE,Sierra Leona,Sierra Leone,HKG,Hong Kong,2.25003368869942,0.702847419032757
SLE,Sierra Leona,Sierra Leone,HUN,Hungary,0.456451885785829,0.0447633584243765
SLE,Sierra Leona,Sierra Leone,IND,India,1.47766655611779,10.271838999912
SLE,Sierra Leona,Sierra Leone,IRL,Ireland,0.168639263934204,0.132942524214043
SLE,Sierra Leona,Sierra Leone,IRN,Iran,0.130029770595804,0.0990749798547802
SLE,Sierra Leona,Sierra Leone,ISR,Israel,0.250087106778504,0.0778824138061651
SLE,Sierra Leona,Sierra Leone,ITA,Italy,2.69518939491564,0.566517350658214
SLE,Sierra Leona,Sierra Leone,JPN,Japan,10.9689559267872,0.826763797087243
SLE,Sierra Leona,Sierra Leone,LBR,Liberia,0.0,0.164412207082118
SLE,Sierra Leona,Sierra Leone,MAR,Morocco,0.202556843323029,0.949662680089597
SLE,Sierra Leona,Sierra Leone,MLI,Mali,0.058835553630584,0.004583430384879
SLE,Sierra Leona,Sierra Leone,MMR,Myanmar,2.50895507848875,0.0852855636196346
SLE,Sierra Leona,Sierra Leone,MWI,Malawi,1.23783309513335,0.0323183226886484
SLE,Sierra Leona,Sierra Leone,NGA,Nigeria,1.0525830302079,0.225557757805051
SLE,Sierra Leona,Sierra Leone,NLD,Netherlands,5.20986313706365,4.49245520895284
SLE,Sierra Leona,Sierra Leone,NOR,Norway,0.145101575356954,0.0266295022864153
SLE,Sierra Leona,Sierra Leone,OMN,Oman,0.0,0.0317967041843998
SLE,Sierra Leona,Sierra Leone,POL,Poland,0.378359235403437,0.791809115599483
SLE,Sierra Leona,Sierra Leone,PRT,Portugal,0.565638298030645,0.0993024196405537
SLE,Sierra Leona,Sierra Leone,SEN,Senegal,0.280287521523868,0.917451893625115
SLE,Sierra Leona,Sierra Leone,SWE,Sweden,0.678142833224398,0.506570402363055
SLE,Sierra Leona,Sierra Leone,USA,United States of America,8.00764780526879,6.68035450113751
SLE,Sierra Leona,Sierra Leone,VEN,Venezuela,1.37716993125205,
SLE,Sierra Leona,Sierra Leone,YMD,Fmr Dem. Yemen,0.150389359231428,
SLE,Sierra Leona,Sierra Leone,YUG,Yugoslavia,0.185665866914413,
SLE,Sierra Leona,Sierra Leone,TWN,Taiwan,1.69111713641969,0.267058297724231
SLE,Sierra Leona,Sierra Leone,ANS,Undeclared Countries,5.05072857573864,
SLV,El Salvador,El Salvador,ANT,Netherlands Antilles,1.18866204875507,
SLV,El Salvador,El Salvador,ARG,Argentina,0.0620912327156987,0.405101828222377
SLV,El Salvador,El Salvador,AUT,Austria,0.187724201278827,0.0900590024267992
SLV,El Salvador,El Salvador,BEL,Belgium,1.94023430716276,0.177640351551229
SLV,El Salvador,El Salvador,BRA,Brazil,0.0674470668787422,1.0510087295691
SLV,El Salvador,El Salvador,CAN,Canada,2.27494791527328,0.486799061330332
SLV,El Salvador,El Salvador,CHE,Switzerland,1.1677946388791,0.161957660348021
SLV,El Salvador,El Salvador,CHL,Chile,0.121665253612235,0.747568625473078
SLV,El Salvador,El Salvador,CHN,China,0.0,10.2872761352335
SLV,El Salvador,El Salvador,COL,Colombia,0.275102516364116,1.1346054211344
SLV,El Salvador,El Salvador,CRI,Costa Rica,2.5926955475732,2.79971493565252
SLV,El Salvador,El Salvador,CSK,Czechoslovakia,0.160830321927184,
SLV,El Salvador,El Salvador,DEU,Germany,10.8441584804818,2.13039727497962
SLV,El Salvador,El Salvador,DNK,Denmark,1.02476963093257,0.115122362786964
SLV,El Salvador,El Salvador,DOM,Dominican Republic,0.0,0.134547239215165
SLV,El Salvador,El Salvador,ECU,Ecuador,0.0611748523727136,0.529695321643382
SLV,El Salvador,El Salvador,ESP,Spain,0.378063173999528,1.18309531039629
SLV,El Salvador,El Salvador,FIN,Finland,0.153105321553677,0.274997184679826
SLV,El Salvador,El Salvador,FRA,France,1.76751042802016,0.787187800902269
SLV,El Salvador,El Salvador,GBR,United Kingdom,3.91656709635707,0.330550912887765
SLV,El Salvador,El Salvador,GTM,Guatemala,10.1709772673951,12.1802628561255
SLV,El Salvador,El Salvador,HKG,Hong Kong,0.271744928323709,0.352119209017184
SLV,El Salvador,El Salvador,HND,Honduras,7.06521064604327,4.85329501619501
SLV,El Salvador,El Salvador,ITA,Italy,1.78712061409941,0.829477571789457
SLV,El Salvador,El Salvador,JAM,Jamaica,0.128755802309167,0.000193700878371
SLV,El Salvador,El Salvador,JPN,Japan,7.60306822330628,1.35404913036955
SLV,El Salvador,El Salvador,KOR,South Korea,0.0,1.6383992019935
SLV,El Salvador,El Salvador,MAR,Morocco,0.0538462238427192,0.0140314959537734
SLV,El Salvador,El Salvador,MEX,Mexico,1.76803245155781,8.56626876671167
SLV,El Salvador,El Salvador,NIC,Nicaragua,1.82285896591278,2.96195851414944
SLV,El Salvador,El Salvador,NLD,Netherlands,3.51534118905841,0.370851643586638
SLV,El Salvador,El Salvador,NOR,Norway,0.12553464918086,0.0087466513073979
SLV,El Salvador,El Salvador,PAN,Panama,0.995718364588873,1.19343318382031
SLV,El Salvador,El Salvador,PCZ,Panama Canal Zone,0.33978373812785,
SLV,El Salvador,El Salvador,PHL,Philippines,0.0,0.0232811935235743
SLV,El Salvador,El Salvador,POL,Poland,0.0,0.0544957812611124
SLV,El Salvador,El Salvador,PRT,Portugal,0.0,0.114760441234095
SLV,El Salvador,El Salvador,SWE,Sweden,0.878118076738558,0.160007073089407
SLV,El Salvador,El Salvador,USA,United States of America,36.3650762494512,30.6841961768149
SLV,El Salvador,El Salvador,VEN,Venezuela,3.82688087701876,0.100500133438109
SLV,El Salvador,El Salvador,TWN,Taiwan,0.0,0.874820332811265
SLV,El Salvador,El Salvador,ANS,Undeclared Countries,0.356600196360514,6.88191820008468
SOM,Somalia,Somalia,AUS,Australia,1.22184834211505,0.0316411604248453
SOM,Somalia,Somalia,BEL,Belgium,0.511788672125627,0.0806210928417322
SOM,Somalia,Somalia,CHE,Switzerland,0.445934253526726,0.0119264599074736
SOM,Somalia,Somalia,CHN,China,1.85145242508364,18.2239116170926
SOM,Somalia,Somalia,CSK,Czechoslovakia,0.40402251268009,
SOM,Somalia,Somalia,DEU,Germany,6.17920244763051,0.661940318592689
SOM,Somalia,Somalia,DJI,Djibouti,0.0,
SOM,Somalia,Somalia,DNK,Denmark,0.603877807523337,0.108961326492887
SOM,Somalia,Somalia,EGY,Egypt,0.937673630714538,2.24577115662646
SOM,Somalia,Somalia,ESP,Spain,0.464135813763885,0.33188233133679
SOM,Somalia,Somalia,ETH,Ethiopia,4.65459038323548,4.47753002911084
SOM,Somalia,Somalia,FRA,France,3.81851741344509,0.556789065903401
SOM,Somalia,Somalia,GBR,United Kingdom,9.10241455830702,0.439901098907346
SOM,Somalia,Somalia,GRC,Greece,0.0,0.0057425595416597
SOM,Somalia,Somalia,HKG,Hong Kong,0.56220262088187,0.106801518465778
SOM,Somalia,Somalia,IND,India,2.9560487067959,13.7493325167598
SOM,Somalia,Somalia,IRN,Iran,1.26513011863724,0.654978964442962
SOM,Somalia,Somalia,IRQ,Iraq,0.83900026334788,
SOM,Somalia,Somalia,ITA,Italy,46.7065978337086,0.945476190378547
SOM,Somalia,Somalia,JOR,Jordan,0.0,0.058034838169263
SOM,Somalia,Somalia,JPN,Japan,3.77694319216722,0.116857768039276
SOM,Somalia,Somalia,KEN,Kenya,3.11924321359599,3.62328491066204
SOM,Somalia,Somalia,MLT,Malta,0.958138613580582,0.0742447800029877
SOM,Somalia,Somalia,MYS,Malaysia,0.427319456920827,2.23715473191431
SOM,Somalia,Somalia,NLD,Netherlands,0.745408455085371,0.459033022449283
SOM,Somalia,Somalia,PAK,Pakistan,0.637276348556908,1.42245939309938
SOM,Somalia,Somalia,RUS,Russian Federation,3.86695725846477,0.132776305447636
SOM,Somalia,Somalia,SAU,Saudi Arabia,0.508180368522803,1.35978364682951
SOM,Somalia,Somalia,SDN,Sudan,1.06594063269356,0.139050700347406
SOM,Somalia,Somalia,SGP,Singapore,2.0042259890877,0.0469720626246126
SOM,Somalia,Somalia,SWE,Sweden,0.865542475075865,0.0171452883460693
SOM,Somalia,Somalia,THA,Thailand,4.58610101458389,0.463930069696089
SOM,Somalia,Somalia,TZA,Tanzania,0.63893955231212,0.0328180768557915
SOM,Somalia,Somalia,UGA,Uganda,0.546309928212338,0.0282164074025502
SOM,Somalia,Somalia,USA,United States of America,10.6523730726206,1.72811636460957
SOM,Somalia,Somalia,YMD,Fmr Dem. Yemen,2.13223300423789,
SOM,Somalia,Somalia,TWN,Taiwan,7.98896959310864,0.0252927737070375
SOM,Somalia,Somalia,ANS,Undeclared Countries,1.10943670463083,
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,BRA,Brazil,100.0,0.349882608374246
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,CAN,Canada,62.0404480113213,26.9791078709153
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,FRA,France,29.3244626824155,66.5632276023789
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,GBR,United Kingdom,3.84450307697921,0.0
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,ITA,Italy,0.0,0.726657819702829
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,NLD,Netherlands,3.55830633480231,2.69934875068165
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,USA,United States of America,3.69988303174221,0.441655269806866
SPM,San Pedro y Miquelón,Saint Pierre and Miquelon,VEN,Venezuela,0.0,
STP,Santo Tomé y Príncipe,Sao Tome and Principe,AGO,Angola,100.0,15.6651224341898
SUR,Suriname,Suriname,ANT,Netherlands Antilles,0.674804662368132,
SUR,Suriname,Suriname,ARG,Argentina,0.0,0.2946157120918
SUR,Suriname,Suriname,AUS,Australia,0.345949274560802,0.465156989501772
SUR,Suriname,Suriname,AUT,Austria,0.256910818486673,0.0873042622887134
SUR,Suriname,Suriname,BEL,Belgium,2.11290242539957,1.15548184966187
SUR,Suriname,Suriname,CAF,Central African Republic,0.0,
SUR,Suriname,Suriname,CAN,Canada,2.0674037934711,1.43964635114504
SUR,Suriname,Suriname,CHE,Switzerland,1.20838513224011,0.173042196162132
SUR,Suriname,Suriname,CHL,Chile,0.0,0.146937008401187
SUR,Suriname,Suriname,CHN,China,1.55697545434047,14.7028119902491
SUR,Suriname,Suriname,COG,Congo,0.0,
SUR,Suriname,Suriname,CRI,Costa Rica,0.215452580840394,0.477938150982117
SUR,Suriname,Suriname,CSK,Czechoslovakia,0.194020203438657,
SUR,Suriname,Suriname,DEU,Germany,8.67600074207679,1.91775938931213
SUR,Suriname,Suriname,DNK,Denmark,0.45956837329569,0.34161391443545
SUR,Suriname,Suriname,DOM,Dominican Republic,0.453366832102056,0.580583210742253
SUR,Suriname,Suriname,FRA,France,1.15327279719494,1.09187832542656
SUR,Suriname,Suriname,GAB,Gabon,0.0,
SUR,Suriname,Suriname,GBR,United Kingdom,7.62090120066624,0.89269934023353
SUR,Suriname,Suriname,GLP,Guadeloupe,0.880694277311483,
SUR,Suriname,Suriname,GRC,Greece,0.0,0.016926697317229
SUR,Suriname,Suriname,GUF,French Guiana,0.0518137545016476,
SUR,Suriname,Suriname,GUY,Guyana,0.266415189868449,0.563285761473008
SUR,Suriname,Suriname,IND,India,0.252137212493361,1.38432079801755
SUR,Suriname,Suriname,ITA,Italy,0.6492715394273,0.796198302224219
SUR,Suriname,Suriname,JAM,Jamaica,0.400757818537388,0.449305914327388
SUR,Suriname,Suriname,JPN,Japan,5.11454153545232,4.05944167277269
SUR,Suriname,Suriname,MAR,Morocco,0.0,0.0297217404813575
SUR,Suriname,Suriname,MTQ,Martinique,0.0,
SUR,Suriname,Suriname,NLD,Netherlands,21.0754617720637,15.4470156185103
SUR,Suriname,Suriname,NOR,Norway,0.322390753544579,0.0316141083066402
SUR,Suriname,Suriname,PHL,Philippines,0.0,0.019894566052462
SUR,Suriname,Suriname,PRT,Portugal,0.261414506819336,0.054442726420873
SUR,Suriname,Suriname,RUS,Russian Federation,0.198395506174016,0.209392282379479
SUR,Suriname,Suriname,SWE,Sweden,0.548517930707244,0.130699022545734
SUR,Suriname,Suriname,TCD,Chad,0.0,
SUR,Suriname,Suriname,TTO,Trinidad and Tobago,3.13193163888865,7.09994474579931
SUR,Suriname,Suriname,USA,United States of America,43.9159445086815,24.1035677681445
SUR,Suriname,Suriname,VEN,Venezuela,1.52864283331111,0.131021687810314
SUR,Suriname,Suriname,ZAF,South Africa,0.18276392345993,0.62007741250446
SUR,Suriname,Suriname,ANS,Undeclared Countries,0.0662270766963861,2.62719186319953
SWE,Suecia,Sweden,AFG,Afghanistan,0.0136177438021465,0.0003444324903328
SWE,Suecia,Sweden,AGO,Angola,0.0149466307427145,0.0098818023512392
SWE,Suecia,Sweden,ANT,Netherlands Antilles,0.361707616713483,
SWE,Suecia,Sweden,ARG,Argentina,0.446579472702609,0.0266001630282636
SWE,Suecia,Sweden,AUS,Australia,0.243391190563178,0.176663532159015
SWE,Suecia,Sweden,AUT,Austria,1.19820066693226,1.20258097674968
SWE,Suecia,Sweden,BDI,Burundi,0.0,0.002344774871062
SWE,Suecia,Sweden,BEL,Belgium,3.03097041964031,3.78995440246313
SWE,Suecia,Sweden,BEN,Benin,0.0031396274898291,2.49115840122875e-05
SWE,Suecia,Sweden,BFA,Burkina Faso,0.0118284482925815,0.0001627054566295
SWE,Suecia,Sweden,BGR,Bulgaria,0.0517101040743224,0.171815003233413
SWE,Suecia,Sweden,BHR,Bahrain,0.679904962267839,0.0015223547376852
SWE,Suecia,Sweden,BHS,Bahamas,0.0,0.0005487994040318
