geocodigoFundar,geonombreFundar,anio,letra,es_agregacion,letra_desc_abrev,valor_relativo_arg
RUS,Rusia,2009,B,0,Petróleo y minería,40.8894438924792
SAU,Arabia Saudita,2009,B,0,Petróleo y minería,1636.88035317674
SGP,Singapur,2009,B,0,Petróleo y minería,0.0
SVK,Eslovaquia,2009,B,0,Petróleo y minería,40.5942994649482
SVN,Eslovenia,2009,B,0,Petróleo y minería,38.4475293731599
SWE,Suecia,2009,B,0,Petróleo y minería,117.230613106795
THA,Tailandia,2009,B,0,Petróleo y minería,86.0217484436099
TUR,Turquía,2009,B,0,Petróleo y minería,48.3314951371355
TWN,Taiwán,2009,B,0,Petróleo y minería,141.489516204991
UKR,Ucrania,2009,B,0,Petróleo y minería,6.84191816532828
USA,Estados Unidos,2009,B,0,Petróleo y minería,247.884555202095
VNM,Vietnam,2009,B,0,Petróleo y minería,19.3520434361204
ZAF,Sudáfrica,2009,B,0,Petróleo y minería,35.0820807773291
ZEUR,Europa,2009,B,1,Petróleo y minería,65.5918232171776
ZNAM,América del Norte,2009,B,1,Petróleo y minería,215.092228835677
ARG,Argentina,2009,C,0,Industria manufacturera,100.0
AUS,Australia,2009,C,0,Industria manufacturera,333.798692831119
AUT,Austria,2009,C,0,Industria manufacturera,440.07255024381
BEL,Bélgica,2009,C,0,Industria manufacturera,481.462543368133
BGR,Bulgaria,2009,C,0,Industria manufacturera,49.4444137102574
BRA,Brasil,2009,C,0,Industria manufacturera,72.9698971809726
CAN,Canadá,2009,C,0,Industria manufacturera,356.0940624185
CHE,Suiza,2009,C,0,Industria manufacturera,648.914907573518
CHL,Chile,2009,C,0,Industria manufacturera,97.2058672441181
CHN,China,2009,C,0,Industria manufacturera,46.5933788023678
COL,Colombia,2009,C,0,Industria manufacturera,62.2671556036765
CRI,Costa Rica,2009,C,0,Industria manufacturera,83.9812539021441
CYP,Chipre,2009,C,0,Industria manufacturera,161.61080508642
CZE,Chequia,2009,C,0,Industria manufacturera,138.103103538207
DEU,Alemania,2009,C,0,Industria manufacturera,346.251175582654
DNK,Dinamarca,2009,C,0,Industria manufacturera,460.937462954328
EA19,Eurozona,2009,C,1,Industria manufacturera,341.713228960034
EGY,Egipto,2009,C,0,Industria manufacturera,49.1559514118847
ESP,España,2009,C,0,Industria manufacturera,313.433254566003
EST,Estonia,2009,C,0,Industria manufacturera,88.2548426102282
EU13,Unión Europea (28 países excluyendo EU15),2009,C,1,Industria manufacturera,109.559166383473
EU15,Unión Europea (15 países),2009,C,1,Industria manufacturera,357.237242458489
EU27_2020,Unión Europea (27 países),2009,C,1,Industria manufacturera,284.800012644923
EU28,Unión Europea (28 países),2009,C,1,Industria manufacturera,290.198999470494
FIN,Finlandia,2009,C,0,Industria manufacturera,474.500723131515
FRA,Francia,2009,C,0,Industria manufacturera,420.476081338465
G20,G-20,2009,C,1,Industria manufacturera,110.500422814602
GBR,Reino Unido,2009,C,0,Industria manufacturera,355.077331605194
GRC,Grecia,2009,C,0,Industria manufacturera,248.208767673255
HRV,Croacia,2009,C,0,Industria manufacturera,124.856756735397
HUN,Hungría,2009,C,0,Industria manufacturera,124.029304608284
IDN,Indonesia,2009,C,0,Industria manufacturera,41.7096725755337
IND,India,2009,C,0,Industria manufacturera,17.4547351283855
IRL,Irlanda,2009,C,0,Industria manufacturera,867.277311057195
ISL,Islandia,2009,C,0,Industria manufacturera,307.557712217366
ISR,Israel,2009,C,0,Industria manufacturera,293.493001825611
ITA,Italia,2009,C,0,Industria manufacturera,296.597725494535
JPN,Japón,2009,C,0,Industria manufacturera,397.703761074186
KAZ,Kazajstán,2009,C,0,Industria manufacturera,98.1348739064118
KOR,Corea del Sur,2009,C,0,Industria manufacturera,257.796385132732
LTU,Lituania,2009,C,0,Industria manufacturera,139.381031035382
LUX,Luxemburgo,2009,C,0,Industria manufacturera,389.037247200335
LVA,Letonia,2009,C,0,Industria manufacturera,92.0052476429074
MEX,México,2009,C,0,Industria manufacturera,114.328277998625
MLT,Malta,2009,C,0,Industria manufacturera,194.229568571045
MYS,Malasia,2009,C,0,Industria manufacturera,94.7156077861111
NLD,Países Bajos,2009,C,0,Industria manufacturera,487.307658871599
NOR,Noruega,2009,C,0,Industria manufacturera,510.672314732125
NZL,Nueva Zelanda,2009,C,0,Industria manufacturera,220.578821335146
OECD,Países miembros de OCDE,2009,C,1,Industria manufacturera,330.728742699533
PER,Perú,2009,C,0,Industria manufacturera,47.6938822283515
PHL,Filipinas,2009,C,0,Industria manufacturera,49.8735507733161
POL,Polonia,2009,C,0,Industria manufacturera,104.345901859594
PRT,Portugal,2009,C,0,Industria manufacturera,154.688500233141
ROU,Rumania,2009,C,0,Industria manufacturera,93.1132589917255
RUS,Rusia,2009,C,0,Industria manufacturera,57.1206720776398
SAU,Arabia Saudita,2009,C,0,Industria manufacturera,398.180316597251
SGP,Singapur,2009,C,0,Industria manufacturera,322.948954027803
SVK,Eslovaquia,2009,C,0,Industria manufacturera,130.969391384066
SVN,Eslovenia,2009,C,0,Industria manufacturera,174.952383963077
SWE,Suecia,2009,C,0,Industria manufacturera,434.341634198193
THA,Tailandia,2009,C,0,Industria manufacturera,55.0540175290241
TUR,Turquía,2009,C,0,Industria manufacturera,106.300332719528
TWN,Taiwán,2009,C,0,Industria manufacturera,141.283301589309
UKR,Ucrania,2009,C,0,Industria manufacturera,39.9591410936277
USA,Estados Unidos,2009,C,0,Industria manufacturera,562.459200366703
VNM,Vietnam,2009,C,0,Industria manufacturera,16.9406399911486
ZAF,Sudáfrica,2009,C,0,Industria manufacturera,94.7709293227854
ZEUR,Europa,2009,C,1,Industria manufacturera,229.009428370465
ZNAM,América del Norte,2009,C,1,Industria manufacturera,426.378098993938
ARG,Argentina,2009,D,0,Electricidad y gas,100.0
AUS,Australia,2009,D,0,Electricidad y gas,327.335577429186
AUT,Austria,2009,D,0,Electricidad y gas,576.272468536957
BEL,Bélgica,2009,D,0,Electricidad y gas,776.134418820148
BGR,Bulgaria,2009,D,0,Electricidad y gas,87.644707936598
BRA,Brasil,2009,D,0,Electricidad y gas,282.831721177394
CAN,Canadá,2009,D,0,Electricidad y gas,412.833580751205
CHE,Suiza,2009,D,0,Electricidad y gas,573.469712585533
CHL,Chile,2009,D,0,Electricidad y gas,203.888557947787
CHN,China,2009,D,0,Electricidad y gas,41.0341751844603
COL,Colombia,2009,D,0,Electricidad y gas,106.279371022797
CRI,Costa Rica,2009,D,0,Electricidad y gas,48.5558360675372
CYP,Chipre,2009,D,0,Electricidad y gas,321.606986954617
CZE,Chequia,2009,D,0,Electricidad y gas,411.997560491306
DEU,Alemania,2009,D,0,Electricidad y gas,512.402254181677
DNK,Dinamarca,2009,D,0,Electricidad y gas,572.979131799658
EA19,Eurozona,2009,D,1,Electricidad y gas,582.14840659739
EGY,Egipto,2009,D,0,Electricidad y gas,17.5160821616442
ESP,España,2009,D,0,Electricidad y gas,1192.6283657498
EST,Estonia,2009,D,0,Electricidad y gas,132.239809377925
EU13,Unión Europea (28 países excluyendo EU15),2009,D,1,Electricidad y gas,142.37023169029
EU15,Unión Europea (15 países),2009,D,1,Electricidad y gas,626.831916590235
EU27_2020,Unión Europea (27 países),2009,D,1,Electricidad y gas,418.449966433117
EU28,Unión Europea (28 países),2009,D,1,Electricidad y gas,438.274283985287
FIN,Finlandia,2009,D,0,Electricidad y gas,661.520217349508
FRA,Francia,2009,D,0,Electricidad y gas,495.660101425568
G20,G-20,2009,D,1,Electricidad y gas,142.949063436682
GBR,Reino Unido,2009,D,0,Electricidad y gas,635.391471805394
GRC,Grecia,2009,D,0,Electricidad y gas,464.427298543544
HRV,Croacia,2009,D,0,Electricidad y gas,164.548801205256
HUN,Hungría,2009,D,0,Electricidad y gas,172.965263791576
IDN,Indonesia,2009,D,0,Electricidad y gas,65.1010000724919
IND,India,2009,D,0,Electricidad y gas,35.3804404353294
IRL,Irlanda,2009,D,0,Electricidad y gas,483.662225752261
ISL,Islandia,2009,D,0,Electricidad y gas,478.033705563278
ISR,Israel,2009,D,0,Electricidad y gas,303.252363077059
ITA,Italia,2009,D,0,Electricidad y gas,789.609394945111
JPN,Japón,2009,D,0,Electricidad y gas,476.291221866067
KAZ,Kazajstán,2009,D,0,Electricidad y gas,27.480718741037
KOR,Corea del Sur,2009,D,0,Electricidad y gas,250.590335889459
LTU,Lituania,2009,D,0,Electricidad y gas,138.959332066302
LUX,Luxemburgo,2009,D,0,Electricidad y gas,671.659779939926
LVA,Letonia,2009,D,0,Electricidad y gas,102.838371517633
MEX,México,2009,D,0,Electricidad y gas,211.190694566577
MLT,Malta,2009,D,0,Electricidad y gas,171.830293402926
MYS,Malasia,2009,D,0,Electricidad y gas,205.782801778887
NLD,Países Bajos,2009,D,0,Electricidad y gas,797.410937445828
NOR,Noruega,2009,D,0,Electricidad y gas,923.21677902905
NZL,Nueva Zelanda,2009,D,0,Electricidad y gas,595.349962335751
OECD,Países miembros de OCDE,2009,D,1,Electricidad y gas,482.113894168187
PER,Perú,2009,D,0,Electricidad y gas,128.850814903066
PHL,Filipinas,2009,D,0,Electricidad y gas,135.118524191795
POL,Polonia,2009,D,0,Electricidad y gas,111.70822341361
PRT,Portugal,2009,D,0,Electricidad y gas,900.060514944355
ROU,Rumania,2009,D,0,Electricidad y gas,71.4965156629696
RUS,Rusia,2009,D,0,Electricidad y gas,37.1248152245514
SAU,Arabia Saudita,2009,D,0,Electricidad y gas,118.579033462873
SGP,Singapur,2009,D,0,Electricidad y gas,934.538746899397
SVK,Eslovaquia,2009,D,0,Electricidad y gas,385.627070351775
SVN,Eslovenia,2009,D,0,Electricidad y gas,225.513037503506
SWE,Suecia,2009,D,0,Electricidad y gas,701.635479407584
THA,Tailandia,2009,D,0,Electricidad y gas,304.438235359008
TUR,Turquía,2009,D,0,Electricidad y gas,258.795626534542
TWN,Taiwán,2009,D,0,Electricidad y gas,300.110313700646
UKR,Ucrania,2009,D,0,Electricidad y gas,15.6327121096077
USA,Estados Unidos,2009,D,0,Electricidad y gas,699.37546686334
VNM,Vietnam,2009,D,0,Electricidad y gas,27.1396918150386
ZAF,Sudáfrica,2009,D,0,Electricidad y gas,111.364675031597
ZEUR,Europa,2009,D,1,Electricidad y gas,177.833092219102
ZNAM,América del Norte,2009,D,1,Electricidad y gas,578.492295375965
ARG,Argentina,2009,E,0,Agua y saneamiento,100.0
AUS,Australia,2009,E,0,Agua y saneamiento,428.25220974167
AUT,Austria,2009,E,0,Agua y saneamiento,607.57518250671
BEL,Bélgica,2009,E,0,Agua y saneamiento,455.061120514267
BGR,Bulgaria,2009,E,0,Agua y saneamiento,34.3738352908995
BRA,Brasil,2009,E,0,Agua y saneamiento,61.5814398796396
CAN,Canadá,2009,E,0,Agua y saneamiento,467.493118599443
CHE,Suiza,2009,E,0,Agua y saneamiento,480.308765451095
CHL,Chile,2009,E,0,Agua y saneamiento,146.858832982852
CHN,China,2009,E,0,Agua y saneamiento,33.3856490742165
COL,Colombia,2009,E,0,Agua y saneamiento,133.70809184319
CRI,Costa Rica,2009,E,0,Agua y saneamiento,107.269836385085
CYP,Chipre,2009,E,0,Agua y saneamiento,239.052845736951
CZE,Chequia,2009,E,0,Agua y saneamiento,127.399770904926
DEU,Alemania,2009,E,0,Agua y saneamiento,445.764989485562
DNK,Dinamarca,2009,E,0,Agua y saneamiento,615.615051888325
EA19,Eurozona,2009,E,1,Agua y saneamiento,374.95990836197
EGY,Egipto,2009,E,0,Agua y saneamiento,33.02661947992
ESP,España,2009,E,0,Agua y saneamiento,295.866714537279
EST,Estonia,2009,E,0,Agua y saneamiento,281.173513873929
EU13,Unión Europea (28 países excluyendo EU15),2009,E,1,Agua y saneamiento,95.8677403361201
EU15,Unión Europea (15 países),2009,E,1,Agua y saneamiento,440.696175479988
EU27_2020,Unión Europea (27 países),2009,E,1,Agua y saneamiento,297.064163717495
EU28,Unión Europea (28 países),2009,E,1,Agua y saneamiento,339.593783659024
FIN,Finlandia,2009,E,0,Agua y saneamiento,506.51724196885
FRA,Francia,2009,E,0,Agua y saneamiento,430.802687592963
G20,G-20,2009,E,1,Agua y saneamiento,173.116889777915
GBR,Reino Unido,2009,E,0,Agua y saneamiento,777.658443179293
GRC,Grecia,2009,E,0,Agua y saneamiento,606.337727171702
HRV,Croacia,2009,E,0,Agua y saneamiento,89.0639585577268
HUN,Hungría,2009,E,0,Agua y saneamiento,102.241028534304
IDN,Indonesia,2009,E,0,Agua y saneamiento,16.3799558906498
IND,India,2009,E,0,Agua y saneamiento,18.4643791352516
IRL,Irlanda,2009,E,0,Agua y saneamiento,497.91318322477
ISL,Islandia,2009,E,0,Agua y saneamiento,467.069121745226
ISR,Israel,2009,E,0,Agua y saneamiento,396.188815373305
ITA,Italia,2009,E,0,Agua y saneamiento,296.460993999077
JPN,Japón,2009,E,0,Agua y saneamiento,838.04653707408
KAZ,Kazajstán,2009,E,0,Agua y saneamiento,17.9668666974406
KOR,Corea del Sur,2009,E,0,Agua y saneamiento,183.604657126737
LTU,Lituania,2009,E,0,Agua y saneamiento,85.2192645022311
LUX,Luxemburgo,2009,E,0,Agua y saneamiento,309.444871860628
LVA,Letonia,2009,E,0,Agua y saneamiento,135.873211263271
MEX,México,2009,E,0,Agua y saneamiento,96.983809474962
MLT,Malta,2009,E,0,Agua y saneamiento,183.534560872613
MYS,Malasia,2009,E,0,Agua y saneamiento,142.208544904344
NLD,Países Bajos,2009,E,0,Agua y saneamiento,545.359798943427
NOR,Noruega,2009,E,0,Agua y saneamiento,528.84170214221
NZL,Nueva Zelanda,2009,E,0,Agua y saneamiento,476.761211126498
OECD,Países miembros de OCDE,2009,E,1,Agua y saneamiento,405.974936314989
PER,Perú,2009,E,0,Agua y saneamiento,36.3515754560531
PHL,Filipinas,2009,E,0,Agua y saneamiento,58.468482330615
POL,Polonia,2009,E,0,Agua y saneamiento,103.548580123438
PRT,Portugal,2009,E,0,Agua y saneamiento,186.102819237148
ROU,Rumania,2009,E,0,Agua y saneamiento,54.2380879109607
RUS,Rusia,2009,E,0,Agua y saneamiento,42.9392556119745
SAU,Arabia Saudita,2009,E,0,Agua y saneamiento,111.454411789848
SGP,Singapur,2009,E,0,Agua y saneamiento,393.680737207434
SVK,Eslovaquia,2009,E,0,Agua y saneamiento,122.760766613667
SVN,Eslovenia,2009,E,0,Agua y saneamiento,175.999726453642
SWE,Suecia,2009,E,0,Agua y saneamiento,384.683797507309
THA,Tailandia,2009,E,0,Agua y saneamiento,82.8424885879879
TUR,Turquía,2009,E,0,Agua y saneamiento,335.551110427245
TWN,Taiwán,2009,E,0,Agua y saneamiento,121.662477988067
UKR,Ucrania,2009,E,0,Agua y saneamiento,14.0647279068575
USA,Estados Unidos,2009,E,0,Agua y saneamiento,386.03751004428
VNM,Vietnam,2009,E,0,Agua y saneamiento,14.5068472072627
ZAF,Sudáfrica,2009,E,0,Agua y saneamiento,97.621514421022
ZEUR,Europa,2009,E,1,Agua y saneamiento,249.240054025406
ZNAM,América del Norte,2009,E,1,Agua y saneamiento,334.612846420817
ARG,Argentina,2009,F,0,Construcción,100.0
AUS,Australia,2009,F,0,Construcción,720.637326515705
AUT,Austria,2009,F,0,Construcción,844.759861212564
BEL,Bélgica,2009,F,0,Construcción,885.060262965668
BGR,Bulgaria,2009,F,0,Construcción,154.003834915997
BRA,Brasil,2009,F,0,Construcción,110.302227903579
CAN,Canadá,2009,F,0,Construcción,744.595507669832
CHE,Suiza,2009,F,0,Construcción,810.750547845142
CHL,Chile,2009,F,0,Construcción,212.694485025566
CHN,China,2009,F,0,Construcción,54.6265522279036
COL,Colombia,2009,F,0,Construcción,124.935171658145
CRI,Costa Rica,2009,F,0,Construcción,140.484842951059
CYP,Chipre,2009,F,0,Construcción,490.317750182615
CZE,Chequia,2009,F,0,Construcción,259.345325054784
DEU,Alemania,2009,F,0,Construcción,526.680058436815
DNK,Dinamarca,2009,F,0,Construcción,714.506939371804
EA19,Eurozona,2009,F,1,Construcción,632.670745069394
EGY,Egipto,2009,F,0,Construcción,34.9233016800584
ESP,España,2009,F,0,Construcción,742.781227173119
EST,Estonia,2009,F,0,Construcción,217.868882395909
EU13,Unión Europea (28 países excluyendo EU15),2009,F,1,Construcción,252.158509861213
EU15,Unión Europea (15 países),2009,F,1,Construcción,634.054967129291
EU27_2020,Unión Europea (27 países),2009,F,1,Construcción,550.197224251278
EU28,Unión Europea (28 países),2009,F,1,Construcción,548.655953250548
FIN,Finlandia,2009,F,0,Construcción,768.347333820307
FRA,Francia,2009,F,0,Construcción,777.961102994887
G20,G-20,2009,F,1,Construcción,186.690102264427
GBR,Reino Unido,2009,F,0,Construcción,538.376552227904
GRC,Grecia,2009,F,0,Construcción,406.616143170197
HRV,Croacia,2009,F,0,Construcción,278.489773557341
HUN,Hungría,2009,F,0,Construcción,183.025018261505
IDN,Indonesia,2009,F,0,Construcción,93.8632213294376
IND,India,2009,F,0,Construcción,39.931519357195
IRL,Irlanda,2009,F,0,Construcción,375.248356464573
ISL,Islandia,2009,F,0,Construcción,516.003469685902
ISR,Israel,2009,F,0,Construcción,479.013878743608
ITA,Italia,2009,F,0,Construcción,600.831811541271
JPN,Japón,2009,F,0,Construcción,452.528305332359
KAZ,Kazajstán,2009,F,0,Construcción,151.865412710007
KOR,Corea del Sur,2009,F,0,Construcción,274.089663988313
LTU,Lituania,2009,F,0,Construcción,187.288166544923
LUX,Luxemburgo,2009,F,0,Construcción,654.43480642805
LVA,Letonia,2009,F,0,Construcción,249.057706355004
MEX,México,2009,F,0,Construcción,151.380569758948
MLT,Malta,2009,F,0,Construcción,305.320489408327
MYS,Malasia,2009,F,0,Construcción,49.0832724616508
NLD,Países Bajos,2009,F,0,Construcción,878.656866325785
NOR,Noruega,2009,F,0,Construcción,1020.34879474069
NZL,Nueva Zelanda,2009,F,0,Construcción,361.963111760409
OECD,Países miembros de OCDE,2009,F,1,Construcción,500.658327246165
PER,Perú,2009,F,0,Construcción,89.4147187728269
PHL,Filipinas,2009,F,0,Construcción,35.740504017531
POL,Polonia,2009,F,0,Construcción,251.830715850986
PRT,Portugal,2009,F,0,Construcción,293.452337472608
ROU,Rumania,2009,F,0,Construcción,255.938641344047
RUS,Rusia,2009,F,0,Construcción,152.895361577794
SAU,Arabia Saudita,2009,F,0,Construcción,150.056610664719
SGP,Singapur,2009,F,0,Construcción,224.758035062089
SVK,Eslovaquia,2009,F,0,Construcción,385.618151935719
SVN,Eslovenia,2009,F,0,Construcción,368.962746530314
SWE,Suecia,2009,F,0,Construcción,725.09130752374
THA,Tailandia,2009,F,0,Construcción,23.6742147552958
TUR,Turquía,2009,F,0,Construcción,265.025566106647
TWN,Taiwán,2009,F,0,Construcción,125.008217677137
UKR,Ucrania,2009,F,0,Construcción,33.7874360847334
USA,Estados Unidos,2009,F,0,Construcción,671.937545653762
VNM,Vietnam,2009,F,0,Construcción,18.1948502556611
ZAF,Sudáfrica,2009,F,0,Construcción,75.927684441198
ZEUR,Europa,2009,F,1,Construcción,448.503469685902
ZNAM,América del Norte,2009,F,1,Construcción,505.536888239591
ARG,Argentina,2009,G,0,Comercio,100.0
AUS,Australia,2009,G,0,Comercio,343.226485652098
AUT,Austria,2009,G,0,Comercio,481.281526309331
BEL,Bélgica,2009,G,0,Comercio,619.710523086462
BGR,Bulgaria,2009,G,0,Comercio,62.2058890015565
BRA,Brasil,2009,G,0,Comercio,71.3784707196879
CAN,Canadá,2009,G,0,Comercio,330.643734135929
CHE,Suiza,2009,G,0,Comercio,894.425534938094
CHL,Chile,2009,G,0,Comercio,64.838436747163
CHN,China,2009,G,0,Comercio,31.2295341372206
COL,Colombia,2009,G,0,Comercio,41.9896532348173
CRI,Costa Rica,2009,G,0,Comercio,53.8748700195697
CYP,Chipre,2009,G,0,Comercio,249.99515600881
CZE,Chequia,2009,G,0,Comercio,177.870064780309
DEU,Alemania,2009,G,0,Comercio,368.289941936692
DNK,Dinamarca,2009,G,0,Comercio,487.345557414213
EA19,Eurozona,2009,G,1,Comercio,387.471501185163
EGY,Egipto,2009,G,0,Comercio,47.6448514832301
ESP,España,2009,G,0,Comercio,306.79644257287
EST,Estonia,2009,G,0,Comercio,155.279627464784
EU13,Unión Europea (28 países excluyendo EU15),2009,G,1,Comercio,163.595791540454
EU15,Unión Europea (15 países),2009,G,1,Comercio,392.885145739548
EU27_2020,Unión Europea (27 países),2009,G,1,Comercio,348.540666920707
EU28,Unión Europea (28 países),2009,G,1,Comercio,348.260361297156
FIN,Finlandia,2009,G,0,Comercio,470.336043815515
FRA,Francia,2009,G,0,Comercio,485.835523893794
G20,G-20,2009,G,1,Comercio,142.474698219349
GBR,Reino Unido,2009,G,0,Comercio,346.466792825726
GRC,Grecia,2009,G,0,Comercio,250.644896693815
HRV,Croacia,2009,G,0,Comercio,184.239590262932
HUN,Hungría,2009,G,0,Comercio,123.913815708741
IDN,Indonesia,2009,G,0,Comercio,26.5095491213
IND,India,2009,G,0,Comercio,22.1066840619773
IRL,Irlanda,2009,G,0,Comercio,479.000329391401
ISL,Islandia,2009,G,0,Comercio,313.988800692368
ISR,Israel,2009,G,0,Comercio,284.702675820734
ITA,Italia,2009,G,0,Comercio,404.355716878403
JPN,Japón,2009,G,0,Comercio,396.491012781678
KAZ,Kazajstán,2009,G,0,Comercio,84.2647790171219
KOR,Corea del Sur,2009,G,0,Comercio,122.879785055964
LTU,Lituania,2009,G,0,Comercio,167.43352429423
LUX,Luxemburgo,2009,G,0,Comercio,697.165296355381
LVA,Letonia,2009,G,0,Comercio,148.38436747163
MEX,México,2009,G,0,Comercio,198.58103351396
MLT,Malta,2009,G,0,Comercio,211.508677202886
MYS,Malasia,2009,G,0,Comercio,92.9988180661495
NLD,Países Bajos,2009,G,0,Comercio,484.871246714159
NOR,Noruega,2009,G,0,Comercio,507.41647344524
NZL,Nueva Zelanda,2009,G,0,Comercio,226.528925086062
OECD,Países miembros de OCDE,2009,G,1,Comercio,338.352784649069
PER,Perú,2009,G,0,Comercio,30.3337186997436
PHL,Filipinas,2009,G,0,Comercio,28.1752362253037
POL,Polonia,2009,G,0,Comercio,209.757089988439
PRT,Portugal,2009,G,0,Comercio,270.297937751484
ROU,Rumania,2009,G,0,Comercio,92.5305655844114
RUS,Rusia,2009,G,0,Comercio,111.338814578476
SAU,Arabia Saudita,2009,G,0,Comercio,124.764420561774
SGP,Singapur,2009,G,0,Comercio,540.699213981696
SVK,Eslovaquia,2009,G,0,Comercio,193.89269590715
SVN,Eslovenia,2009,G,0,Comercio,300.065232414697
SWE,Suecia,2009,G,0,Comercio,537.334900633594
THA,Tailandia,2009,G,0,Comercio,63.6442314523577
TUR,Turquía,2009,G,0,Comercio,141.968985539072
TWN,Taiwán,2009,G,0,Comercio,271.045204125789
UKR,Ucrania,2009,G,0,Comercio,27.8542410757536
USA,Estados Unidos,2009,G,0,Comercio,415.899916683352
VNM,Vietnam,2009,G,0,Comercio,11.5073854719016
ZAF,Sudáfrica,2009,G,0,Comercio,84.6878209144164
ZEUR,Europa,2009,G,1,Comercio,274.091105786309
ZNAM,América del Norte,2009,G,1,Comercio,374.89391659293
ARG,Argentina,2009,H,0,Transporte,100.0
AUS,Australia,2009,H,0,Transporte,533.570067555863
AUT,Austria,2009,H,0,Transporte,633.461804954097
