"anio","provincia_id","provincia","gran_region_id","gran_region_desc","letra","letra_desc_abrev","tipo_sector","share_vab_sectorial"
2020,6,"Buenos Aires",2,"Centro","P","Servicio doméstico","Servicios",0.0068331894827811
2021,6,"Buenos Aires",2,"Centro","P","Servicio doméstico","Servicios",0.00642755672520847
2022,6,"Buenos Aires",2,"Centro","P","Servicio doméstico","Servicios",0.00677891003818982
2004,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0561806701482556
2005,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0523226323696625
2006,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0572038935482966
2007,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0644843092221025
2008,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0708709750510553
2009,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0750526490867388
2010,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0750644026746102
2011,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0875765112178419
2012,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0890929130736638
2013,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0987418659305819
2014,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.101516062191763
2015,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0977569397949066
2016,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.0932268343649774
2017,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.10282187346284
2018,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.110873890693189
2019,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.129014214592177
2020,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.139847438825479
2021,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.145949076062823
2022,10,"Catamarca",1,"Norte","L","Adm. pública y defensa","Servicios",0.13912405081189
2004,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0500878959822122
2005,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0461457659031598
2006,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0443626002092415
2007,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0410018264648599
2008,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0497016521377866
2009,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.042939939277629
2010,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0472046023317899
2011,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0448750162610407
2012,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0344564287546308
2013,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.025293433423082
2014,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0240008240761312
2015,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0386008286664086
2016,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.048217741589849
2017,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0395150157785938
2018,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0411966786713909
2019,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0571807547331238
2020,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0499149212306188
2021,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.045893711113461
2022,10,"Catamarca",1,"Norte","A","Agro","Bienes",0.0393866198073551
2004,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.013022947297118
2005,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0129509822611554
2006,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0141238477600251
2007,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0140804370253249
2008,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0155487684075426
2009,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0170484606758737
2010,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0174506416217847
2011,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.017762667985838
2012,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0181380142488604
2013,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0200166307653436
2014,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0162033692574684
2015,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.017769186950169
2016,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0164829774818626
2017,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0175394472338305
2018,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0165713830335951
2019,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0163651872053543
2020,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0100295134252276
2021,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0111541589055814
2022,10,"Catamarca",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0117605015562991
2004,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00575009538897931
2005,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00547321281305243
2006,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00557616707649956
2007,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00520965448373569
2008,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00611002711047983
2009,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00688056481746959
2010,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0072492475308855
2011,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00709657943508448
2012,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00726299963570805
2013,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00792855047674344
2014,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00775290612492675
2015,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00886510085938745
2016,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00899152124708872
2017,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00926538017973604
2018,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00822177080153999
2019,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00716861526267728
2020,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00840309403162856
2021,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.00745574551434623
2022,10,"Catamarca",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0072526859508899
2004,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.0999827823694826
2005,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.096551628570196
2006,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.101644559508087
2007,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.106546457659004
2008,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.109618575973657
2009,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.108464356263478
2010,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.122675398765691
2011,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.135968477127356
2012,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.129355350903928
2013,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.135833013363273
2014,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.121872489064566
2015,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.141347019854229
2016,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.135792484652506
2017,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.140444724281286
2018,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.140409076085183
2019,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.134312530364683
2020,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.130062837150523
2021,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.136449744050301
2022,10,"Catamarca",1,"Norte","G","Comercio","Servicios",0.132492960758997
2004,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0392693161826672
2005,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0414110959834821
2006,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0429082960211194
2007,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0497460729651266
2008,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0544904887661419
2009,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0611422885220009
2010,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0585775665766499
2011,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0624569660106174
2012,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0663347790281787
2013,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.07170275214593
2014,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0749751879971961
2015,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0899827718268756
2016,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0930797654520027
2017,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.100552331659068
2018,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0983365436218591
2019,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.103740630115298
2020,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.103374331741627
2021,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0966499319861591
2022,10,"Catamarca",1,"Norte","I","Transporte y comunicaciones","Servicios",0.0966709658235625
2004,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0284794628769993
2005,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.036681520439972
2006,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0329108500838241
2007,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0357141915055941
2008,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0406818553276143
2009,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0349981278641037
2010,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0300768729087256
2011,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0307526480818361
2012,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0301979649817021
2013,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0388433118750032
2014,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0405905971910415
2015,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0418291905117386
2016,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0303593310301396
2017,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.041604810199359
2018,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.040496538333522
2019,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0359935957646337
2020,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0373537064501015
2021,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0490938189170963
2022,10,"Catamarca",1,"Norte","F","Construcción","Bienes",0.0775699464851247
2004,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.117523297063931
2005,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.11038947212781
2006,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.111608404798758
2007,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.113540744501164
2008,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.111663458284008
2009,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.110473344319602
2010,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.125241150933704
2011,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.132665854030309
2012,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.125094098984152
2013,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.132349005342267
2014,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.122715567348736
2015,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.137324741759947
2016,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.124428071721336
2017,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.128584295971304
2018,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.124369430536816
2019,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.123871219497594
2020,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.118145373097968
2021,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.129117858091062
2022,10,"Catamarca",1,"Norte","D","Industria manufacturera","Bienes",0.123128697903569
2004,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0482752157040287
2005,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0458996214927789
2006,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.04885936806957
2007,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0488151551802568
2008,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0533300016186974
2009,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0579714129256643
2010,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0572760961804375
2011,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0573442349213418
2012,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0572074916981434
2013,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0629219620685365
2014,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0632756493856895
2015,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0699599689429017
2016,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.074059133654253
2017,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0764798351242574
2018,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0854029091717758
2019,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.111197038831937
2020,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.111792083985709
2021,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.0944481588590691
2022,10,"Catamarca",1,"Norte","M","Enseñanza","Servicios",0.084307222744986
2004,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.432733776012915
2005,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.442182439440373
2006,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.42762917758274
2007,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.401743366160874
2008,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.354797082070785
2009,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.341191917434946
2010,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.313040269773434
2011,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.266624494828219
2012,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.283761116877031
2013,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.237460049219171
2014,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.260429768713871
2015,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.173670711284254
2016,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.201519479739103
2017,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.16007559155851
2018,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.137115372405091
2019,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.068428520137427
2020,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.0745505944885564
2021,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.0667863826668862
2022,10,"Catamarca",1,"Norte","C","Petróleo y minería","Bienes",0.0832568104567034
2004,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.00888669447426079
2005,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.00851494462047611
2006,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.00753309965884708
2007,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.00811061267270277
2008,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0097188263693322
2009,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0100090126340644
2010,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0119641816969877
2011,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0117251444729842
2012,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0108521252184675
2013,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0116802134540263
2014,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0104031092136163
2015,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0112842616218995
2016,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0114731970391467
2017,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0127500358737899
2018,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.0120053673649722
2019,10,"Catamarca",1,"Norte","H","Hotelería y restaurantes","Servicios",0.013161660795491
