anio,iso3,iso3_desc_fundar,es_agregacion,particip_bys_alta_intensidad,geocodigoFundar,geonombreFundar
2016,NAFTA,Países NAFTA,1,0.181961459346416,NAFTA_ESTPRO,Países miembros del NAFTA
2017,NAFTA,Países NAFTA,1,0.181699317478592,NAFTA_ESTPRO,Países miembros del NAFTA
2018,NAFTA,Países NAFTA,1,0.183506905021234,NAFTA_ESTPRO,Países miembros del NAFTA
2019,NAFTA,Países NAFTA,1,0.184219324422189,NAFTA_ESTPRO,Países miembros del NAFTA
2020,NAFTA,Países NAFTA,1,0.186253452192264,NAFTA_ESTPRO,Países miembros del NAFTA
1995,NGA,Nigeria,0,0.0472674128697739,NGA,Nigeria
1996,NGA,Nigeria,0,0.0438659645763523,NGA,Nigeria
1997,NGA,Nigeria,0,0.0452345990300495,NGA,Nigeria
1998,NGA,Nigeria,0,0.0419589416765952,NGA,Nigeria
1999,NGA,Nigeria,0,0.0406329627806138,NGA,Nigeria
2000,NGA,Nigeria,0,0.0349072202829322,NGA,Nigeria
2001,NGA,Nigeria,0,0.0362266486343863,NGA,Nigeria
2002,NGA,Nigeria,0,0.0309979933614155,NGA,Nigeria
2003,NGA,Nigeria,0,0.0313517434915855,NGA,Nigeria
2004,NGA,Nigeria,0,0.0441125466543183,NGA,Nigeria
2005,NGA,Nigeria,0,0.0527855870724703,NGA,Nigeria
2006,NGA,Nigeria,0,0.0610917613217928,NGA,Nigeria
2007,NGA,Nigeria,0,0.0683093561881441,NGA,Nigeria
2008,NGA,Nigeria,0,0.0662366947575831,NGA,Nigeria
2009,NGA,Nigeria,0,0.0662172107495266,NGA,Nigeria
2010,NGA,Nigeria,0,0.0718812544893925,NGA,Nigeria
2011,NGA,Nigeria,0,0.0749130801745121,NGA,Nigeria
2012,NGA,Nigeria,0,0.0788028367580855,NGA,Nigeria
2013,NGA,Nigeria,0,0.0817449184853097,NGA,Nigeria
2014,NGA,Nigeria,0,0.0859532539727453,NGA,Nigeria
2015,NGA,Nigeria,0,0.0909976254917526,NGA,Nigeria
2016,NGA,Nigeria,0,0.0903193489723638,NGA,Nigeria
2017,NGA,Nigeria,0,0.0865801295428235,NGA,Nigeria
2018,NGA,Nigeria,0,0.0882082186003317,NGA,Nigeria
2019,NGA,Nigeria,0,0.0973866992176946,NGA,Nigeria
2020,NGA,Nigeria,0,0.0974493764210555,NGA,Nigeria
1995,NLD,Países Bajos,0,0.188154956395007,NLD,Países Bajos
1996,NLD,Países Bajos,0,0.188709186155516,NLD,Países Bajos
1997,NLD,Países Bajos,0,0.191803117124474,NLD,Países Bajos
1998,NLD,Países Bajos,0,0.192740477621328,NLD,Países Bajos
1999,NLD,Países Bajos,0,0.195306391278611,NLD,Países Bajos
2000,NLD,Países Bajos,0,0.19703628595233,NLD,Países Bajos
2001,NLD,Países Bajos,0,0.199339887014817,NLD,Países Bajos
2002,NLD,Países Bajos,0,0.192671211123697,NLD,Países Bajos
2003,NLD,Países Bajos,0,0.188366957933078,NLD,Países Bajos
2004,NLD,Países Bajos,0,0.191138053087248,NLD,Países Bajos
2005,NLD,Países Bajos,0,0.192906011877385,NLD,Países Bajos
2006,NLD,Países Bajos,0,0.196498438856757,NLD,Países Bajos
2007,NLD,Países Bajos,0,0.201049034088239,NLD,Países Bajos
2008,NLD,Países Bajos,0,0.198022483290977,NLD,Países Bajos
2009,NLD,Países Bajos,0,0.188021163734677,NLD,Países Bajos
2010,NLD,Países Bajos,0,0.186761794825676,NLD,Países Bajos
2011,NLD,Países Bajos,0,0.189141294132079,NLD,Países Bajos
2012,NLD,Países Bajos,0,0.18496590792006,NLD,Países Bajos
2013,NLD,Países Bajos,0,0.179769323784989,NLD,Países Bajos
2014,NLD,Países Bajos,0,0.183266372147573,NLD,Países Bajos
2015,NLD,Países Bajos,0,0.188911051015039,NLD,Países Bajos
2016,NLD,Países Bajos,0,0.193114898167855,NLD,Países Bajos
2017,NLD,Países Bajos,0,0.195004941058162,NLD,Países Bajos
2018,NLD,Países Bajos,0,0.197029255180594,NLD,Países Bajos
2019,NLD,Países Bajos,0,0.199899064102688,NLD,Países Bajos
2020,NLD,Países Bajos,0,0.199561704341498,NLD,Países Bajos
1995,NOR,Noruega,0,0.116632398275077,NOR,Noruega
1996,NOR,Noruega,0,0.114470948456842,NOR,Noruega
1997,NOR,Noruega,0,0.118893291964898,NOR,Noruega
1998,NOR,Noruega,0,0.12775445171505,NOR,Noruega
1999,NOR,Noruega,0,0.12327810111203,NOR,Noruega
2000,NOR,Noruega,0,0.107271171941831,NOR,Noruega
2001,NOR,Noruega,0,0.10846070581563,NOR,Noruega
2002,NOR,Noruega,0,0.10967704276911,NOR,Noruega
2003,NOR,Noruega,0,0.107853849487422,NOR,Noruega
2004,NOR,Noruega,0,0.105923703414286,NOR,Noruega
2005,NOR,Noruega,0,0.103936579505676,NOR,Noruega
2006,NOR,Noruega,0,0.107453055748485,NOR,Noruega
2007,NOR,Noruega,0,0.114929893140896,NOR,Noruega
2008,NOR,Noruega,0,0.113364913333719,NOR,Noruega
2009,NOR,Noruega,0,0.11400574396756,NOR,Noruega
2010,NOR,Noruega,0,0.111310159453232,NOR,Noruega
2011,NOR,Noruega,0,0.106414676749156,NOR,Noruega
2012,NOR,Noruega,0,0.107043817507931,NOR,Noruega
2013,NOR,Noruega,0,0.11040040994573,NOR,Noruega
2014,NOR,Noruega,0,0.11326762383588,NOR,Noruega
2015,NOR,Noruega,0,0.113360664755263,NOR,Noruega
2016,NOR,Noruega,0,0.110619816277302,NOR,Noruega
2017,NOR,Noruega,0,0.108263996657759,NOR,Noruega
2018,NOR,Noruega,0,0.105407572988604,NOR,Noruega
2019,NOR,Noruega,0,0.108918272638569,NOR,Noruega
2020,NOR,Noruega,0,0.114406131974417,NOR,Noruega
1995,NZL,Nueva Zelanda,0,0.135127356702168,NZL,Nueva Zelanda
1996,NZL,Nueva Zelanda,0,0.138999161567359,NZL,Nueva Zelanda
1997,NZL,Nueva Zelanda,0,0.141410706864634,NZL,Nueva Zelanda
1998,NZL,Nueva Zelanda,0,0.136270753290405,NZL,Nueva Zelanda
1999,NZL,Nueva Zelanda,0,0.137376366567719,NZL,Nueva Zelanda
2000,NZL,Nueva Zelanda,0,0.134785783836417,NZL,Nueva Zelanda
2001,NZL,Nueva Zelanda,0,0.137593482211161,NZL,Nueva Zelanda
2002,NZL,Nueva Zelanda,0,0.141293125550005,NZL,Nueva Zelanda
2003,NZL,Nueva Zelanda,0,0.138659368313071,NZL,Nueva Zelanda
2004,NZL,Nueva Zelanda,0,0.138120152666181,NZL,Nueva Zelanda
2005,NZL,Nueva Zelanda,0,0.139386746503755,NZL,Nueva Zelanda
2006,NZL,Nueva Zelanda,0,0.139615500804011,NZL,Nueva Zelanda
2007,NZL,Nueva Zelanda,0,0.141136413442822,NZL,Nueva Zelanda
2008,NZL,Nueva Zelanda,0,0.139380643844702,NZL,Nueva Zelanda
2009,NZL,Nueva Zelanda,0,0.136916531796605,NZL,Nueva Zelanda
2010,NZL,Nueva Zelanda,0,0.137505859549881,NZL,Nueva Zelanda
2011,NZL,Nueva Zelanda,0,0.133767807323396,NZL,Nueva Zelanda
2012,NZL,Nueva Zelanda,0,0.135641555797467,NZL,Nueva Zelanda
2013,NZL,Nueva Zelanda,0,0.135733963764553,NZL,Nueva Zelanda
2014,NZL,Nueva Zelanda,0,0.135479571129523,NZL,Nueva Zelanda
2015,NZL,Nueva Zelanda,0,0.136444667995267,NZL,Nueva Zelanda
2016,NZL,Nueva Zelanda,0,0.138812593281503,NZL,Nueva Zelanda
2017,NZL,Nueva Zelanda,0,0.13726880626466,NZL,Nueva Zelanda
2018,NZL,Nueva Zelanda,0,0.137000398637878,NZL,Nueva Zelanda
2019,NZL,Nueva Zelanda,0,0.125245437953933,NZL,Nueva Zelanda
2020,NZL,Nueva Zelanda,0,0.125739667883312,NZL,Nueva Zelanda
1995,OECD,Países miembros de OCDE,1,0.191738185784477,OECD,Países miembros de OCDE
1996,OECD,Países miembros de OCDE,1,0.191512971606941,OECD,Países miembros de OCDE
1997,OECD,Países miembros de OCDE,1,0.193645379381519,OECD,Países miembros de OCDE
1998,OECD,Países miembros de OCDE,1,0.194660721748623,OECD,Países miembros de OCDE
1999,OECD,Países miembros de OCDE,1,0.19440934537691,OECD,Países miembros de OCDE
2000,OECD,Países miembros de OCDE,1,0.196850906854432,OECD,Países miembros de OCDE
2001,OECD,Países miembros de OCDE,1,0.190466628244277,OECD,Países miembros de OCDE
2002,OECD,Países miembros de OCDE,1,0.189512824631818,OECD,Países miembros de OCDE
2003,OECD,Países miembros de OCDE,1,0.188433257227922,OECD,Países miembros de OCDE
2004,OECD,Países miembros de OCDE,1,0.188013371565985,OECD,Países miembros de OCDE
2005,OECD,Países miembros de OCDE,1,0.186140537417316,OECD,Países miembros de OCDE
2006,OECD,Países miembros de OCDE,1,0.188045574058677,OECD,Países miembros de OCDE
2007,OECD,Países miembros de OCDE,1,0.189073608021316,OECD,Países miembros de OCDE
2008,OECD,Países miembros de OCDE,1,0.188330804884248,OECD,Países miembros de OCDE
2009,OECD,Países miembros de OCDE,1,0.179771372536334,OECD,Países miembros de OCDE
2010,OECD,Países miembros de OCDE,1,0.18469551020273,OECD,Países miembros de OCDE
2011,OECD,Países miembros de OCDE,1,0.18630583177802,OECD,Países miembros de OCDE
2012,OECD,Países miembros de OCDE,1,0.18593644578215,OECD,Países miembros de OCDE
2013,OECD,Países miembros de OCDE,1,0.185359741515317,OECD,Países miembros de OCDE
2014,OECD,Países miembros de OCDE,1,0.18715656520377,OECD,Países miembros de OCDE
2015,OECD,Países miembros de OCDE,1,0.191475551224856,OECD,Países miembros de OCDE
2016,OECD,Países miembros de OCDE,1,0.193158175759187,OECD,Países miembros de OCDE
2017,OECD,Países miembros de OCDE,1,0.193930402638326,OECD,Países miembros de OCDE
2018,OECD,Países miembros de OCDE,1,0.195800622091904,OECD,Países miembros de OCDE
2019,OECD,Países miembros de OCDE,1,0.1955410125599,OECD,Países miembros de OCDE
2020,OECD,Países miembros de OCDE,1,0.197596799061604,OECD,Países miembros de OCDE
1995,PAK,Pakistán,0,0.104338334906357,PAK,Pakistán
1996,PAK,Pakistán,0,0.103427746363307,PAK,Pakistán
1997,PAK,Pakistán,0,0.103463735665185,PAK,Pakistán
1998,PAK,Pakistán,0,0.102687376254349,PAK,Pakistán
1999,PAK,Pakistán,0,0.101910753603922,PAK,Pakistán
2000,PAK,Pakistán,0,0.10450195382578,PAK,Pakistán
2001,PAK,Pakistán,0,0.104348045383091,PAK,Pakistán
2002,PAK,Pakistán,0,0.10495911916089,PAK,Pakistán
2003,PAK,Pakistán,0,0.106578894709346,PAK,Pakistán
2004,PAK,Pakistán,0,0.110958379192138,PAK,Pakistán
2005,PAK,Pakistán,0,0.111710327365041,PAK,Pakistán
2006,PAK,Pakistán,0,0.111381319103233,PAK,Pakistán
2007,PAK,Pakistán,0,0.110011873028364,PAK,Pakistán
2008,PAK,Pakistán,0,0.109440937721533,PAK,Pakistán
2009,PAK,Pakistán,0,0.107817460651638,PAK,Pakistán
2010,PAK,Pakistán,0,0.109215589744239,PAK,Pakistán
2011,PAK,Pakistán,0,0.10976847941158,PAK,Pakistán
2012,PAK,Pakistán,0,0.111190577417797,PAK,Pakistán
2013,PAK,Pakistán,0,0.102501294363513,PAK,Pakistán
2014,PAK,Pakistán,0,0.102375329575687,PAK,Pakistán
2015,PAK,Pakistán,0,0.103377467655224,PAK,Pakistán
2016,PAK,Pakistán,0,0.106328756310121,PAK,Pakistán
2017,PAK,Pakistán,0,0.101015607384431,PAK,Pakistán
2018,PAK,Pakistán,0,0.104880138174798,PAK,Pakistán
2019,PAK,Pakistán,0,0.104891419150771,PAK,Pakistán
2020,PAK,Pakistán,0,0.105182017304123,PAK,Pakistán
1995,PER,Perú,0,0.108890341163514,PER,Perú
1996,PER,Perú,0,0.10883676715943,PER,Perú
1997,PER,Perú,0,0.109045915039304,PER,Perú
1998,PER,Perú,0,0.108977504085425,PER,Perú
1999,PER,Perú,0,0.109188307065951,PER,Perú
2000,PER,Perú,0,0.109321236089471,PER,Perú
2001,PER,Perú,0,0.109366566800613,PER,Perú
2002,PER,Perú,0,0.109486271447239,PER,Perú
2003,PER,Perú,0,0.109577337073639,PER,Perú
2004,PER,Perú,0,0.110012382552523,PER,Perú
2005,PER,Perú,0,0.110521422268247,PER,Perú
2006,PER,Perú,0,0.11117760434017,PER,Perú
2007,PER,Perú,0,0.11152570865756,PER,Perú
2008,PER,Perú,0,0.109859887599359,PER,Perú
2009,PER,Perú,0,0.106370639728529,PER,Perú
2010,PER,Perú,0,0.106562718375011,PER,Perú
2011,PER,Perú,0,0.102089874321282,PER,Perú
2012,PER,Perú,0,0.100045649913934,PER,Perú
2013,PER,Perú,0,0.100029564507441,PER,Perú
2014,PER,Perú,0,0.0973786137297016,PER,Perú
2015,PER,Perú,0,0.111223117717829,PER,Perú
2016,PER,Perú,0,0.11057963724071,PER,Perú
2017,PER,Perú,0,0.108378273701672,PER,Perú
2018,PER,Perú,0,0.106888160492144,PER,Perú
2019,PER,Perú,0,0.106529136860691,PER,Perú
2020,PER,Perú,0,0.0997263661004324,PER,Perú
1995,PHL,Filipinas,0,0.116770427771613,PHL,Filipinas
1996,PHL,Filipinas,0,0.137417891510122,PHL,Filipinas
1997,PHL,Filipinas,0,0.151805792105936,PHL,Filipinas
1998,PHL,Filipinas,0,0.156030148604215,PHL,Filipinas
1999,PHL,Filipinas,0,0.152443044465607,PHL,Filipinas
2000,PHL,Filipinas,0,0.141943998757828,PHL,Filipinas
2001,PHL,Filipinas,0,0.117123964826634,PHL,Filipinas
2002,PHL,Filipinas,0,0.117784361143716,PHL,Filipinas
2003,PHL,Filipinas,0,0.120697421046674,PHL,Filipinas
2004,PHL,Filipinas,0,0.119283079523852,PHL,Filipinas
2005,PHL,Filipinas,0,0.118641075075878,PHL,Filipinas
2006,PHL,Filipinas,0,0.118905143268501,PHL,Filipinas
2007,PHL,Filipinas,0,0.1114177715656,PHL,Filipinas
2008,PHL,Filipinas,0,0.10591823095367,PHL,Filipinas
2009,PHL,Filipinas,0,0.107115904632555,PHL,Filipinas
2010,PHL,Filipinas,0,0.106531109334573,PHL,Filipinas
2011,PHL,Filipinas,0,0.104313831988979,PHL,Filipinas
2012,PHL,Filipinas,0,0.104259935730177,PHL,Filipinas
2013,PHL,Filipinas,0,0.11009374144612,PHL,Filipinas
2014,PHL,Filipinas,0,0.110392877838577,PHL,Filipinas
2015,PHL,Filipinas,0,0.110810568862629,PHL,Filipinas
2016,PHL,Filipinas,0,0.1113065589641,PHL,Filipinas
2017,PHL,Filipinas,0,0.112105763659722,PHL,Filipinas
2018,PHL,Filipinas,0,0.112950939118201,PHL,Filipinas
2019,PHL,Filipinas,0,0.112488108087825,PHL,Filipinas
2020,PHL,Filipinas,0,0.11166749721775,PHL,Filipinas
1995,POL,Polonia,0,0.137031115633833,POL,Polonia
1996,POL,Polonia,0,0.131578448292211,POL,Polonia
1997,POL,Polonia,0,0.132620193074647,POL,Polonia
1998,POL,Polonia,0,0.139749053497131,POL,Polonia
1999,POL,Polonia,0,0.140155293934663,POL,Polonia
2000,POL,Polonia,0,0.159458875523563,POL,Polonia
2001,POL,Polonia,0,0.149921844963981,POL,Polonia
2002,POL,Polonia,0,0.148705312920643,POL,Polonia
2003,POL,Polonia,0,0.159364681642338,POL,Polonia
2004,POL,Polonia,0,0.160381437700733,POL,Polonia
2005,POL,Polonia,0,0.162551311836607,POL,Polonia
2006,POL,Polonia,0,0.167845170621311,POL,Polonia
2007,POL,Polonia,0,0.171854250418382,POL,Polonia
2008,POL,Polonia,0,0.170127703496476,POL,Polonia
2009,POL,Polonia,0,0.169053517992313,POL,Polonia
2010,POL,Polonia,0,0.16263646271045,POL,Polonia
2011,POL,Polonia,0,0.164467211339954,POL,Polonia
2012,POL,Polonia,0,0.170741004891506,POL,Polonia
2013,POL,Polonia,0,0.172064930362327,POL,Polonia
2014,POL,Polonia,0,0.181884955005679,POL,Polonia
2015,POL,Polonia,0,0.18730559229491,POL,Polonia
2016,POL,Polonia,0,0.192702134847949,POL,Polonia
2017,POL,Polonia,0,0.189957848408987,POL,Polonia
2018,POL,Polonia,0,0.193094354104152,POL,Polonia
2019,POL,Polonia,0,0.191370050815237,POL,Polonia
2020,POL,Polonia,0,0.196126060460465,POL,Polonia
1995,PRT,Portugal,0,0.115846707168179,PRT,Portugal
1996,PRT,Portugal,0,0.123559650342704,PRT,Portugal
1997,PRT,Portugal,0,0.125297358758647,PRT,Portugal
1998,PRT,Portugal,0,0.123702289875093,PRT,Portugal
1999,PRT,Portugal,0,0.124978172368101,PRT,Portugal
2000,PRT,Portugal,0,0.122199413489736,PRT,Portugal
2001,PRT,Portugal,0,0.119796294695338,PRT,Portugal
2002,PRT,Portugal,0,0.116108973605338,PRT,Portugal
2003,PRT,Portugal,0,0.112256949559142,PRT,Portugal
2004,PRT,Portugal,0,0.110461194286698,PRT,Portugal
2005,PRT,Portugal,0,0.109036671466626,PRT,Portugal
2006,PRT,Portugal,0,0.106551226217113,PRT,Portugal
2007,PRT,Portugal,0,0.109644047472495,PRT,Portugal
2008,PRT,Portugal,0,0.109060740165664,PRT,Portugal
2009,PRT,Portugal,0,0.104879671127488,PRT,Portugal
2010,PRT,Portugal,0,0.10426513385129,PRT,Portugal
2011,PRT,Portugal,0,0.106568064939622,PRT,Portugal
2012,PRT,Portugal,0,0.105611899590888,PRT,Portugal
2013,PRT,Portugal,0,0.103668636318113,PRT,Portugal
2014,PRT,Portugal,0,0.110855278982713,PRT,Portugal
2015,PRT,Portugal,0,0.107751997795536,PRT,Portugal
2016,PRT,Portugal,0,0.112121442885131,PRT,Portugal
2017,PRT,Portugal,0,0.113972766423539,PRT,Portugal
2018,PRT,Portugal,0,0.118621954021158,PRT,Portugal
2019,PRT,Portugal,0,0.121607075561121,PRT,Portugal
2020,PRT,Portugal,0,0.131521489964284,PRT,Portugal
1995,ROU,Rumania,0,0.14673761692322,ROU,Rumania
1996,ROU,Rumania,0,0.145123456959871,ROU,Rumania
1997,ROU,Rumania,0,0.139572966275715,ROU,Rumania
1998,ROU,Rumania,0,0.133486364050956,ROU,Rumania
1999,ROU,Rumania,0,0.117986932180902,ROU,Rumania
2000,ROU,Rumania,0,0.123189842723111,ROU,Rumania
2001,ROU,Rumania,0,0.124582864055396,ROU,Rumania
2002,ROU,Rumania,0,0.129878013859458,ROU,Rumania
2003,ROU,Rumania,0,0.130020153902528,ROU,Rumania
2004,ROU,Rumania,0,0.131329970063983,ROU,Rumania
2005,ROU,Rumania,0,0.13326933619948,ROU,Rumania
2006,ROU,Rumania,0,0.145268807367426,ROU,Rumania
2007,ROU,Rumania,0,0.154327254634025,ROU,Rumania
2008,ROU,Rumania,0,0.159427515573648,ROU,Rumania
2009,ROU,Rumania,0,0.160262390741203,ROU,Rumania
2010,ROU,Rumania,0,0.188704049360014,ROU,Rumania
2011,ROU,Rumania,0,0.199570349272249,ROU,Rumania
2012,ROU,Rumania,0,0.179454497454369,ROU,Rumania
2013,ROU,Rumania,0,0.189536202011284,ROU,Rumania
2014,ROU,Rumania,0,0.181358602300595,ROU,Rumania
2015,ROU,Rumania,0,0.19760380641755,ROU,Rumania
2016,ROU,Rumania,0,0.200386525970912,ROU,Rumania
2017,ROU,Rumania,0,0.208753799696024,ROU,Rumania
2018,ROU,Rumania,0,0.201721328484882,ROU,Rumania
2019,ROU,Rumania,0,0.198870099532805,ROU,Rumania
2020,ROU,Rumania,0,0.203463280445862,ROU,Rumania
1995,RUS,Rusia,0,0.131961456296428,RUS,Rusia
1996,RUS,Rusia,0,0.13278929717445,RUS,Rusia
1997,RUS,Rusia,0,0.133101536384792,RUS,Rusia
1998,RUS,Rusia,0,0.133950946683171,RUS,Rusia
1999,RUS,Rusia,0,0.135126689859722,RUS,Rusia
2000,RUS,Rusia,0,0.135505865651895,RUS,Rusia
2001,RUS,Rusia,0,0.134908246539816,RUS,Rusia
2002,RUS,Rusia,0,0.135006727004275,RUS,Rusia
2003,RUS,Rusia,0,0.135155929122001,RUS,Rusia
2004,RUS,Rusia,0,0.13513958964067,RUS,Rusia
2005,RUS,Rusia,0,0.135203837175063,RUS,Rusia
2006,RUS,Rusia,0,0.13582237645262,RUS,Rusia
2007,RUS,Rusia,0,0.144978544411494,RUS,Rusia
2008,RUS,Rusia,0,0.141014087070311,RUS,Rusia
2009,RUS,Rusia,0,0.118206939512367,RUS,Rusia
2010,RUS,Rusia,0,0.12116088538117,RUS,Rusia
2011,RUS,Rusia,0,0.117514490003702,RUS,Rusia
2012,RUS,Rusia,0,0.118379495452257,RUS,Rusia
2013,RUS,Rusia,0,0.116369920541905,RUS,Rusia
2014,RUS,Rusia,0,0.123620520771195,RUS,Rusia
2015,RUS,Rusia,0,0.13649431838341,RUS,Rusia
2016,RUS,Rusia,0,0.12898606694221,RUS,Rusia
2017,RUS,Rusia,0,0.136259797231469,RUS,Rusia
2018,RUS,Rusia,0,0.132480691230633,RUS,Rusia
2019,RUS,Rusia,0,0.138644545513191,RUS,Rusia
2020,RUS,Rusia,0,0.148431934260145,RUS,Rusia
1995,S2,Asia del Este,1,0.211683412345773,EASIA,Asia del Este
1996,S2,Asia del Este,1,0.213249765744157,EASIA,Asia del Este
1997,S2,Asia del Este,1,0.214876199478932,EASIA,Asia del Este
1998,S2,Asia del Este,1,0.213635413690259,EASIA,Asia del Este
1999,S2,Asia del Este,1,0.213895407160708,EASIA,Asia del Este
2000,S2,Asia del Este,1,0.22116914362329,EASIA,Asia del Este
2001,S2,Asia del Este,1,0.216399947015833,EASIA,Asia del Este
2002,S2,Asia del Este,1,0.216420086601897,EASIA,Asia del Este
2003,S2,Asia del Este,1,0.220690628669255,EASIA,Asia del Este
2004,S2,Asia del Este,1,0.224424873605656,EASIA,Asia del Este
2005,S2,Asia del Este,1,0.228638100965269,EASIA,Asia del Este
2006,S2,Asia del Este,1,0.234862280737104,EASIA,Asia del Este
2007,S2,Asia del Este,1,0.241815032658619,EASIA,Asia del Este
2008,S2,Asia del Este,1,0.242706603859882,EASIA,Asia del Este
2009,S2,Asia del Este,1,0.23205515237113,EASIA,Asia del Este
2010,S2,Asia del Este,1,0.242155117940947,EASIA,Asia del Este
2011,S2,Asia del Este,1,0.238770057587525,EASIA,Asia del Este
2012,S2,Asia del Este,1,0.238413138853415,EASIA,Asia del Este
2013,S2,Asia del Este,1,0.23583201388046,EASIA,Asia del Este
2014,S2,Asia del Este,1,0.236967371445105,EASIA,Asia del Este
2015,S2,Asia del Este,1,0.233920778269552,EASIA,Asia del Este
2016,S2,Asia del Este,1,0.229570919564817,EASIA,Asia del Este
2017,S2,Asia del Este,1,0.231387436882636,EASIA,Asia del Este
2018,S2,Asia del Este,1,0.232747982821532,EASIA,Asia del Este
2019,S2,Asia del Este,1,0.229015590619581,EASIA,Asia del Este
2020,S2,Asia del Este,1,0.22864036932384,EASIA,Asia del Este
1995,S2_S8,Asia del Este y Sudeste,1,0.206251226289485,ZASI,Este y Sudeste Asiático
1996,S2_S8,Asia del Este y Sudeste,1,0.207100239243163,ZASI,Este y Sudeste Asiático
1997,S2_S8,Asia del Este y Sudeste,1,0.208831215311914,ZASI,Este y Sudeste Asiático
1998,S2_S8,Asia del Este y Sudeste,1,0.210106954059574,ZASI,Este y Sudeste Asiático
1999,S2_S8,Asia del Este y Sudeste,1,0.209672182180312,ZASI,Este y Sudeste Asiático
2000,S2_S8,Asia del Este y Sudeste,1,0.216499676053083,ZASI,Este y Sudeste Asiático
2001,S2_S8,Asia del Este y Sudeste,1,0.211872030522914,ZASI,Este y Sudeste Asiático
2002,S2_S8,Asia del Este y Sudeste,1,0.211042306220379,ZASI,Este y Sudeste Asiático
2003,S2_S8,Asia del Este y Sudeste,1,0.214617860987559,ZASI,Este y Sudeste Asiático
2004,S2_S8,Asia del Este y Sudeste,1,0.218040066221257,ZASI,Este y Sudeste Asiático
2005,S2_S8,Asia del Este y Sudeste,1,0.221233606265777,ZASI,Este y Sudeste Asiático
2006,S2_S8,Asia del Este y Sudeste,1,0.225550946259723,ZASI,Este y Sudeste Asiático
2007,S2_S8,Asia del Este y Sudeste,1,0.23083157859854,ZASI,Este y Sudeste Asiático
2008,S2_S8,Asia del Este y Sudeste,1,0.231003916630218,ZASI,Este y Sudeste Asiático
2009,S2_S8,Asia del Este y Sudeste,1,0.221817832163375,ZASI,Este y Sudeste Asiático
2010,S2_S8,Asia del Este y Sudeste,1,0.229432275416128,ZASI,Este y Sudeste Asiático
2011,S2_S8,Asia del Este y Sudeste,1,0.225353064794009,ZASI,Este y Sudeste Asiático
2012,S2_S8,Asia del Este y Sudeste,1,0.225307426746948,ZASI,Este y Sudeste Asiático
2013,S2_S8,Asia del Este y Sudeste,1,0.223487958622506,ZASI,Este y Sudeste Asiático
2014,S2_S8,Asia del Este y Sudeste,1,0.224875396389931,ZASI,Este y Sudeste Asiático
2015,S2_S8,Asia del Este y Sudeste,1,0.222981887895249,ZASI,Este y Sudeste Asiático
2016,S2_S8,Asia del Este y Sudeste,1,0.219017768553135,ZASI,Este y Sudeste Asiático
2017,S2_S8,Asia del Este y Sudeste,1,0.220891086652263,ZASI,Este y Sudeste Asiático
2018,S2_S8,Asia del Este y Sudeste,1,0.222676915411578,ZASI,Este y Sudeste Asiático
2019,S2_S8,Asia del Este y Sudeste,1,0.218868895444177,ZASI,Este y Sudeste Asiático
2020,S2_S8,Asia del Este y Sudeste,1,0.219137399126975,ZASI,Este y Sudeste Asiático
1995,SAU,Arabia Saudita,0,0.0694863046323968,SAU,Arabia Saudita
1996,SAU,Arabia Saudita,0,0.0695126712617162,SAU,Arabia Saudita
1997,SAU,Arabia Saudita,0,0.0694510426926138,SAU,Arabia Saudita
1998,SAU,Arabia Saudita,0,0.0694507778321298,SAU,Arabia Saudita
1999,SAU,Arabia Saudita,0,0.069501084272974,SAU,Arabia Saudita
2000,SAU,Arabia Saudita,0,0.0696001112118954,SAU,Arabia Saudita
2001,SAU,Arabia Saudita,0,0.0693625969750087,SAU,Arabia Saudita
2002,SAU,Arabia Saudita,0,0.0694022628794084,SAU,Arabia Saudita
2003,SAU,Arabia Saudita,0,0.0694623240645383,SAU,Arabia Saudita
2004,SAU,Arabia Saudita,0,0.0660408345723643,SAU,Arabia Saudita
2005,SAU,Arabia Saudita,0,0.0619213533586845,SAU,Arabia Saudita
2006,SAU,Arabia Saudita,0,0.0617224128412631,SAU,Arabia Saudita
2007,SAU,Arabia Saudita,0,0.0628879603119123,SAU,Arabia Saudita
2008,SAU,Arabia Saudita,0,0.0655158113470402,SAU,Arabia Saudita
2009,SAU,Arabia Saudita,0,0.0654218592868276,SAU,Arabia Saudita
2010,SAU,Arabia Saudita,0,0.0653973073778061,SAU,Arabia Saudita
2011,SAU,Arabia Saudita,0,0.0653310207467142,SAU,Arabia Saudita
2012,SAU,Arabia Saudita,0,0.064171679983182,SAU,Arabia Saudita
2013,SAU,Arabia Saudita,0,0.0645372544007749,SAU,Arabia Saudita
2014,SAU,Arabia Saudita,0,0.0714823254313842,SAU,Arabia Saudita
2015,SAU,Arabia Saudita,0,0.0825012064864652,SAU,Arabia Saudita
2016,SAU,Arabia Saudita,0,0.0857718689140694,SAU,Arabia Saudita
2017,SAU,Arabia Saudita,0,0.0814478283989923,SAU,Arabia Saudita
2018,SAU,Arabia Saudita,0,0.0792621748270961,SAU,Arabia Saudita
2019,SAU,Arabia Saudita,0,0.0810223252310544,SAU,Arabia Saudita
2020,SAU,Arabia Saudita,0,0.0866662129010728,SAU,Arabia Saudita
1995,SEN,Senegal,0,0.128281778008838,SEN,Senegal
