"anio","geocodigoFundar","geonombreFundar","indust_gdp_pc","indust_gdp_pc_relative"
"1981","SGP","Singapur","3248.54911303915","79.2526744287834"
"1982","SGP","Singapur","3020.73070959413","78.4440963764735"
"1983","SGP","Singapur","3037.57047490164","77.2876383296134"
"1984","SGP","Singapur","3223.43420706143","76.7713336870073"
"1985","SGP","Singapur","2972.72400485782","69.6523501175478"
"1986","SGP","Singapur","3211.20040520294","75.252547613336"
"1987","SGP","Singapur","3721.55589501329","81.8438946993132"
"1988","SGP","Singapur","4299.50607949545","89.1128983455399"
"1989","SGP","Singapur","4576.94947659729","96.4815075794538"
"1990","SGP","Singapur","4845.16796265461","104.103002674479"
"1991","SGP","Singapur","4951.33033190715","111.318217398419"
"1992","SGP","Singapur","4923.43617303343","110.109146416698"
"1993","SGP","Singapur","5250.55144727981","114.787566722281"
"1994","SGP","Singapur","5744.04616476973","118.196446318011"
"1995","SGP","Singapur","6113.58569091912","119.296060423322"
"1996","SGP","Singapur","6058.42006137779","116.550868943502"
"1997","SGP","Singapur","6099.05853983222","112.709653206394"
"1998","SGP","Singapur","5891.97852723651","105.59861234156"
"1999","SGP","Singapur","6550.42958857523","112.250726539535"
"2000","SGP","Singapur","7414.18731671509","119.73626547183"
"2001","SGP","Singapur","6424.92474085392","109.146748850232"
"2002","SGP","Singapur","6917.39434479818","117.632704846885"
"2003","SGP","Singapur","7139.55187417028","116.108532378729"
"2004","SGP","Singapur","8060.83589979872","123.665607143389"
"2005","SGP","Singapur","8629.68849023689","129.787175033654"
"2006","SGP","Singapur","9354.55057578779","134.385792450972"
"2007","SGP","Singapur","9501.81417728135","133.388473417827"
"2008","SGP","Singapur","8705.67140209447","126.079097064266"
"2009","SGP","Singapur","8072.58299205846","130.340804406539"
"2010","SGP","Singapur","10244.5474015527","158.043441439819"
"2011","SGP","Singapur","10820.1616701919","167.681356733812"
"2012","SGP","Singapur","10626.8623700025","167.260946609923"
"2013","SGP","Singapur","10619.4003903049","163.537763576925"
"2014","SGP","Singapur","10759.859631877","164.4317126252"
"2015","SGP","Singapur","10083.5193493962","153.566839086811"
"2016","SGP","Singapur","10358.1222234604","159.537376044361"
"2017","SGP","Singapur","11382.6412722591","179.718005668472"
"2018","SGP","Singapur","12117.1975047941","183.950072086897"
"2019","SGP","Singapur","11866.7570075033","180.654561221303"
"2020","SGP","Singapur","12872.5985849441","205.856329556079"
"2021","SGP","Singapur","14778.867823709","220.173461111893"
"2022","SGP","Singapur","14899.6025978278","220.794372185419"
"2023","SGP","Singapur","13913.4564052519","206.728969998927"
"1970","LKA","Sri Lanka","115.881852314687","3.08641909221132"
"1971","LKA","Sri Lanka","121.139087431451","3.22470898182346"
"1972","LKA","Sri Lanka","114.948051550205","2.88533739085625"
"1973","LKA","Sri Lanka","115.94905037423","2.68857542774031"
"1974","LKA","Sri Lanka","146.526477322106","3.56929410733191"
"1975","LKA","Sri Lanka","153.445814835623","4.01153380503653"
"1976","LKA","Sri Lanka","149.505149607755","3.66335784467839"
"1977","LKA","Sri Lanka","150.343274113862","3.56692746566662"
"1978","LKA","Sri Lanka","149.964824832034","3.44736161064039"
"1979","LKA","Sri Lanka","163.479316658126","3.76434010998933"
"1980","LKA","Sri Lanka","148.847917448129","3.71477538642989"
"1981","LKA","Sri Lanka","151.664300968242","3.700052253746"
"1982","LKA","Sri Lanka","148.873073850944","3.86602278578962"
"1983","LKA","Sri Lanka","143.464512638193","3.65029666226065"
"1984","LKA","Sri Lanka","167.999351605186","4.00117807679416"
"1985","LKA","Sri Lanka","177.188904109467","4.15162106061962"
"1986","LKA","Sri Lanka","185.671408116592","4.35109763224074"
"1987","LKA","Sri Lanka","189.891686076157","4.17606925649481"
"1988","LKA","Sri Lanka","192.66277075821","3.99318842399711"
"1989","LKA","Sri Lanka","196.726371440319","4.14696666289368"
"1990","LKA","Sri Lanka","213.653586163981","4.59054877421726"
"1991","LKA","Sri Lanka","228.594533276805","5.13937351087539"
"1992","LKA","Sri Lanka","245.207359619813","5.48388810455423"
"1993","LKA","Sri Lanka","263.958796659161","5.77066776464857"
"1994","LKA","Sri Lanka","282.240811180996","5.80772854718933"
"1995","LKA","Sri Lanka","300.637458074649","5.86642048990326"
"1996","LKA","Sri Lanka","315.425868930782","6.06810995914688"
"1997","LKA","Sri Lanka","339.319093893195","6.27056407956072"
"1998","LKA","Sri Lanka","352.843425668841","6.32381397050814"
"1999","LKA","Sri Lanka","359.238527837726","6.15605208872245"
"2000","LKA","Sri Lanka","388.408702763","6.27265073823419"
"2001","LKA","Sri Lanka","369.947992395164","6.28468382778844"
"2002","LKA","Sri Lanka","371.368734385468","6.3152549274826"
"2003","LKA","Sri Lanka","383.090035579627","6.23008594712885"
"2004","LKA","Sri Lanka","400.179263271301","6.13936472269275"
"2005","LKA","Sri Lanka","422.20630142457","6.34981937126659"
"2006","LKA","Sri Lanka","425.369329350388","6.11077934166563"
"2007","LKA","Sri Lanka","459.532999101442","6.45102125674224"
"2008","LKA","Sri Lanka","501.223766037575","7.25892776448751"
"2009","LKA","Sri Lanka","528.513539980353","8.53343719210512"
"2010","LKA","Sri Lanka","564.664772657777","8.71112802085746"
"2011","LKA","Sri Lanka","580.149521843446","8.99064745022945"
"2012","LKA","Sri Lanka","592.51485072735","9.32585662282083"
"2013","LKA","Sri Lanka","600.097835937165","9.24145002632291"
"2014","LKA","Sri Lanka","608.653338710226","9.30141417297554"
"2015","LKA","Sri Lanka","633.835094079007","9.65298409486692"
"2016","LKA","Sri Lanka","650.12915211422","10.0133882165755"
"2017","LKA","Sri Lanka","675.803271811433","10.6701083983186"
"2018","LKA","Sri Lanka","696.16930178841","10.5684827863865"
"2019","LKA","Sri Lanka","705.299760387946","10.7371895001988"
"2020","LKA","Sri Lanka","682.608789473937","10.9161595459191"
"2021","LKA","Sri Lanka","728.647603132975","10.8552878763354"
"2022","LKA","Sri Lanka","632.584433067246","9.37414819196011"
"2023","LKA","Sri Lanka","608.930000786087","9.04760601516934"
"1970","PSE","Palestina","152.778017164152","4.0691184998073"
"1971","PSE","Palestina","171.274055583527","4.55929623628761"
"1972","PSE","Palestina","195.036883451384","4.8956655187197"
"1973","PSE","Palestina","181.565450177915","4.21005955891335"
"1974","PSE","Palestina","214.62840888124","5.22821492119675"
"1975","PSE","Palestina","210.569315285218","5.50491342807183"
"1976","PSE","Palestina","235.933313329206","5.78112631219147"
"1977","PSE","Palestina","227.257883231698","5.39174359655413"
"1978","PSE","Palestina","249.55195696857","5.73665082646675"
"1979","PSE","Palestina","238.972333479913","5.50267250001667"
"1980","PSE","Palestina","266.418156792886","6.64895840210276"
"1981","PSE","Palestina","242.675469887037","5.92039071523115"
"1982","PSE","Palestina","255.171003657935","6.62642940658356"
"1983","PSE","Palestina","235.997471547965","6.00469598266457"
"1984","PSE","Palestina","238.250396185251","5.67432107859711"
"1985","PSE","Palestina","229.992798764193","5.38884165427408"
"1986","PSE","Palestina","267.462424062907","6.26782083390407"
"1987","PSE","Palestina","246.455955186574","5.42002211261604"
"1988","PSE","Palestina","227.71668342349","4.71972670495265"
"1989","PSE","Palestina","230.759464353126","4.8643798938259"
"1990","PSE","Palestina","266.820049582365","5.73288037677416"
"1991","PSE","Palestina","239.24129210383","5.37873912258943"
"1992","PSE","Palestina","272.657003311835","6.09777985213605"
"1993","PSE","Palestina","277.037435269803","6.05659298930919"
"1994","PSE","Palestina","390.245933529683","8.03017267099428"
"1995","PSE","Palestina","372.647409058273","7.27157024945973"
"1996","PSE","Palestina","292.301161123655","5.62324070913117"
"1997","PSE","Palestina","278.856592325783","5.15322645455711"
"1998","PSE","Palestina","292.875225455704","5.24903769665462"
"1999","PSE","Palestina","269.236741930966","4.61374624125407"
"2000","PSE","Palestina","249.467271486421","4.02880021359715"
"2001","PSE","Palestina","239.786221445678","4.07349308287758"
"2002","PSE","Palestina","178.295547989323","3.03197801465713"
"2003","PSE","Palestina","235.400050322683","3.82824508408269"
"2004","PSE","Palestina","243.29696012606","3.73254916290771"
"2005","PSE","Palestina","301.14682038938","4.52913162890217"
"2006","PSE","Palestina","199.912430289902","2.87190604697176"
"2007","PSE","Palestina","188.080844790217","2.64031860628117"
"2008","PSE","Palestina","266.907562494108","3.86546458332728"
"2009","PSE","Palestina","283.583330400592","4.57876734584965"
"2010","PSE","Palestina","333.340303854997","5.14246718052708"
"2011","PSE","Palestina","322.966402553215","5.00504948172379"
"2012","PSE","Palestina","356.889274888958","5.61724014807598"
"2013","PSE","Palestina","366.629040514583","5.6460526154422"
"2014","PSE","Palestina","325.620113943262","4.97611259186687"
"2015","PSE","Palestina","288.041861612075","4.38673013654658"
"2016","PSE","Palestina","323.696197864805","4.9856181389637"
"2017","PSE","Palestina","370.4185531453","5.84845661402999"
"2018","PSE","Palestina","363.419557860154","5.51703921964746"
"2019","PSE","Palestina","358.83082871163","5.46269093338542"
"2020","PSE","Palestina","296.014037933665","4.73380436311981"
"2021","PSE","Palestina","296.547803266751","4.41792679988818"
"2022","PSE","Palestina","305.922224505068","4.53340315982727"
"2023","PSE","Palestina","276.843053744342","4.1133904965787"
"1970","SYR","Siria","125.632481246424","3.34611918066225"
"1971","SYR","Siria","120.923250207943","3.21896341903266"
"1972","SYR","Siria","119.036447818919","2.9879611627573"
"1973","SYR","Siria","138.802564162835","3.21849262336424"
"1974","SYR","Siria","147.46785253818","3.59222542372557"
"1975","SYR","Siria","143.495732322188","3.75140880646092"
"1976","SYR","Siria","152.41587930467","3.73468010011179"
"1977","SYR","Siria","144.527945288687","3.4289575017247"
"1978","SYR","Siria","154.990585448874","3.56289279759818"
"1979","SYR","Siria","131.24291143882","3.0220517541928"
"1980","SYR","Siria","158.680695119243","3.96017055956438"
"1981","SYR","Siria","130.961336226231","3.19497590510059"
"1982","SYR","Siria","154.101734133612","4.00180368470615"
"1983","SYR","Siria","168.770393521408","4.29417695589482"
"1984","SYR","Siria","102.900163414305","2.45073492259327"
"1985","SYR","Siria","187.661790649892","4.39700581845889"
"1986","SYR","Siria","110.645273733034","2.59290535598308"
"1987","SYR","Siria","126.698864540435","2.78634227739654"
"1988","SYR","Siria","200.261817073552","4.15068861804303"
"1989","SYR","Siria","160.088246284726","3.37463968660284"
"1990","SYR","Siria","100.316640730401","2.15539762475641"
"1991","SYR","Siria","112.045273442003","2.51905634877685"
"1992","SYR","Siria","131.862957574779","2.94902121044347"
"1993","SYR","Siria","146.948001440808","3.2125775148497"
"1994","SYR","Siria","156.762295390024","3.2257307306126"
"1995","SYR","Siria","172.138220323924","3.3589799131185"
"1996","SYR","Siria","206.274353047238","3.96827140489609"
"1997","SYR","Siria","232.215934501381","4.29131435216056"
"1998","SYR","Siria","229.913545262069","4.12061096726201"
"1999","SYR","Siria","227.463248780534","3.89789930437397"
"2000","SYR","Siria","17.0271841414429","0.274982456405057"
"2001","SYR","Siria","40.5820837573549","0.68940924327378"
"2002","SYR","Siria","42.7082518700575","0.726268727260693"
"2003","SYR","Siria","39.5217858489104","0.642731733416631"
"2004","SYR","Siria","79.4387778887171","1.21871290030632"
"2005","SYR","Siria","76.8978862849861","1.15651444872879"
"2006","SYR","Siria","79.0338461978313","1.13538603118294"
"2007","SYR","Siria","90.4760640341341","1.27012208797159"
"2008","SYR","Siria","89.163729076474","1.29130562522037"
"2009","SYR","Siria","94.5672833880272","1.52689365962078"
"2010","SYR","Siria","102.01578138817","1.57380551231721"
"2011","SYR","Siria","87.1529080082737","1.35061917775072"
"2012","SYR","Siria","46.541569534873","0.732538608864334"
"2013","SYR","Siria","15.0593424448821","0.231912452102615"
"2014","SYR","Siria","19.8002802912183","0.302587032743293"
"2015","SYR","Siria","24.4357658783437","0.372144208443184"
"2016","SYR","Siria","21.1346977484853","0.325519833570526"
"2017","SYR","Siria","26.6177914480963","0.420262422396606"
"2018","SYR","Siria","30.2158186881015","0.458703592447164"
"2019","SYR","Siria","27.9812405154968","0.425974739733746"
"2020","SYR","Siria","24.3833949284327","0.389934957496017"
"2021","SYR","Siria","23.0373984590102","0.343207870470087"
"2022","SYR","Siria","19.0458901306391","0.282237417172455"
"2023","SYR","Siria","16.7206612222378","0.248438991110034"
"1990","TJK","Tayikistán","558.308467711847","11.9957839140723"
"1991","TJK","Tayikistán","533.077985596967","11.9849186204745"
"1992","TJK","Tayikistán","401.040300457629","8.96898093326536"
"1993","TJK","Tayikistán","325.302335807425","7.11176034581169"
"1994","TJK","Tayikistán","219.312239450773","4.51283408829728"
"1995","TJK","Tayikistán","185.560859395945","3.62089952015937"
"1996","TJK","Tayikistán","138.466541682017","2.66379610346308"
"1997","TJK","Tayikistán","134.077047705959","2.47772298809441"
"1998","TJK","Tayikistán","144.212473939849","2.58463893919418"
"1999","TJK","Tayikistán","150.643248692855","2.58148170061116"
"2000","TJK","Tayikistán","178.00116873471","2.87465021902875"
"2001","TJK","Tayikistán","194.99238977665","3.3125345825965"
"2002","TJK","Tayikistán","212.75090079461","3.61790331324698"
"2003","TJK","Tayikistán","228.310367107494","3.71294755173702"
"2004","TJK","Tayikistán","219.520745698061","3.36778550447827"
"2005","TJK","Tayikistán","228.960440907934","3.44347641905264"
"2006","TJK","Tayikistán","234.086792224543","3.36284878899722"
"2007","TJK","Tayikistán","209.638983696711","2.94295631154615"
"2008","TJK","Tayikistán","187.235158722356","2.71161621661021"
"2009","TJK","Tayikistán","171.518276259176","2.76935277346012"
"2010","TJK","Tayikistán","154.947777506206","2.39039159473465"
"2011","TJK","Tayikistán","94.0967441868483","1.45822864855635"
"2012","TJK","Tayikistán","103.807938964925","1.63387964691353"
"2013","TJK","Tayikistán","80.133352505125","1.23404606427438"
"2014","TJK","Tayikistán","81.2228171129522","1.24124360159485"
"2015","TJK","Tayikistán","96.4554967288749","1.46896785060352"
"2016","TJK","Tayikistán","121.457549638172","1.87070767770669"
"2017","TJK","Tayikistán","146.808366296443","2.31792482738999"
"2018","TJK","Tayikistán","161.901780743469","2.45781619280984"
"2019","TJK","Tayikistán","177.024107039454","2.69494120108676"
"2020","TJK","Tayikistán","219.596393275801","3.51174684778737"
"2021","TJK","Tayikistán","229.441355631813","3.41818453174195"
"2022","TJK","Tayikistán","247.074750765514","3.66135365825754"
"2023","TJK","Tayikistán","274.899389777855","4.08451114136226"
"1970","THA","Tailandia","144.97871684091","3.8613904652383"
"1971","THA","Tailandia","156.744537150697","4.17252207787711"
"1972","THA","Tailandia","172.841595275976","4.33853650252785"
"1973","THA","Tailandia","194.832134856004","4.51768159046917"
"1974","THA","Tailandia","201.665750891254","4.91245261240046"
"1975","THA","Tailandia","208.214528280682","5.44335223344118"
"1976","THA","Tailandia","234.623878810044","5.74904094770436"
"1977","THA","Tailandia","262.240405035537","6.22171167178636"
"1978","THA","Tailandia","278.970613245201","6.41292105449038"
"1979","THA","Tailandia","295.770814629097","6.81053703693219"
"1980","THA","Tailandia","298.088076024588","7.43933987649018"
"1981","THA","Tailandia","310.524705268666","7.57566301521233"
"1982","THA","Tailandia","312.583938763442","8.11736198139681"
"1983","THA","Tailandia","340.891645328819","8.6736128137451"
"1984","THA","Tailandia","355.201241927473","8.4596958766262"
"1985","THA","Tailandia","343.933290699023","8.0585220631656"
"1986","THA","Tailandia","371.085259453515","8.69615957645844"
"1987","THA","Tailandia","423.18088940883","9.30653015260282"
"1988","THA","Tailandia","490.630305758313","10.1689560972577"
"1989","THA","Tailandia","560.412615892912","11.8134260219301"
"1990","THA","Tailandia","637.30168650326","13.6930277104674"
"1991","THA","Tailandia","684.946367135999","15.3992974598674"
"1992","THA","Tailandia","743.310805170386","16.6236172061907"
"1993","THA","Tailandia","792.865591891151","17.3336292282513"
"1994","THA","Tailandia","846.242773649798","17.4133155790389"
"1995","THA","Tailandia","927.832257149615","18.1050431951968"
"1996","THA","Tailandia","969.001217243465","18.6414828837987"
"1997","THA","Tailandia","965.124562159425","17.8353517992228"
"1998","THA","Tailandia","873.523209583773","15.6556644518962"
"1999","THA","Tailandia","947.661535501886","16.2394991710454"
"2000","THA","Tailandia","967.70274963368","15.6280261582728"
"2001","THA","Tailandia","976.734710994477","16.5927886308671"
"2002","THA","Tailandia","1053.11588588935","17.9086031530854"
"2003","THA","Tailandia","1149.78164094768","18.6985767789461"
"2004","THA","Tailandia","1224.67476447404","18.7883924427305"
"2005","THA","Tailandia","1265.19669396104","19.0280686211206"
"2006","THA","Tailandia","1325.77268849126","19.0458121861989"
"2007","THA","Tailandia","1410.84408498561","19.8057271185918"
"2008","THA","Tailandia","1433.23657248364","20.756718763213"
"2009","THA","Tailandia","1375.48226863564","22.2086865526526"
"2010","THA","Tailandia","1522.12543237561","23.4819491976047"
"2011","THA","Tailandia","1439.12765790179","22.3023357271006"
"2012","THA","Tailandia","1529.2654082762","24.0697932183745"
"2013","THA","Tailandia","1548.88766190039","23.8527237837587"
"2014","THA","Tailandia","1541.20270961709","23.5525935946367"
"2015","THA","Tailandia","1557.27078250781","23.7164370281382"
"2016","THA","Tailandia","1585.25262769026","24.4163024082025"
"2017","THA","Tailandia","1624.41631774009","25.6475499857013"
"2018","THA","Tailandia","1675.5839633051","25.4368875901935"
"2019","THA","Tailandia","1658.00051218579","25.2407085477719"
"2020","THA","Tailandia","1567.47900953322","25.0668482691685"
"2021","THA","Tailandia","1639.63104169579","24.4269889752665"
"2022","THA","Tailandia","1650.50816567499","24.4585660479459"
"2023","THA","Tailandia","1597.84235430841","23.7410672449552"
"1990","TLS","Timor-Leste","20.1325648225477","0.432567140235423"
"1991","TLS","Timor-Leste","21.849707944976","0.491235764141378"
"1992","TLS","Timor-Leste","24.1699611418734","0.540543981220488"
"1993","TLS","Timor-Leste","24.2269242802552","0.529649069287035"
"1994","TLS","Timor-Leste","27.2164825522532","0.560039287059151"
"1995","TLS","Timor-Leste","31.9636685534461","0.623715758293342"
"1996","TLS","Timor-Leste","33.6121147798566","0.646624226272303"
"1997","TLS","Timor-Leste","36.672369993371","0.677699693684713"
"1998","TLS","Timor-Leste","34.1992711107339","0.612934272535469"
"1999","TLS","Timor-Leste","19.1872679547189","0.328800537293373"
"2000","TLS","Timor-Leste","23.7442865809139","0.383461069978894"
"2001","TLS","Timor-Leste","26.124591104452","0.443805071514914"
"2002","TLS","Timor-Leste","22.8893783718304","0.389241867086406"
"2003","TLS","Timor-Leste","22.0044498831906","0.357852205119733"
"2004","TLS","Timor-Leste","20.0519000639346","0.307626954153347"
"2005","TLS","Timor-Leste","18.1608164410199","0.273131650679086"
"2006","TLS","Timor-Leste","17.1899452896128","0.246947664798843"
"2007","TLS","Timor-Leste","15.9052552072916","0.223281330474154"
"2008","TLS","Timor-Leste","14.3474573069916","0.207785750102905"
"2009","TLS","Timor-Leste","12.9858800017378","0.209671433173052"
"2010","TLS","Timor-Leste","10.9396964447546","0.168767560602426"
"2011","TLS","Timor-Leste","10.3758875597073","0.160796387000597"
"2012","TLS","Timor-Leste","9.05845173740071","0.142575029172753"
"2013","TLS","Timor-Leste","8.89193618683087","0.136934977909925"
"2014","TLS","Timor-Leste","9.62073537337666","0.147023664646283"
"2015","TLS","Timor-Leste","12.8495972637","0.195692790081579"
"2016","TLS","Timor-Leste","14.7587331231804","0.227316255341945"
"2017","TLS","Timor-Leste","19.8429771279609","0.31329637741052"
"2018","TLS","Timor-Leste","20.002137999732","0.303650635841086"
"2019","TLS","Timor-Leste","27.3643643659032","0.416583674418914"
"2020","TLS","Timor-Leste","23.8286576780868","0.381063697084167"
"2021","TLS","Timor-Leste","18.9367361434637","0.282116789229306"
"2022","TLS","Timor-Leste","26.5024147462745","0.392734234814717"
"2023","TLS","Timor-Leste","20.1728869612204","0.299732864496827"
"1970","TUR","Turquía","324.908922876638","8.65368548021715"
"1971","TUR","Turquía","344.890884444891","9.18095683565243"
"1972","TUR","Turquía","373.411001786433","9.37307515074242"
"1973","TUR","Turquía","411.941120548172","9.55190897042294"
"1974","TUR","Turquía","432.331711023885","10.5313323350978"
"1975","TUR","Turquía","460.295772534062","12.0335119847604"
"1976","TUR","Turquía","491.581861122193","12.0453393877624"
"1977","TUR","Turquía","513.327086370646","12.1787987792482"
"1978","TUR","Turquía","519.169410624448","11.9345633058293"
"1979","TUR","Turquía","478.024803310521","11.0071902516857"
"1980","TUR","Turquía","450.199532538724","11.2355629230748"
"1981","TUR","Turquía","482.99385826015","11.7832772932845"
"1982","TUR","Turquía","503.130443244691","13.0655847124907"
"1983","TUR","Turquía","528.105651074796","13.4370671881829"
"1984","TUR","Turquía","563.84309710941","13.4288413458154"
"1985","TUR","Turquía","582.894887513375","13.6575069601028"
"1986","TUR","Turquía","630.531420323657","14.7761241100777"
"1987","TUR","Turquía","679.965108704997","14.9536898883149"
"1988","TUR","Turquía","677.004964590834","14.0318151605192"
"1989","TUR","Turquía","683.916474257191","14.4168715062625"
"1990","TUR","Turquía","736.212619314951","15.8182223750068"
"1991","TUR","Turquía","740.591780048289","16.6503447050649"
"1992","TUR","Turquía","770.078219545956","17.2222513805949"
"1993","TUR","Turquía","827.268940008094","18.0857552967406"
"1994","TUR","Turquía","750.883659244963","15.4510910210585"
"1995","TUR","Turquía","841.475302142297","16.4199364438791"
"1996","TUR","Turquía","887.841308527713","17.0801421731243"
"1997","TUR","Turquía","975.262011119946","18.0226902792974"
"1998","TUR","Turquía","973.064969767706","17.4396953503235"
"1999","TUR","Turquía","906.399160964516","15.5324109628697"
"2000","TUR","Turquía","961.923068114082","15.5346865309865"
"2001","TUR","Turquía","868.192574354259","14.7488726621389"
"2002","TUR","Turquía","895.504813633884","15.228371866695"
"2003","TUR","Turquía","971.325157095374","15.796388966778"
"2004","TUR","Turquía","1089.9891606975","16.7221083536429"
"2005","TUR","Turquía","1181.11670723565","17.7635381613825"
"2006","TUR","Turquía","1281.29494472883","18.4068529124722"
"2007","TUR","Turquía","1353.66121176638","19.0029818720477"
"2008","TUR","Turquía","1344.46367275018","19.471073288531"
"2009","TUR","Turquía","1208.806346048","19.5175189490928"
"2010","TUR","Turquía","1303.8271919728","20.114245011055"
"2011","TUR","Turquía","1549.29328121765","24.0095857429593"
"2012","TUR","Turquía","1562.2021906701","24.588199988847"
"2013","TUR","Turquía","1688.43984146816","26.0018141758711"
"2014","TUR","Turquía","1745.88034320297","26.6804683976585"
"2015","TUR","Turquía","1803.52255771681","27.4667255363491"
"2016","TUR","Turquía","1838.21035421834","28.3123958380553"
"2017","TUR","Turquía","1973.9255048714","31.1658732440414"
"2018","TUR","Turquía","1970.3860242369","29.9122508363826"
"2019","TUR","Turquía","1904.64498450398","28.9955211639002"
"2020","TUR","Turquía","1945.39005625369","31.1103351737909"
"2021","TUR","Turquía","2292.27299146594","34.149955488113"
"2022","TUR","Turquía","2381.19330175015","35.2864498673741"
"2023","TUR","Turquía","2435.85270744585","36.1923958082263"
"1990","TKM","Turkmenistán","1090.57929056646","23.4321244748691"
"1991","TKM","Turkmenistán","1041.91639994755","23.4248714073707"
"1992","TKM","Turkmenistán","2506.75080382414","56.0616978849529"
"1993","TKM","Turkmenistán","1579.94948028543","34.5408588425611"
"1994","TKM","Turkmenistán","1055.50999781231","21.7194512745612"
"1995","TKM","Turkmenistán","1346.65663895663","26.2776772735944"
"1996","TKM","Turkmenistán","1441.23258961679","27.7261908167078"
"1997","TKM","Turkmenistán","768.366160234751","14.1992871342353"
"1998","TKM","Turkmenistán","701.801648342197","12.5779956361645"
"1999","TKM","Turkmenistán","798.854788775331","13.6894884872921"
"2000","TKM","Turkmenistán","909.758155604779","14.6922433142569"
"2001","TKM","Turkmenistán","935.839785959603","15.8980648337698"
"2002","TKM","Turkmenistán","852.202034635193","14.4919929981354"
"2003","TKM","Turkmenistán","860.650424060518","13.9965167828423"
"2004","TKM","Turkmenistán","863.206166489671","13.2429087995115"
"2005","TKM","Turkmenistán","927.133687450353","13.9437318402455"
"2006","TKM","Turkmenistán","982.273805650683","14.1111689660283"
"2007","TKM","Turkmenistán","1126.72833461156","15.8172502330969"
"2008","TKM","Turkmenistán","2033.42122179902","29.4488385507013"
"2009","TKM","Turkmenistán","2131.80898099212","34.4204200436154"
"2010","TKM","Turkmenistán","2354.88213119461","36.328952525782"
"2011","TKM","Turkmenistán","2897.80510378851","44.9076368879065"
"2012","TKM","Turkmenistán","3042.5578125341","47.8881801722015"
"2013","TKM","Turkmenistán","2824.77858722577","43.501323594187"
"2014","TKM","Turkmenistán","2742.93926298378","41.9174799737277"
"2015","TKM","Turkmenistán","2470.94258880284","37.6311910335308"
"2016","TKM","Turkmenistán","2265.23435478826","34.8894845312733"
"2017","TKM","Turkmenistán","2156.77202801764","34.0527965597522"
"2018","TKM","Turkmenistán","2137.66496135252","32.4516971505047"
"2019","TKM","Turkmenistán","2099.30351746565","31.9589215131226"
"2020","TKM","Turkmenistán","1918.36909263762","30.6782206823488"
"2021","TKM","Turkmenistán","1982.67545064498","29.5376155627957"
"2022","TKM","Turkmenistán","2257.54708206113","33.4541600952082"
"2023","TKM","Turkmenistán","2227.32177398381","33.0940007127236"
"1970","ARE","Emiratos Árabes Unidos","927.329961971093","24.6986809602839"
"1971","ARE","Emiratos Árabes Unidos","966.11616371913","25.7179044079628"
"1972","ARE","Emiratos Árabes Unidos","882.436666632798","22.1502450451378"
"1973","ARE","Emiratos Árabes Unidos","878.177503402693","20.3627925301886"
"1974","ARE","Emiratos Árabes Unidos","1172.38186775509","28.5584951511674"
"1975","ARE","Emiratos Árabes Unidos","634.115887129121","16.577691090853"
"1976","ARE","Emiratos Árabes Unidos","831.308384966657","20.3697337610408"
"1977","ARE","Emiratos Árabes Unidos","1974.71484244832","46.850546856216"
"1978","ARE","Emiratos Árabes Unidos","2049.30287943059","47.1089676064805"
"1979","ARE","Emiratos Árabes Unidos","2032.76523018681","46.8072649593105"
"1980","ARE","Emiratos Árabes Unidos","3009.28614852305","75.1023078247198"
"1981","ARE","Emiratos Árabes Unidos","5298.13016102154","129.254928930391"
"1982","ARE","Emiratos Árabes Unidos","5784.47059869469","150.214505281688"
"1983","ARE","Emiratos Árabes Unidos","5381.97151638523","136.938343157991"
"1984","ARE","Emiratos Árabes Unidos","5391.65021020474","128.410927855914"
"1985","ARE","Emiratos Árabes Unidos","4998.04428946103","117.106576387067"
"1986","ARE","Emiratos Árabes Unidos","3788.1046018942","88.7719500335342"
"1987","ARE","Emiratos Árabes Unidos","3807.01355257038","83.72326658668"
"1988","ARE","Emiratos Árabes Unidos","3517.55359798255","72.905908354662"
"1989","ARE","Emiratos Árabes Unidos","3440.29724822039","72.5210244786267"
"1990","ARE","Emiratos Árabes Unidos","3418.33628013075","73.4461784721593"
"1991","ARE","Emiratos Árabes Unidos","3330.25460979862","74.872404342866"
"1992","ARE","Emiratos Árabes Unidos","3345.91424768091","74.8289911451469"
"1993","ARE","Emiratos Árabes Unidos","2874.86712516482","62.8503511033139"
"1994","ARE","Emiratos Árabes Unidos","3464.21823011972","71.2839472951268"
"1995","ARE","Emiratos Árabes Unidos","3707.38745021463","72.3432596897121"
"1996","ARE","Emiratos Árabes Unidos","3803.34578735333","73.1681283103086"
"1997","ARE","Emiratos Árabes Unidos","4357.04055209373","80.5174317356512"
"1998","ARE","Emiratos Árabes Unidos","4233.98103904907","75.8832572687197"
"1999","ARE","Emiratos Árabes Unidos","4293.06092329442","73.5675731189876"
"2000","ARE","Emiratos Árabes Unidos","5235.30496289952","84.548155864702"
"2001","ARE","Emiratos Árabes Unidos","4954.29805890461","84.1637136270304"
"2002","ARE","Emiratos Árabes Unidos","4797.32226443993","81.5801392633655"
"2003","ARE","Emiratos Árabes Unidos","4721.82583951299","76.7897310694347"
"2004","ARE","Emiratos Árabes Unidos","4823.52431617438","74.0002737365613"
"2005","ARE","Emiratos Árabes Unidos","4880.67161467389","73.4034121685984"
"2006","ARE","Emiratos Árabes Unidos","4875.1957815811","70.0361864691975"
