"anio","exporter_iso3","geonombreFundar","clasificacion_lall","impo","prop"
"2004","S19",,"Productos primarios","718.431","0.360814869640059"
"2004","S19",,"Manufacturas en basadas en RRNN","10117.288","5.08116708609585"
"2004","S19",,"Manufacturas de baja tecnología","41397.004","20.7906599266304"
"2004","NZL","Nueva Zelanda","Productos primarios","3576.332","22.9411727726901"
"2004","NZL","Nueva Zelanda","Manufacturas en basadas en RRNN","1071.6","6.87401526010861"
"2004","NZL","Nueva Zelanda","Manufacturas de baja tecnología","3411.982","21.8869133400671"
"2004","NOR","Noruega","Productos primarios","6461.493","24.413045372307"
"2004","NOR","Noruega","Manufacturas en basadas en RRNN","3516.372","13.2856832286145"
"2004","NOR","Noruega","Manufacturas de baja tecnología","2316.543","8.75244612443288"
"2004","PAK","Pakistán","Productos primarios","144.492","0.438572315564212"
"2004","PAK","Pakistán","Manufacturas de baja tecnología","8801.644","26.715371022976"
"2004","PAK","Pakistán","Manufacturas en basadas en RRNN","0.434","0.00131730742847263"
"2004","PRT","Portugal","Manufacturas de media tecnología","10934.751","20.9685782295639"
"2004","PRT","Portugal","Manufacturas de alta tecnología","3431.465","6.58020857489216"
"2004","ROU","Rumania","Productos primarios","35.421","0.147226641367565"
"2004","ROU","Rumania","Manufacturas en basadas en RRNN","364.774","1.51617545744649"
"2004","ROU","Rumania","Manufacturas de baja tecnología","720.685999999999","2.99551619831808"
"2004","IND","India","Manufacturas de media tecnología","37745.093","21.5265393259847"
"2004","IND","India","Manufacturas de alta tecnología","20496.808","11.6896080629383"
"2004","SVK","Eslovaquia","Manufacturas en basadas en RRNN","539.492","3.25263601570959"
"2004","SVK","Eslovaquia","Manufacturas de baja tecnología","207.957","1.25378768900914"
"2004","SVK","Eslovaquia","Productos primarios","0.194","0.00116963993358133"
"2004","ZAF","Sudáfrica","Manufacturas de media tecnología","11556.598","19.014401116928"
"2004","ZAF","Sudáfrica","Manufacturas de alta tecnología","898.778","1.47878514135997"
"2004","SWE","Suecia","Manufacturas de media tecnología","83690.6649999999","30.4659771491916"
"2004","SWE","Suecia","Manufacturas de alta tecnología","157349.431","57.28003438955"
"2004","THA","Tailandia","Manufacturas de media tecnología","78464.445","48.4095999744528"
"2004","THA","Tailandia","Manufacturas de alta tecnología","19230.499","11.8644917949667"
"2004","TUR","Turquía","Manufacturas de media tecnología","11842.217","44.3704995463928"
"2004","TUR","Turquía","Manufacturas de alta tecnología","454.535","1.70305484279841"
"2004","GBR","Reino Unido","Manufacturas de alta tecnología","76315.568","19.980627928535"
"2004","GBR","Reino Unido","Manufacturas de media tecnología","150202.523","39.3254063966375"
"2004","USA","Estados Unidos","Productos primarios","137266.548","3.92506553834046"
"2004","USA","Estados Unidos","Manufacturas en basadas en RRNN","499285.694","14.2768147072935"
"2004","USA","Estados Unidos","Manufacturas de baja tecnología","210998.158","6.03338257343746"
"2005","AUS","Australia","Productos primarios","117292.145","80.5290746523757"
"2005","AUS","Australia","Manufacturas en basadas en RRNN","1110.65","0.76253713974334"
"2005","AUS","Australia","Manufacturas de baja tecnología","2218.97","1.52347457522737"
"2005","BEL","Bélgica","Productos primarios","16820.976","2.19832635207438"
"2005","BEL","Bélgica","Manufacturas en basadas en RRNN","154446.817","20.1845902285996"
"2005","BEL","Bélgica","Manufacturas de baja tecnología","61946.182","8.09572074182826"
"2005","BGR","Bulgaria","Manufacturas de alta tecnología","670.835","11.1169333315436"
"2005","BGR","Bulgaria","Manufacturas de media tecnología","4247.692","70.3918381970693"
"2005","LKA","Sri Lanka","Productos primarios","775.084","13.6393015674698"
"2005","LKA","Sri Lanka","Manufacturas en basadas en RRNN","1369.043","24.0913118266325"
"2005","LKA","Sri Lanka","Manufacturas de baja tecnología","3538.131","62.2611687174727"
"2005","CHL","Chile","Manufacturas de media tecnología","193767.269","27.9132383303434"
"2005","CHL","Chile","Manufacturas de alta tecnología","32657.323","4.70446657391865"
"2005","CHN","China","Manufacturas de media tecnología","603958.561000001","39.1311879941643"
"2005","CHN","China","Manufacturas de alta tecnología","368699.703","23.8884889181752"
"2005","CZE","Chequia","Manufacturas de alta tecnología","9145.346","49.4456538211772"
"2005","CZE","Chequia","Manufacturas de media tecnología","4759.396","25.7323721829546"
"2005","ECU","Ecuador","Productos primarios","35663.969","58.0769131872341"
"2005","ECU","Ecuador","Manufacturas en basadas en RRNN","19174.468","31.2246209457898"
"2005","ECU","Ecuador","Manufacturas de baja tecnología","1123.514","1.82958394346524"
"2005","DEU","Alemania","Productos primarios","23528.947","1.74578993413617"
"2005","DEU","Alemania","Manufacturas en basadas en RRNN","189525.715","14.0623414004443"
"2005","DEU","Alemania","Manufacturas de baja tecnología","114192.036","8.47276790615894"
"2005","HKG","Hong Kong","Manufacturas de baja tecnología","78825.677","23.997606220903"
"2005","HUN","Hungría","Manufacturas de media tecnología","1333.573","15.4421129629181"
"2005","HUN","Hungría","Manufacturas de alta tecnología","5566.373","64.4558345585413"
"2005","IDN","Indonesia","Manufacturas de media tecnología","20968.162","19.5417065332542"
"2005","IDN","Indonesia","Manufacturas de alta tecnología","10891.299","10.1503683929915"
"2005","ISR","Israel","Manufacturas de alta tecnología","20051.126","25.8018935827783"
"2005","ISR","Israel","Manufacturas de media tecnología","36970.157","47.5733909732853"
"2005","ITA","Italia","Productos primarios","20545.972","2.55236319171477"
"2005","ITA","Italia","Manufacturas en basadas en RRNN","78919.1120000001","9.80387964081794"
"2005","ITA","Italia","Manufacturas de baja tecnología","97417.5699999999","12.1018864376091"
"2005","KOR","Corea del Sur","Manufacturas de media tecnología","220365.981","57.4379861806486"
"2005","KOR","Corea del Sur","Manufacturas de alta tecnología","87775.596","22.8785470750415"
"2005","LUX","Luxemburgo","Manufacturas de media tecnología","1172.12","22.6510055765627"
"2005","LUX","Luxemburgo","Manufacturas de alta tecnología","60.665","1.17234007891869"
"2005","MYS","Malasia","Manufacturas de media tecnología","35776.628","33.8573656695026"
"2005","MYS","Malasia","Manufacturas de alta tecnología","32120.622","30.3974886785269"
"2005","S19",,"Manufacturas de media tecnología","110019.002","57.2726578522716"
"2005","S19",,"Manufacturas de alta tecnología","27610.251","14.3730849216242"
"2005","NZL","Nueva Zelanda","Manufacturas de media tecnología","3915.431","25.8481450336557"
"2005","NZL","Nueva Zelanda","Manufacturas de alta tecnología","1376.663","9.08819102838678"
"2005","NOR","Noruega","Productos primarios","257.133","1.45295800331894"
"2005","NOR","Noruega","Manufacturas en basadas en RRNN","429.925","2.4293380063115"
"2005","NOR","Noruega","Manufacturas de baja tecnología","1554.089","8.78154904434642"
"2005","PHL","Filipinas","Productos primarios","439.989","3.55679482415211"
"2005","PHL","Filipinas","Manufacturas en basadas en RRNN","1667.683","13.4812603558872"
"2005","PHL","Filipinas","Manufacturas de baja tecnología","5111.172","41.3178286615147"
"2005","POL","Polonia","Productos primarios","11.589","0.0222778471022276"
"2005","POL","Polonia","Manufacturas en basadas en RRNN","4944.256","9.50447659006572"
"2005","POL","Polonia","Manufacturas de baja tecnología","18093.053","34.780763512512"
"2005","PRT","Portugal","Manufacturas de alta tecnología","2051.176","4.5957099155394"
"2005","PRT","Portugal","Manufacturas de media tecnología","17472.326","39.1471730586438"
"2005","ROU","Rumania","Manufacturas de media tecnología","20479.249","70.4496548751934"
"2005","ROU","Rumania","Manufacturas de alta tecnología","715.407","2.46103635173817"
"2005","RUS","Rusia","Manufacturas de media tecnología","65155.775","41.2903269185407"
"2005","RUS","Rusia","Manufacturas de alta tecnología","1327.684","0.841376016239786"
"2005","SGP","Singapur","Productos primarios","25340.669","17.0066427843958"
"2005","SGP","Singapur","Manufacturas en basadas en RRNN","29816.792","20.0106607493524"
"2005","SGP","Singapur","Manufacturas de baja tecnología","16214.525","10.8819003394763"
"2005","SVK","Eslovaquia","Productos primarios","11.024","0.194589068274215"
"2005","SVK","Eslovaquia","Manufacturas en basadas en RRNN","367.373","6.48464892771256"
"2005","SVK","Eslovaquia","Manufacturas de baja tecnología","342.447","6.04467005291185"
"2005","ZAF","Sudáfrica","Manufacturas de media tecnología","32271.173","26.6820756736188"
"2005","ZAF","Sudáfrica","Manufacturas de alta tecnología","1501.75","1.24165945696665"
"2005","SWE","Suecia","Productos primarios","2033.727","1.26895166822126"
"2005","SWE","Suecia","Manufacturas en basadas en RRNN","22113.399","13.7977391021963"
"2005","SWE","Suecia","Manufacturas de baja tecnología","12665.476","7.90267174454403"
"2005","THA","Tailandia","Manufacturas de media tecnología","219710.282","70.8059592778954"
"2005","THA","Tailandia","Manufacturas de alta tecnología","19236.37","6.19929854204333"
"2005","TTO","Trinidad y Tobago","Manufacturas de media tecnología","15126.768","99.6108879722173"
"2005","TTO","Trinidad y Tobago","Manufacturas de alta tecnología","2.654","0.0174767866260833"
"2005","ARE","Emiratos Árabes Unidos","Manufacturas de media tecnología","2442.438","13.5631917229833"
"2005","ARE","Emiratos Árabes Unidos","Manufacturas de alta tecnología","3396.123","18.8591347513564"
"2005","URY","Uruguay","Manufacturas de media tecnología","158560.9","31.6617156578815"
"2005","URY","Uruguay","Manufacturas de alta tecnología","139951.504","27.9457591722857"
"2005","VEN","Venezuela","Manufacturas de media tecnología","11739.341","32.9735059017463"
"2005","VEN","Venezuela","Manufacturas de alta tecnología","1900.753","5.33884229645104"
"2006","AUT","Austria","Manufacturas en basadas en RRNN","16971.273","12.8693192947099"
"2006","AUT","Austria","Productos primarios","3437.098","2.60635201668188"
"2006","AUT","Austria","Manufacturas de baja tecnología","20529.253","15.567336153209"
"2006","BOL","Bolivia","Manufacturas de media tecnología","13547.873","3.92969163489131"
"2006","BOL","Bolivia","Manufacturas de alta tecnología","6725.121","1.95068640939665"
"2006","BRA","Brasil","Productos primarios","515168.663","4.32866816502104"
"2006","BRA","Brasil","Manufacturas en basadas en RRNN","2025261.897","17.017119496987"
"2006","BRA","Brasil","Manufacturas de baja tecnología","1409152.521","11.8403041477541"
"2006","BGR","Bulgaria","Manufacturas de media tecnología","9171.289","70.3960236825916"
"2006","BGR","Bulgaria","Manufacturas de alta tecnología","1050.915","8.06650376281793"
"2006","LKA","Sri Lanka","Manufacturas de media tecnología","34.022","0.485916602360056"
"2006","LKA","Sri Lanka","Manufacturas de alta tecnología","1.501","0.0214379172342145"
"2006","CHL","Chile","Manufacturas de media tecnología","136988.008","21.4087433994954"
"2006","CHL","Chile","Manufacturas de alta tecnología","10387.59","1.62339209173086"
"2006","CHN","China","Manufacturas de alta tecnología","1037817.217","33.2572300171624"
"2006","CHN","China","Manufacturas de media tecnología","1153863.273","36.9759680702202"
"2006","CZE","Chequia","Manufacturas de alta tecnología","31883.464","48.1605688637625"
"2006","CZE","Chequia","Manufacturas de media tecnología","22002.735","33.2355428556513"
"2006","DOM","Rep. Dominicana","Manufacturas de alta tecnología","1176.668","46.2018218941417"
"2006","DOM","Rep. Dominicana","Manufacturas de media tecnología","427.177","16.7730877964504"
"2006","ECU","Ecuador","Productos primarios","44335.071","64.36468333846"
"2006","ECU","Ecuador","Manufacturas en basadas en RRNN","20463.532","29.7085067748385"
"2006","ECU","Ecuador","Manufacturas de baja tecnología","685.469","0.995148854579051"
"2006","FRA","Francia","Manufacturas de media tecnología","397862.098000001","41.6574441973281"
"2006","FRA","Francia","Manufacturas de alta tecnología","369747.346","38.7137390330284"
"2004","PYF","Polinesia Francesa","Manufacturas en basadas en RRNN","0.418","11.1140654081361"
"2004","PYF","Polinesia Francesa","Manufacturas de baja tecnología","3.343","88.8859345918639"
"2004","DJI","Djibouti","Manufacturas en basadas en RRNN","485.625","100"
"2004","GEO","Georgia","Manufacturas en basadas en RRNN","6.796","100"
"2004","IRN","Irán","Manufacturas de alta tecnología","15.487","1.05948059659833"
"2004","IRN","Irán","Manufacturas de media tecnología","0.022","0.00150504120392351"
"2004","CIV","Costa de Marfil","Productos primarios","934.114","100"
"2004","KAZ","Kazajstán","Manufacturas de alta tecnología","1194.086","7.84634313148788"
"2004","KAZ","Kazajstán","Manufacturas de media tecnología","2195.324","14.425481404849"
"2004","JOR","Jordania","Manufacturas de alta tecnología","17.337","51.8637070719158"
"2004","JOR","Jordania","Manufacturas de media tecnología","5.958","17.8233815962666"
"2004","KEN","Kenia","Productos primarios","179.163","96.9344637475721"
"2004","KEN","Kenia","Manufacturas en basadas en RRNN","5.666","3.06553625242792"
"2004","LAO","Laos","Manufacturas de alta tecnología","0.022","0.0752548402544982"
"2004","LBN","Líbano","Productos primarios","65.363","27.1827096623943"
"2004","LBN","Líbano","Manufacturas en basadas en RRNN","167.275","69.5651631469945"
"2004","LBN","Líbano","Manufacturas de baja tecnología","3.166","1.31665405185105"
"2004","LVA","Letonia","Manufacturas en basadas en RRNN","26730.191","99.760848121632"
"2004","LVA","Letonia","Manufacturas de baja tecnología","0.169","0.000630731869164564"
"2004","LBY","Libia","Manufacturas en basadas en RRNN","0.02","33.3333333333333"
"2004","LBY","Libia","Manufacturas de baja tecnología","0.04","66.6666666666667"
"2004","LTU","Lituania","Manufacturas en basadas en RRNN","29.96","21.6815504190126"
"2004","LTU","Lituania","Manufacturas de baja tecnología","61.682","44.6382307391701"
"2004","MLI","Malí","Manufacturas en basadas en RRNN","0.05","0.261096605744125"
"2004","MLT","Malta","Manufacturas en basadas en RRNN","102.936","11.9473386715817"
"2004","MLT","Malta","Manufacturas de baja tecnología","7.155","0.830450067956466"
"2004","MUS","Mauricio","Manufacturas de alta tecnología","12.458","7.38085645898997"
"2004","MUS","Mauricio","Manufacturas de media tecnología","54.549","32.3180557859563"
"2004","ANT","Antillas Holandesas","Manufacturas en basadas en RRNN","5516.352","99.9885625893718"
"2004","ANT","Antillas Holandesas","Manufacturas de baja tecnología","0.331","0.00599965597138871"
"2004","NIC","Nicaragua","Manufacturas de alta tecnología","0.056","0.111760831819905"
"2004","NIC","Nicaragua","Manufacturas de media tecnología","30.152","60.1752250184605"
