"anio","importer_iso3","geonombreFundar","clasificacion_lall","expo","prop"
"2003","MNG","Mongolia","Productos primarios","81.732","14.5211237827552"
"2003","MNG","Mongolia","Manufacturas en basadas en RRNN","478.063","84.9362795350085"
"2003","MNG","Mongolia","Manufacturas de baja tecnología","0.064","0.0113707228759401"
"2003","MDA","Moldavia","Manufacturas de media tecnología","51.638","51.6400656026241"
"2003","MAR","Marruecos","Manufacturas de alta tecnología","435.569","0.236244716482204"
"2003","MOZ","Mozambique","Manufacturas de media tecnología","909.575","5.06104778475978"
"2003","OMN","Omán","Manufacturas de media tecnología","3400.563","9.69511654294943"
"2003","NPL","Nepal","Manufacturas de media tecnología","22.796","0.492798155746786"
"2003","ANT","Antillas Holandesas","Productos primarios","3448.902","80.5215065537357"
"2003","ANT","Antillas Holandesas","Manufacturas en basadas en RRNN","632.793","14.7738166224085"
"2003","ANT","Antillas Holandesas","Manufacturas de baja tecnología","45.473","1.06165801971701"
"2003","NCL","Nueva Caledonia","Manufacturas de media tecnología","32.28","8.32830229570117"
"2003","NZL","Nueva Zelanda","Manufacturas de media tecnología","4429.312","34.5935489645433"
"2003","NIC","Nicaragua","Manufacturas de alta tecnología","2657.148","30.1211489699753"
"2003","NER","Níger","Productos primarios","1510.295","57.1668062753108"
"2003","NER","Níger","Manufacturas en basadas en RRNN","323.661","12.2510275713509"
"2003","NER","Níger","Manufacturas de baja tecnología","0.014","0.000529919842053606"
"2003","NGA","Nigeria","Productos primarios","15994.444","22.8159931249792"
"2003","NGA","Nigeria","Manufacturas en basadas en RRNN","22649.199","32.3089673307985"
"2003","NGA","Nigeria","Manufacturas de baja tecnología","4424.627","6.31170794136997"
"2003","NOR","Noruega","Manufacturas de media tecnología","1063.217","3.13168569005703"
"2003","PAK","Pakistán","Productos primarios","14902.087","26.4528281657249"
"2003","PAK","Pakistán","Manufacturas en basadas en RRNN","30673.877","54.4494739198329"
"2003","PAK","Pakistán","Manufacturas de baja tecnología","8352.909","14.8273236131917"
"2003","PAN","Panamá","Manufacturas de media tecnología","4878.886","8.04081897893847"
"2003","PRY","Paraguay","Productos primarios","67612.151","15.6730342441125"
"2003","PRY","Paraguay","Manufacturas en basadas en RRNN","240130.636","55.6641909098338"
"2003","PRY","Paraguay","Manufacturas de baja tecnología","37601.975","8.71643681061503"
"2003","POL","Polonia","Manufacturas de alta tecnología","201.785","0.138031919771143"
"2003","TLS","Timor-Leste","Manufacturas de media tecnología","67.852","36.4488039665444"
"2003","ROU","Rumania","Manufacturas de media tecnología","287.208","1.41561005721527"
"2003","RUS","Rusia","Manufacturas de media tecnología","4000","1.82017535696801"
"2003","LCA","Santa Lucía","Productos primarios","928.694","89.8596411783716"
"2003","LCA","Santa Lucía","Manufacturas en basadas en RRNN","104.425","10.1040741407304"
"2003","LCA","Santa Lucía","Manufacturas de baja tecnología","0.375","0.0362846808980023"
"2003","SAU","Arabia Saudita","Productos primarios","116194.269","74.8157881023779"
"2003","SAU","Arabia Saudita","Manufacturas en basadas en RRNN","6723.84","4.32938210295288"
"2003","SAU","Arabia Saudita","Manufacturas de baja tecnología","294.294","0.189491596558873"
"2003","SEN","Senegal","Productos primarios","16970.523","72.1564741240912"
"2003","SEN","Senegal","Manufacturas en basadas en RRNN","6022.83","25.6082960465508"
"2003","SEN","Senegal","Manufacturas de baja tecnología","6.082","0.0258598792519666"
"2003","SYC","Seychelles","Manufacturas de media tecnología","0.172","7.12215320910973"
"2003","IND","India","Manufacturas de alta tecnología","1915.198","0.323096335558055"
"2003","SVK","Eslovaquia","Manufacturas de alta tecnología","75.362","1.57210833408084"
"2003","VNM","Vietnam","Manufacturas de media tecnología","2039.072","1.4870381235983"
"2003","SVN","Eslovenia","Manufacturas de alta tecnología","767.6","3.90693573217966"
"2003","ESP","España","Manufacturas de media tecnología","52421.944","3.46991179193752"
"2003","ZWE","Zimbabwe","Productos primarios","6.531","0.5046582951034"
"2003","ZWE","Zimbabwe","Manufacturas en basadas en RRNN","1118.156","86.401270956919"
"2003","SUR","Suriname","Productos primarios","176.323","7.48741149403421"
"2003","SUR","Suriname","Manufacturas en basadas en RRNN","1128.894","47.9375572735619"
"2003","SUR","Suriname","Manufacturas de baja tecnología","331.42","14.0734783173654"
"2003","SWE","Suecia","Manufacturas de media tecnología","26685.33","29.4513615261729"
"2003","SYR","Siria","Manufacturas de alta tecnología","185.326","0.139717914652337"
"2003","THA","Tailandia","Productos primarios","393327.46","84.1039395240595"
"2003","THA","Tailandia","Manufacturas en basadas en RRNN","4180.853","0.893978284330778"
"2003","THA","Tailandia","Manufacturas de baja tecnología","58464.167","12.501203871432"
"2003","TTO","Trinidad y Tobago","Productos primarios","3975.554","24.8298734889692"
"2003","TTO","Trinidad y Tobago","Manufacturas en basadas en RRNN","7823.162","48.8606425025824"
"2003","TTO","Trinidad y Tobago","Manufacturas de baja tecnología","1415.73","8.84213792456056"
"2003","TUR","Turquía","Manufacturas de alta tecnología","14105.173","6.24429175032665"
"2003","UGA","Uganda","Productos primarios","1.108","0.0487615962821483"
"2003","UGA","Uganda","Manufacturas en basadas en RRNN","2268.114","99.816659918672"
"2003","UGA","Uganda","Manufacturas de baja tecnología","1.397","0.061480099283539"
"2003","UKR","Ucrania","Manufacturas de media tecnología","1011.472","8.63704730671222"
"2003","MKD","Macedonia del Norte","Productos primarios","4284.866","75.9709694943526"
"2003","MKD","Macedonia del Norte","Manufacturas en basadas en RRNN","1071.472","18.9972724061973"
"2003","MKD","Macedonia del Norte","Manufacturas de baja tecnología","8.679","0.153879268159491"
"2003","EGY","Egipto","Productos primarios","339934.421","76.1140774707769"
"2003","EGY","Egipto","Manufacturas en basadas en RRNN","89955.443","20.1417542162347"
"2003","EGY","Egipto","Manufacturas de baja tecnología","191.725","0.0429287844995394"
"2003","ARE","Emiratos Árabes Unidos","Manufacturas de alta tecnología","558.606","0.306461182390032"
"2003","TUN","Túnez","Manufacturas de media tecnología","597.531","0.544266108801139"
"2003","GBR","Reino Unido","Manufacturas de alta tecnología","2972.636","0.599459026138799"
"2003","TZA","Tanzanía","Productos primarios","133.81","6.17339768934721"
"2003","TZA","Tanzanía","Manufacturas en basadas en RRNN","1024.305","47.2568725819206"
"2003","TZA","Tanzanía","Manufacturas de baja tecnología","836.297","38.5830204574247"
"2003","USA","Estados Unidos","Manufacturas de alta tecnología","93806.901","2.80163117807198"
"2003","URY","Uruguay","Manufacturas de alta tecnología","30822.223","5.2847209574446"
"2003","VEN","Venezuela","Productos primarios","26458.834","19.1758523663323"
"2003","VEN","Venezuela","Manufacturas en basadas en RRNN","52615.902","38.1330019634807"
"2003","VEN","Venezuela","Manufacturas de baja tecnología","5101.863","3.69753904050547"
"2003","ZMB","Zambia","Manufacturas en basadas en RRNN","395.111","97.9719308686057"
"2006","ALB","Albania","Manufacturas de alta tecnología","16.763","2.19667753014977"
"2006","AND","Andorra","Manufacturas de media tecnología","4.759","1.04793320003875"
"2006","AGO","Angola","Manufacturas de media tecnología","42092.399","24.1810925605959"
"2006","AUS","Australia","Manufacturas de media tecnología","41515.972","26.9896607543108"
"2006","BHR","Bahrein","Productos primarios","2125.268","24.1077540838207"
"2006","BHR","Bahrein","Manufacturas en basadas en RRNN","660.809","7.49581740673432"
"2006","BHR","Bahrein","Manufacturas de baja tecnología","15.82","0.179452506510258"
"2006","BRB","Barbados","Manufacturas de alta tecnología","191.212","7.62925123518684"
"2006","BTN","Bhután","Manufacturas de media tecnología","13.9","22.5634699045517"
"2006","BOL","Bolivia","Manufacturas de alta tecnología","14411.405","3.49972240144712"
"2006","BWA","Botswana","Manufacturas en basadas en RRNN","31.52","100"
"2006","BLZ","Belice","Manufacturas de alta tecnología","58.388","2.93844553473337"
"2006","BGR","Bulgaria","Manufacturas de alta tecnología","74.487","0.0708747877702736"
"2006","BLR","Belarús","Manufacturas de alta tecnología","99.53","0.185627669948072"
"2006","CMR","Camerún","Productos primarios","9380.961","82.5771229169238"
"2006","CMR","Camerún","Manufacturas en basadas en RRNN","1581.227","13.9189552476083"
"2006","CMR","Camerún","Manufacturas de baja tecnología","58.763","0.51726891029258"
"2006","CAN","Canadá","Manufacturas de alta tecnología","39024.343","6.88405114494573"
"2003","IRN","Irán","Manufacturas de media tecnología","7657.353","16.5413138991396"
"2006","CAF","Rep. Centroafricana","Productos primarios","20.6","92.9057863166915"
"2006","CAF","Rep. Centroafricana","Manufacturas de baja tecnología","1.573","7.09421368330853"
"2006","LKA","Sri Lanka","Manufacturas de alta tecnología","229.728","7.6244792620855"
"2006","CHL","Chile","Manufacturas de media tecnología","787293.954","17.4759624614403"
"2006","CHN","China","Productos primarios","2487546.108","70.1398365380565"
"2006","CHN","China","Manufacturas en basadas en RRNN","767818.202","21.6497065143946"
"2006","CHN","China","Manufacturas de baja tecnología","183790.471","5.18222900541807"
"2006","COL","Colombia","Productos primarios","227518.795","39.6810561364362"
"2006","COL","Colombia","Manufacturas en basadas en RRNN","103091.944","17.9800408009296"
"2006","COL","Colombia","Manufacturas de baja tecnología","30508.933","5.32099637322609"
"2006","MYT","Mayotte","Manufacturas de media tecnología","2.942","0.450522879119903"
"2006","COG","Congo","Productos primarios","40801.202","91.171932171064"
"2006","COG","Congo","Manufacturas en basadas en RRNN","2237.943","5.00077393305"
"2006","COG","Congo","Manufacturas de baja tecnología","87.153","0.19474689506708"
"2006","CRI","Costa Rica","Manufacturas de alta tecnología","40083.868","37.6922541438601"
"2006","CZE","Chequia","Manufacturas de media tecnología","23366.9","52.0551177548521"
"2006","DMA","Dominica","Manufacturas de alta tecnología","140.801","22.1551732276774"
"2006","DOM","Rep. Dominicana","Productos primarios","24354.907","13.3267819633511"
"2006","DOM","Rep. Dominicana","Manufacturas en basadas en RRNN","76530.72","41.8769087863188"
"2006","DOM","Rep. Dominicana","Manufacturas de baja tecnología","8744.65900000001","4.78499728358053"
"2006","SLV","El Salvador","Manufacturas de alta tecnología","4516.613","3.97799705227797"
"2006","ETH","Etiopía","Productos primarios","0.17","0.0340902710377078"
"2006","ETH","Etiopía","Manufacturas en basadas en RRNN","243.37","48.8032309555704"
"2006","ETH","Etiopía","Manufacturas de baja tecnología","95.812","19.2132767568521"
"2006","EST","Estonia","Productos primarios","2206.356","27.4798903572357"
"2006","EST","Estonia","Manufacturas en basadas en RRNN","3593.143","44.7521504588875"
"2006","EST","Estonia","Manufacturas de baja tecnología","551.624","6.87040850996839"
"2006","FRA","Francia","Manufacturas de alta tecnología","12763.59","1.89454804276117"
"2006","PYF","Polinesia Francesa","Manufacturas de media tecnología","24.074","0.796848090778587"
"2006","DJI","Djibouti","Manufacturas de media tecnología","15.696","9.50241858831934"
"2006","GAB","Gabón","Manufacturas de media tecnología","6476.708","51.3788468740587"
"2006","GMB","Gambia","Productos primarios","1459.863","68.1772138775133"
"2006","GMB","Gambia","Manufacturas en basadas en RRNN","584.882","27.3146351452895"
"2006","GMB","Gambia","Manufacturas de baja tecnología","1.344","0.0627662838577167"
"2006","PSE","Palestina","Manufacturas de alta tecnología","212.161","18.5208205480971"
"2006","DEU","Alemania","Manufacturas de media tecnología","113907.993","8.78534298414801"
"2006","GTM","Guatemala","Manufacturas de media tecnología","58149.317","28.9691472168525"
"2006","GUY","Guyana","Manufacturas de media tecnología","234.697","7.31989308515449"
"2006","HTI","Haití","Productos primarios","16613.356","76.8626853700591"
"2006","HTI","Haití","Manufacturas en basadas en RRNN","2198.34","10.1707515180205"
"2006","HTI","Haití","Manufacturas de baja tecnología","881.359","4.07766013772713"
"2006","HND","Honduras","Manufacturas de media tecnología","44315.552","49.4096371708725"
"2006","GRC","Grecia","Manufacturas de alta tecnología","515.849","0.509665634588051"
"2006","HKG","Hong Kong","Manufacturas de media tecnología","5469.963","2.77977987653425"
"2006","HUN","Hungría","Productos primarios","9343.86","55.8388508689514"
"2006","HUN","Hungría","Manufacturas en basadas en RRNN","4710.063","28.1473080119314"
"2006","HUN","Hungría","Manufacturas de baja tecnología","267.65","1.59947478184335"
"2006","ISL","Islandia","Manufacturas en basadas en RRNN","373.625","16.8005464308872"
"2006","ISL","Islandia","Productos primarios","1576.187","70.8753506249871"
"2006","ISL","Islandia","Manufacturas de baja tecnología","232.049","10.434392770133"
"2006","IDN","Indonesia","Productos primarios","265340.213","83.7343807963484"
"2006","IDN","Indonesia","Manufacturas en basadas en RRNN","10915.252","3.44456596730064"
"2006","IDN","Indonesia","Manufacturas de baja tecnología","3271.415","1.03237238809666"
"2006","IRL","Irlanda","Productos primarios","96870.28","87.0607946369052"
"2006","IRL","Irlanda","Manufacturas en basadas en RRNN","12102.148","10.8766344196944"
"2006","IRL","Irlanda","Manufacturas de baja tecnología","1092.463","0.981835676447073"
"2006","ISR","Israel","Manufacturas de alta tecnología","306.858","0.217931422870651"
"2006","CIV","Costa de Marfil","Manufacturas de media tecnología","454.106","2.96277631634491"
"2006","JAM","Jamaica","Manufacturas de media tecnología","2238.016","8.44668466600281"
"2006","JPN","Japón","Productos primarios","265904.284","62.7089116740909"
"2006","JPN","Japón","Manufacturas en basadas en RRNN","141206.462","33.3010939882746"
"2006","JPN","Japón","Manufacturas de baja tecnología","10375.505","2.44688282878168"
"2006","JOR","Jordania","Manufacturas de alta tecnología","2590.555","3.46906710389866"
"2006","KEN","Kenia","Manufacturas de media tecnología","979.838","6.4456788425278"
"2006","KOR","Corea del Sur","Manufacturas de alta tecnología","2955.976","0.607098333914152"
"2006","KWT","Kuwait","Manufacturas de alta tecnología","146.02","0.199652649237655"
"2006","LTU","Lituania","Manufacturas de media tecnología","199.466","1.11054989551814"
"2006","LUX","Luxemburgo","Manufacturas de media tecnología","7.069","0.776113831492501"
"2006","MDG","Madagascar","Productos primarios","140.048","0.938390139077368"
"2006","MDG","Madagascar","Manufacturas en basadas en RRNN","14763.637","98.9235931803223"
"2006","MDG","Madagascar","Manufacturas de baja tecnología","14.18","0.0950129396500991"
"2006","LBN","Líbano","Manufacturas de media tecnología","3344.5","9.53803621687461"
