"anio","geocodigoFundar","geonombreFundar","variable","variacion_interanual"
"1964","LAO","Laos","Var. interanual de las importaciones industriales","-0.00238367711588405"
"1964","LBN","Líbano","Var. interanual de las importaciones industriales","0.0900372438120756"
"1964","LBR","Liberia","Var. interanual de las importaciones industriales","0.125100643550512"
"1964","LBR","Liberia","Var. interanual del PIB","0.0515196130203739"
"1964","LBY","Libia","Var. interanual de las importaciones industriales","0.202965134900049"
"1964","LBY","Libia","Var. interanual del PIB","0.450716938128605"
"1964","LKA","Sri Lanka","Var. interanual de las importaciones industriales","0.0164197927246703"
"1964","LKA","Sri Lanka","Var. interanual del PIB","0.0390643383678595"
"1964","MAR","Marruecos","Var. interanual de las importaciones industriales","0.0131966735777405"
"1964","MDG","Madagascar","Var. interanual de las importaciones industriales","0.113115128011435"
"1964","MDG","Madagascar","Var. interanual del PIB","0.0396251884651477"
"1964","MEX","México","Var. interanual de las importaciones industriales","0.36863616785514"
"1964","MEX","México","Var. interanual del PIB","0.119054807657865"
"1964","MLI","Malí","Var. interanual de las importaciones industriales","0.0635763231715032"
"1964","MLT","Malta","Var. interanual de las importaciones industriales","0.0659887525090053"
"1964","MMR","Myanmar","Var. interanual de las importaciones industriales","0.0702324843854971"
"1964","MMR","Myanmar","Var. interanual del PIB","-0.058940188396243"
"1964","MNG","Mongolia","Var. interanual de las importaciones industriales","2.51709225204016"
"1964","MOZ","Mozambique","Var. interanual de las importaciones industriales","0.175120144421679"
"1964","MRT","Mauritania","Var. interanual de las importaciones industriales","-0.436572103932238"
"1964","MRT","Mauritania","Var. interanual del PIB","0.276908863519329"
"1964","MTQ","Martinica","Var. interanual de las importaciones industriales","0.211785576651264"
"1964","MUS","Mauricio","Var. interanual de las importaciones industriales","0.210802045957409"
"1964","MUS","Mauricio","Var. interanual del PIB","-0.0688949299356522"
"1964","NCL","Nueva Caledonia","Var. interanual de las importaciones industriales","0.0960342937978567"
"1964","NER","Níger","Var. interanual de las importaciones industriales","0.233702550194631"
"1964","NER","Níger","Var. interanual del PIB","0.00131039891085205"
"1964","NGA","Nigeria","Var. interanual de las importaciones industriales","0.183559208109235"
"1964","NGA","Nigeria","Var. interanual del PIB","0.0495048866604146"
"1964","NIC","Nicaragua","Var. interanual de las importaciones industriales","0.23036952672763"
"1964","NIC","Nicaragua","Var. interanual del PIB","0.116984790301544"
"1964","NLD","Países Bajos","Var. interanual de las importaciones industriales","0.198642553151969"
"1964","NLD","Países Bajos","Var. interanual del PIB","0.0827490393060408"
"1964","NOR","Noruega","Var. interanual de las importaciones industriales","0.0761391488370116"
"1964","NOR","Noruega","Var. interanual del PIB","0.0500965098662396"
"1964","NPL","Nepal","Var. interanual de las importaciones industriales","28.1046260002835"
"1964","NPL","Nepal","Var. interanual del PIB","0.0753244855243842"
"1964","NZL","Nueva Zelanda","Var. interanual de las importaciones industriales","0.108733416125803"
"1964","NZL","Nueva Zelanda","Var. interanual del PIB","0.0610328462223233"
"1964","OMN","Omán","Var. interanual de las importaciones industriales","0.198259394090849"
"1964","OMN","Omán","Var. interanual del PIB","0.000747394471299456"
"1964","PAK","Pakistán","Var. interanual de las importaciones industriales","0.170970292486933"
"1964","PAK","Pakistán","Var. interanual del PIB","0.0756975744902471"
"1964","PAN","Panamá","Var. interanual de las importaciones industriales","0.11298578709589"
"1964","PAN","Panamá","Var. interanual del PIB","0.0443213037380115"
"1964","PCZ","Zona del Canal de Panamá (ex)","Var. interanual de las importaciones industriales","-0.141529078465719"
"1964","PER","Perú","Var. interanual de las importaciones industriales","0.0267024508878213"
"1964","PER","Perú","Var. interanual del PIB","0.0654786765047088"
"1964","PHL","Filipinas","Var. interanual de las importaciones industriales","0.156329728581141"
"1964","PHL","Filipinas","Var. interanual del PIB","0.0340249443571277"
"1964","PNG","Papúa Nueva Guinea","Var. interanual de las importaciones industriales","0.31564808681905"
"1964","PNG","Papúa Nueva Guinea","Var. interanual del PIB","0.0857028153120118"
"1964","POL","Polonia","Var. interanual de las importaciones industriales","0.145296555819553"
"1964","PRK","Corea del Norte","Var. interanual de las importaciones industriales","1.79743963737815"
"1964","PRT","Portugal","Var. interanual de las importaciones industriales","0.23154193424177"
"1964","PRT","Portugal","Var. interanual del PIB","0.0631074738257476"
"1964","PRY","Paraguay","Var. interanual de las importaciones industriales","0.31282301425848"
"1964","PRY","Paraguay","Var. interanual del PIB","0.0421247735945662"
"1964","PYF","Polinesia Francesa","Var. interanual de las importaciones industriales","181.295166968767"
"1964","QAT","Qatar","Var. interanual de las importaciones industriales","0.055479355270464"
"1964","REU","Reunión","Var. interanual de las importaciones industriales","0.254866594700573"
"1964","ROU","Rumania","Var. interanual de las importaciones industriales","0.300634557732488"
"1964","RUS","Rusia","Var. interanual de las importaciones industriales","0.0546432115064917"
"1964","SAU","Arabia Saudita","Var. interanual de las importaciones industriales","0.366564970460308"
"1964","SAU","Arabia Saudita","Var. interanual del PIB","0.0877678436346099"
"1964","SDN","Sudán","Var. interanual de las importaciones industriales","-0.162196531645952"
"1964","SDN","Sudán","Var. interanual del PIB","-0.0112044911557242"
"1964","SEN","Senegal","Var. interanual de las importaciones industriales","-0.177285214869064"
"1964","SEN","Senegal","Var. interanual del PIB","0.0388392710164627"
"1964","SGP","Singapur","Var. interanual de las importaciones industriales","-0.0869253081176414"
"1964","SGP","Singapur","Var. interanual del PIB","-0.0310316815597075"
"1964","SLE","Sierra Leona","Var. interanual de las importaciones industriales","0.283922458519535"
"1964","SLE","Sierra Leona","Var. interanual del PIB","0.0668523879170608"
"1964","SLV","El Salvador","Var. interanual de las importaciones industriales","0.338368373052424"
"1964","SOM","Somalia","Var. interanual de las importaciones industriales","0.18329242967534"
"1964","SOM","Somalia","Var. interanual del PIB","-0.0611062333034086"
"1964","SUR","Suriname","Var. interanual de las importaciones industriales","0.49426089142825"
"1964","SUR","Suriname","Var. interanual del PIB","0.0650000000660862"
"1964","SWE","Suecia","Var. interanual de las importaciones industriales","0.131979891402243"
"1964","SWE","Suecia","Var. interanual del PIB","0.0682116447915899"
"1964","SYR","Siria","Var. interanual de las importaciones industriales","-0.173398528246623"
"1964","SYR","Siria","Var. interanual del PIB","0.0927136380224067"
"1964","TCD","Chad","Var. interanual de las importaciones industriales","0.242462453954547"
"1964","TCD","Chad","Var. interanual del PIB","-0.02510939603468"
"1964","TGO","Togo","Var. interanual de las importaciones industriales","0.398530418672719"
"1964","TGO","Togo","Var. interanual del PIB","0.142860112631033"
"1964","THA","Tailandia","Var. interanual de las importaciones industriales","0.0995164677186284"
"1964","THA","Tailandia","Var. interanual del PIB","0.0683099614370526"
"1964","TLS","Timor-Leste","Var. interanual de las importaciones industriales","0.175102136591128"
"1964","TTO","Trinidad y Tobago","Var. interanual de las importaciones industriales","-0.0328041394155325"
"1964","TTO","Trinidad y Tobago","Var. interanual del PIB","0.0763049977210259"
"1964","TUN","Túnez","Var. interanual de las importaciones industriales","0.105173425439748"
"1964","TUN","Túnez","Var. interanual del PIB","-0.0467594985764302"
"1964","TUR","Turquía","Var. interanual de las importaciones industriales","-0.204697180816879"
"1964","TUR","Turquía","Var. interanual del PIB","0.054590567983809"
"1964","TWN","Taiwán","Var. interanual de las importaciones industriales","0.301785881429135"
"1964","UGA","Uganda","Var. interanual de las importaciones industriales","0.137033654755774"
"1964","URY","Uruguay","Var. interanual de las importaciones industriales","0.0223262949146097"
"1964","URY","Uruguay","Var. interanual del PIB","0.0244052077893575"
"1964","USA","Estados Unidos","Var. interanual de las importaciones industriales","0.0777355728748828"
"1964","USA","Estados Unidos","Var. interanual del PIB","0.0580000000000027"
"1964","VDR","Vietnam del Norte (ex)","Var. interanual de las importaciones industriales","0.00307152218746887"
"1964","VEN","Venezuela","Var. interanual de las importaciones industriales","0.218226591617429"
"1964","VNM","Vietnam","Var. interanual de las importaciones industriales","0.0251665669982342"
"1964","VUT","Vanuatu","Var. interanual de las importaciones industriales","0.226460253281154"
"1964","WSM","Samoa","Var. interanual de las importaciones industriales","0.325919307145854"
"1964","YEM","Yemen","Var. interanual de las importaciones industriales","-0.792224463377909"
"1964","YMD","Yemen","Var. interanual de las importaciones industriales","0.199961531913241"
"1964","YUG","Yugoslavia","Var. interanual de las importaciones industriales","0.336462414834556"
"1964","ZAF","Sudáfrica","Var. interanual de las importaciones industriales","0.243335814887204"
"1964","ZAF","Sudáfrica","Var. interanual del PIB","0.0793960864480676"
"1965","AFG","Afganistán","Var. interanual de las importaciones industriales","-0.0142281032597095"
"1965","AGO","Angola","Var. interanual de las importaciones industriales","0.205603020848669"
"1965","ALB","Albania","Var. interanual de las importaciones industriales","0.960168073763122"
"1965","ANS","Países no declarados","Var. interanual de las importaciones industriales","-0.276095186981822"
"1965","ANT","Antillas Holandesas","Var. interanual de las importaciones industriales","0.145210542819301"
"1965","ARG","Argentina","Var. interanual de las importaciones industriales","0.0737913794471714"
"1965","ARG","Argentina","Var. interanual del PIB","0.105694333376394"
"1965","AUS","Australia","Var. interanual de las importaciones industriales","0.112597284694586"
"1965","AUS","Australia","Var. interanual del PIB","0.0598014040053088"
"1965","AUT","Austria","Var. interanual de las importaciones industriales","0.138779096760873"
"1965","AUT","Austria","Var. interanual del PIB","0.0348017491799526"
"1965","BDI","Burundi","Var. interanual de las importaciones industriales","0.745566204386101"
"1965","BDI","Burundi","Var. interanual del PIB","0.0396722560928011"
"1965","BEL","Bélgica","Var. interanual de las importaciones industriales","0.111638294892469"
"1965","BEL","Bélgica","Var. interanual del PIB","0.0356065983986105"
"1965","BEN","Benin","Var. interanual de las importaciones industriales","-0.0215507503465338"
"1965","BEN","Benin","Var. interanual del PIB","0.0529386282871158"
"1965","BFA","Burkina Faso","Var. interanual de las importaciones industriales","-0.0329888177387408"
"1965","BFA","Burkina Faso","Var. interanual del PIB","0.0376454538063131"
"1965","BGR","Bulgaria","Var. interanual de las importaciones industriales","0.416791472946263"
"1965","BHR","Bahrein","Var. interanual de las importaciones industriales","0.117219380049726"
"1965","BHS","Bahamas","Var. interanual de las importaciones industriales","0.160512377784922"
"1965","BHS","Bahamas","Var. interanual del PIB","0.104255964611444"
"1965","BMU","Bermuda","Var. interanual de las importaciones industriales","0.0584475440532819"
"1965","BMU","Bermuda","Var. interanual del PIB","0.0476000001552455"
"1965","BOL","Bolivia","Var. interanual de las importaciones industriales","0.194402429491799"
"1965","BOL","Bolivia","Var. interanual del PIB","0.0491344195525973"
"1965","BRA","Brasil","Var. interanual de las importaciones industriales","-0.0546841402248665"
"1965","BRA","Brasil","Var. interanual del PIB","0.0239999999999998"
"1965","BRB","Barbados","Var. interanual de las importaciones industriales","0.106197715962051"
"1965","BRB","Barbados","Var. interanual del PIB","0.114348434925182"
"1965","BRN","Brunei","Var. interanual de las importaciones industriales","0.596198569441133"
"1965","CAF","Rep. Centroafricana","Var. interanual de las importaciones industriales","-0.078276220293663"
"1965","CAF","Rep. Centroafricana","Var. interanual del PIB","0.00947578712257302"
"1965","CAN","Canadá","Var. interanual de las importaciones industriales","0.187015869251823"
