"anio","iso3","pais_nombre","ncm6","desc_ncm6","expo","share","ranking"
"2024","URY","Uruguay","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","17336.60000","0.05200","48"
"2024","UZB","Uzbekistán","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","3368.24900","0.00800","48"
"2024","UZB","Uzbekistán","100590","Maíz (exc. para siembra)","1.20700","0.00000","140"
"2024","UZB","Uzbekistán","120190","La soja, incluso quebrantadas, excepto para siembra","9.93500","0.00000","98"
"2024","UZB","Uzbekistán","120242","Cacahuetes sin cáscara, incluso quebrantados","10450.22800","0.24000","19"
"2024","UZB","Uzbekistán","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","273.60600","0.00900","70"
"2024","UZB","Uzbekistán","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","146.90100","0.00000","85"
"2024","VEN","Venezuela","030617","Otros gambas, congelados","255302.50000","1.35800","9"
"2024","VEN","Venezuela","120190","La soja, incluso quebrantadas, excepto para siembra","2.26800","0.00000","108"
"2024","VEN","Venezuela","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","0.09800","0.00000","115"
"2024","WSM","Samoa","020130","Carne deshuesada, de bovinos, fresca o refrigerada","7.37500","0.00000","98"
"2024","WSM","Samoa","020230","Carne deshuesada, de bovinos, congelada","0.86100","0.00000","119"
"2024","WSM","Samoa","030617","Otros gambas, congelados","0.04700","0.00000","146"
"2024","WSM","Samoa","100590","Maíz (exc. para siembra)","2.81600","0.00000","136"
"2024","YEM","Yemen","030617","Otros gambas, congelados","3695.56400","0.02000","60"
"2024","YEM","Yemen","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","20.05400","0.00000","83"
"2024","YEM","Yemen","100590","Maíz (exc. para siembra)","159.18800","0.00000","94"
"2024","YEM","Yemen","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","13.80500","0.00000","97"
"2024","ZMB","Zambia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","99.34900","0.00000","80"
"2024","ZMB","Zambia","020230","Carne deshuesada, de bovinos, congelada","2.16100","0.00000","117"
"2024","ZMB","Zambia","100590","Maíz (exc. para siembra)","497.05900","0.00100","79"
"2024","ZMB","Zambia","120190","La soja, incluso quebrantadas, excepto para siembra","7499.30900","0.00900","38"
"2024","ZMB","Zambia","120242","Cacahuetes sin cáscara, incluso quebrantados","988.71700","0.02300","48"
"2024","ZMB","Zambia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","2002.83800","0.01900","49"
"2024","ZMB","Zambia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","28110.57700","0.95300","16"
"2024","ZMB","Zambia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","55239.93400","0.16400","30"
